bet_number,bet_side,model_prob,edge,bet_amount,profit,result
663,away,0.45165464,0.048345327,100,100,win
664,away,0.45079413,0.0492059,100,100,win
665,away,0.20830022,0.29169977,100,100,win
666,away,0.40300596,0.09699404,100,100,win
667,away,0.29427922,0.20572078,100,100,win
668,home,0.64189416,0.14189416,100,100,win
669,home,0.569625,0.06962502,100,-100,loss
670,away,0.058132976,0.441867,100,-100,loss
671,home,0.52829283,0.028292835,100,100,win
672,away,0.18208316,0.31791687,100,100,win
673,away,0.16655007,0.33344996,100,100,win
674,home,0.5586067,0.058606684,100,100,win
675,away,0.26186407,0.23813593,100,-100,loss
676,home,0.85067594,0.35067594,100,100,win
677,home,0.6145301,0.11453009,100,-100,loss
678,home,0.77403057,0.27403057,100,-100,loss
679,home,0.8283856,0.3283856,100,100,win
680,home,0.6800229,0.1800229,100,100,win
681,away,0.12671556,0.37328446,100,-100,loss
682,away,0.19010136,0.3098986,100,-100,loss
683,away,0.36517614,0.13482386,100,100,win
684,home,0.6880037,0.18800372,100,-100,loss
685,home,0.5727527,0.072752714,100,100,win
686,home,0.8308948,0.33089483,100,100,win
688,away,0.023278423,0.47672158,100,-100,loss
689,home,0.7418545,0.24185449,100,-100,loss
690,away,0.47521934,0.024780631,100,100,win
692,home,0.7487412,0.24874121,100,100,win
693,away,0.25948724,0.24051273,100,100,win
694,home,0.58308077,0.08308077,100,100,win
695,home,0.55371445,0.053714454,100,100,win
696,home,0.68119836,0.18119836,100,100,win
697,home,0.8877987,0.38779873,100,100,win
698,home,0.83217067,0.33217067,100,100,win
699,home,0.81105137,0.31105137,100,-100,loss
700,away,0.39801708,0.10198295,100,-100,loss
701,home,0.6375621,0.1375621,100,100,win
702,away,0.41495988,0.08504009,100,-100,loss
703,home,0.76027757,0.26027757,100,100,win
704,home,0.532475,0.032474995,100,-100,loss
705,away,0.068222,0.431778,100,-100,loss
706,away,0.39834383,0.1016562,100,100,win
707,away,0.30081058,0.19918942,100,100,win
708,home,0.90483505,0.40483505,100,100,win
709,away,0.24492715,0.25507283,100,100,win
710,away,0.20382078,0.29617923,100,100,win
711,away,0.4751975,0.024802506,100,100,win
712,away,0.34679732,0.15320265,100,100,win
713,home,0.73272836,0.23272836,100,-100,loss
714,home,0.73205847,0.23205847,100,100,win
715,away,0.26643828,0.23356175,100,100,win
716,home,0.9307789,0.43077892,100,100,win
717,away,0.4448018,0.055198193,100,100,win
719,away,0.43095836,0.06904161,100,-100,loss
720,home,0.7187501,0.21875012,100,-100,loss
721,away,0.28229585,0.21770418,100,-100,loss
722,away,0.31371215,0.18628788,100,100,win
723,away,0.34060007,0.15939993,100,100,win
724,home,0.8901415,0.3901415,100,100,win
725,home,0.87668484,0.37668484,100,-100,loss
726,home,0.65842783,0.15842783,100,100,win
727,home,0.8665377,0.3665377,100,-100,loss
728,home,0.77244,0.27244002,100,-100,loss
729,away,0.3534484,0.14655161,100,100,win
730,away,0.30448794,0.19551206,100,100,win
731,away,0.42182827,0.07817173,100,-100,loss
732,home,0.900787,0.400787,100,100,win
733,home,0.7058343,0.20583433,100,100,win
734,home,0.88679713,0.38679713,100,100,win
735,away,0.29532695,0.20467305,100,100,win
736,away,0.22731419,0.27268583,100,100,win
737,away,0.38258502,0.11741495,100,100,win
738,home,0.9415031,0.4415031,100,100,win
739,away,0.13468885,0.36531115,100,100,win
740,home,0.5491286,0.049128592,100,-100,loss
742,home,0.82835495,0.32835495,100,100,win
743,home,0.80016863,0.30016863,100,100,win
744,away,0.10294958,0.39705044,100,100,win
746,home,0.8152256,0.3152256,100,100,win
747,away,0.4576101,0.04238987,100,100,win
748,away,0.4054758,0.094524205,100,-100,loss
749,home,0.8626873,0.3626873,100,100,win
750,home,0.5666952,0.06669521,100,100,win
751,home,0.5493496,0.049349606,100,100,win
752,away,0.41545796,0.084542036,100,-100,loss
753,home,0.85729533,0.35729533,100,100,win
754,home,0.8536715,0.3536715,100,-100,loss
755,home,0.5943824,0.094382405,100,-100,loss
756,home,0.7996302,0.29963022,100,-100,loss
757,away,0.38722193,0.11277807,100,100,win
758,away,0.22149959,0.27850044,100,100,win
759,home,0.70136625,0.20136625,100,100,win
760,home,0.59217936,0.09217936,100,-100,loss
761,home,0.6742934,0.1742934,100,100,win
762,home,0.5957535,0.09575349,100,-100,loss
763,home,0.7146917,0.2146917,100,-100,loss
764,home,0.5426474,0.04264742,100,-100,loss
766,home,0.8277928,0.32779282,100,100,win
767,home,0.78767246,0.28767246,100,-100,loss
768,away,0.3817939,0.11820614,100,100,win
770,home,0.9650241,0.4650241,100,100,win
771,away,0.34560063,0.1543994,100,-100,loss
772,home,0.8887075,0.38870752,100,100,win
773,home,0.6572657,0.15726572,100,100,win
774,home,0.5414379,0.041437924,100,100,win
775,away,0.24603178,0.25396824,100,100,win
776,away,0.23771897,0.26228106,100,100,win
777,home,0.549718,0.049718022,100,100,win
778,away,0.13762933,0.36237067,100,100,win
779,away,0.2221524,0.2778476,100,-100,loss
780,away,0.34215072,0.15784931,100,100,win
781,home,0.6842407,0.1842407,100,100,win
782,home,0.8694334,0.3694334,100,100,win
783,away,0.3285699,0.17143011,100,-100,loss
784,home,0.61171216,0.11171216,100,100,win
785,away,0.3407515,0.15924847,100,-100,loss
786,away,0.2250255,0.27497447,100,100,win
788,away,0.36761117,0.13238883,100,100,win
789,home,0.78865427,0.28865427,100,-100,loss
790,home,0.68370634,0.18370634,100,-100,loss
791,home,0.65208876,0.15208876,100,100,win
792,home,0.9011869,0.40118688,100,100,win
793,home,0.71397454,0.21397454,100,-100,loss
794,home,0.66202533,0.16202533,100,-100,loss
795,away,0.21183944,0.28816056,100,-100,loss
796,away,0.41937035,0.08062965,100,-100,loss
797,away,0.3370337,0.16296631,100,100,win
798,away,0.0627604,0.4372396,100,100,win
799,home,0.64211243,0.14211243,100,100,win
800,home,0.90106606,0.40106606,100,100,win
801,home,0.7089291,0.20892912,100,-100,loss
802,home,0.78266996,0.28266996,100,-100,loss
803,away,0.23224835,0.26775163,100,100,win
804,away,0.46873108,0.031268954,100,-100,loss
805,away,0.46197084,0.038029194,100,100,win
806,away,0.42655715,0.07344282,100,100,win
807,home,0.91050696,0.41050696,100,100,win
808,home,0.948319,0.44831902,100,100,win
809,home,0.86076134,0.36076134,100,100,win
810,home,0.87024593,0.37024593,100,-100,loss
811,home,0.8650478,0.3650478,100,100,win
812,home,0.8086186,0.3086186,100,-100,loss
813,away,0.47922343,0.02077657,100,-100,loss
814,away,0.41982806,0.08017194,100,-100,loss
815,away,0.28411272,0.21588731,100,100,win
816,home,0.8860014,0.3860014,100,100,win
817,home,0.56230676,0.06230676,100,-100,loss
818,away,0.18949911,0.31050086,100,-100,loss
819,away,0.053403884,0.44659615,100,100,win
820,home,0.75881594,0.25881594,100,100,win
821,home,0.7195838,0.21958381,100,100,win
822,home,0.8894969,0.38949692,100,100,win
823,home,0.9159285,0.41592848,100,100,win
824,home,0.6856796,0.18567961,100,-100,loss
825,home,0.65090597,0.15090597,100,100,win
826,away,0.3764336,0.12356639,100,-100,loss
827,home,0.91232413,0.41232413,100,100,win
828,home,0.6594236,0.15942359,100,-100,loss
829,away,0.23873657,0.26126343,100,100,win
831,away,0.3215584,0.17844164,100,-100,loss
832,home,0.89770037,0.39770037,100,100,win
833,home,0.6428392,0.1428392,100,-100,loss
834,home,0.89624476,0.39624476,100,100,win
835,away,0.17408203,0.32591796,100,100,win
836,home,0.9364867,0.43648672,100,100,win
837,home,0.67047226,0.17047226,100,-100,loss
838,away,0.13472864,0.36527133,100,-100,loss
839,away,0.4399129,0.060087085,100,-100,loss
840,home,0.5638562,0.063856184,100,-100,loss
841,away,0.22613695,0.27386308,100,100,win
842,away,0.32044315,0.17955685,100,100,win
843,home,0.73633343,0.23633343,100,100,win
844,away,0.18156314,0.31843686,100,100,win
846,home,0.88533056,0.38533056,100,100,win
847,away,0.4505101,0.049489856,100,100,win
848,home,0.70569694,0.20569694,100,-100,loss
849,home,0.5788968,0.07889682,100,-100,loss
850,home,0.6537095,0.15370947,100,-100,loss
851,away,0.26380318,0.23619682,100,100,win
852,away,0.35835877,0.14164126,100,100,win
853,away,0.47017393,0.029826045,100,-100,loss
854,home,0.6155685,0.11556852,100,100,win
855,away,0.27931556,0.22068441,100,100,win
856,home,0.7742861,0.2742861,100,100,win
857,home,0.6812449,0.18124491,100,-100,loss
858,home,0.64690095,0.14690095,100,-100,loss
859,home,0.574383,0.07438302,100,-100,loss
861,away,0.40653855,0.093461454,100,-100,loss
862,home,0.7844506,0.2844506,100,-100,loss
863,home,0.88554853,0.38554853,100,100,win
864,home,0.9330816,0.43308163,100,100,win
865,home,0.81854534,0.31854534,100,100,win
867,away,0.22193764,0.27806234,100,100,win
868,home,0.87041426,0.37041426,100,100,win
869,home,0.5927978,0.092797816,100,100,win
870,away,0.26942813,0.23057187,100,100,win
871,home,0.7977776,0.2977776,100,-100,loss
872,home,0.70850503,0.20850503,100,100,win
873,home,0.85852313,0.35852313,100,100,win
874,home,0.5403054,0.040305376,100,-100,loss
875,home,0.8842269,0.38422692,100,100,win
876,home,0.55228215,0.052282155,100,100,win
877,home,0.791402,0.29140198,100,100,win
879,away,0.2081719,0.2918281,100,-100,loss
880,home,0.84918106,0.34918106,100,100,win
881,away,0.43820724,0.06179273,100,-100,loss
882,home,0.6526789,0.1526789,100,100,win
883,home,0.53344476,0.033444762,100,-100,loss
884,away,0.28711277,0.21288723,100,100,win
885,away,0.39234868,0.10765135,100,100,win
886,home,0.91223365,0.41223365,100,100,win
887,home,0.778643,0.278643,100,100,win
888,home,0.6037541,0.1037541,100,-100,loss
889,home,0.8064496,0.3064496,100,-100,loss
890,home,0.9290717,0.42907172,100,-100,loss
891,away,0.28279802,0.21720195,100,-100,loss
892,home,0.6501502,0.15015018,100,-100,loss
893,home,0.96391046,0.46391046,100,100,win
894,away,0.4764166,0.023583412,100,-100,loss
896,home,0.5529378,0.052937806,100,100,win
897,home,0.7073432,0.20734322,100,-100,loss
898,home,0.73218524,0.23218524,100,-100,loss
899,away,0.4202475,0.079752505,100,-100,loss
900,home,0.8092358,0.3092358,100,-100,loss
901,away,0.36571977,0.1342802,100,-100,loss
902,away,0.44092616,0.059073806,100,100,win
903,home,0.7186431,0.21864313,100,-100,loss
904,home,0.73599195,0.23599195,100,100,win
905,home,0.68123853,0.18123853,100,100,win
906,home,0.57390594,0.073905945,100,-100,loss
907,home,0.89810926,0.39810926,100,100,win
908,home,0.62042457,0.12042457,100,-100,loss
909,away,0.32618552,0.17381448,100,-100,loss
910,home,0.81174916,0.31174916,100,-100,loss
911,home,0.71133786,0.21133786,100,100,win
912,home,0.85167646,0.35167646,100,100,win
913,away,0.2373081,0.26269192,100,100,win
914,home,0.52834064,0.028340638,100,-100,loss
915,home,0.5554547,0.05545467,100,100,win
916,home,0.92423546,0.42423546,100,100,win
917,home,0.6510855,0.1510855,100,-100,loss
918,away,0.067893766,0.43210626,100,100,win
919,away,0.47310293,0.026897073,100,-100,loss
920,home,0.6876234,0.18762338,100,100,win
921,home,0.6687211,0.16872108,100,-100,loss
922,away,0.20001985,0.29998016,100,100,win
923,away,0.4585951,0.041404903,100,-100,loss
924,home,0.559611,0.059611022,100,-100,loss
925,home,0.6942318,0.19423181,100,-100,loss
926,home,0.7469632,0.2469632,100,-100,loss
927,home,0.6236594,0.12365937,100,100,win
928,away,0.25247908,0.24752092,100,100,win
929,away,0.1563752,0.34362483,100,100,win
930,home,0.6891361,0.18913609,100,100,win
931,away,0.36398184,0.13601816,100,100,win
932,away,0.3360841,0.16391587,100,-100,loss
933,home,0.666719,0.16671902,100,100,win
934,home,0.67753035,0.17753035,100,100,win
935,home,0.8997131,0.3997131,100,-100,loss
936,home,0.862545,0.362545,100,100,win
937,away,0.40155444,0.098445535,100,100,win
938,home,0.56994385,0.069943845,100,100,win
939,away,0.26192072,0.23807931,100,100,win
940,home,0.9182743,0.41827428,100,100,win
941,home,0.77029216,0.27029216,100,100,win
942,away,0.4656346,0.034365416,100,-100,loss
943,away,0.42554295,0.07445705,100,-100,loss
944,away,0.38345712,0.116542876,100,100,win
945,home,0.82838637,0.32838637,100,100,win
947,home,0.52937067,0.029370666,100,-100,loss
948,away,0.2757878,0.22421217,100,100,win
949,home,0.8663204,0.36632037,100,-100,loss
950,home,0.89773256,0.39773256,100,100,win
951,home,0.6222605,0.12226051,100,100,win
952,home,0.6270749,0.1270749,100,-100,loss
953,away,0.45214695,0.047853053,100,-100,loss
954,home,0.8561887,0.3561887,100,100,win
955,home,0.8452028,0.3452028,100,-100,loss
956,home,0.71585417,0.21585417,100,-100,loss
957,away,0.39942953,0.10057044,100,100,win
958,home,0.5658723,0.06587231,100,-100,loss
959,home,0.82553923,0.32553923,100,-100,loss
960,home,0.64179903,0.14179903,100,-100,loss
961,home,0.71976846,0.21976846,100,100,win
962,home,0.60928947,0.10928947,100,-100,loss
963,home,0.6653741,0.1653741,100,-100,loss
964,away,0.14788587,0.35211414,100,100,win
965,home,0.7048069,0.20480692,100,100,win
966,away,0.28245026,0.21754974,100,100,win
967,home,0.7111415,0.21114153,100,-100,loss
968,away,0.44049522,0.059504747,100,100,win
969,home,0.6015667,0.10156667,100,-100,loss
970,away,0.355528,0.144472,100,100,win
971,home,0.6606387,0.16063869,100,100,win
972,home,0.8969403,0.3969403,100,100,win
973,home,0.65735,0.15735,100,100,win
974,home,0.72768855,0.22768855,100,-100,loss
975,home,0.72910285,0.22910285,100,100,win
976,home,0.5704218,0.070421815,100,-100,loss
977,home,0.7599623,0.25996232,100,100,win
978,away,0.39503184,0.10496819,100,-100,loss
979,home,0.67784745,0.17784745,100,-100,loss
981,away,0.40595716,0.09404284,100,100,win
982,home,0.7404572,0.24045718,100,100,win
983,home,0.8270719,0.3270719,100,100,win
984,home,0.58532065,0.08532065,100,-100,loss
985,home,0.825705,0.325705,100,100,win
986,home,0.7880558,0.28805578,100,100,win
987,home,0.8728025,0.3728025,100,100,win
988,away,0.43432546,0.06567454,100,100,win
989,away,0.4556607,0.0443393,100,-100,loss
990,home,0.6187294,0.11872941,100,100,win
991,away,0.4321235,0.06787646,100,100,win
992,away,0.33101884,0.1689812,100,100,win
993,away,0.20250778,0.2974922,100,100,win
994,away,0.4176369,0.08236313,100,100,win
995,away,0.27914605,0.22085392,100,100,win
996,home,0.8019675,0.3019675,100,100,win
997,away,0.38899714,0.11100286,100,100,win
998,home,0.8793331,0.37933308,100,100,win
999,home,0.5230789,0.023078918,100,-100,loss
1000,home,0.92733157,0.42733157,100,100,win
1001,home,0.7490841,0.24908412,100,100,win
1002,home,0.6105793,0.11057931,100,100,win
1003,home,0.5588508,0.058850825,100,-100,loss
1004,home,0.8821174,0.3821174,100,100,win
1005,away,0.34536746,0.15463257,100,100,win
1006,home,0.56127554,0.06127554,100,100,win
1007,home,0.77722245,0.27722245,100,100,win
1008,away,0.19188084,0.30811918,100,100,win
1009,away,0.46794227,0.032057762,100,-100,loss
1010,home,0.8159813,0.31598133,100,-100,loss
1011,home,0.92525697,0.42525697,100,100,win
1012,away,0.4004463,0.099553704,100,100,win
1013,away,0.27322164,0.22677839,100,100,win
1014,home,0.89748514,0.39748514,100,100,win
1015,home,0.5645753,0.064575315,100,100,win
1016,home,0.8830962,0.38309622,100,-100,loss
1017,home,0.9744682,0.47446817,100,100,win
1018,home,0.8094097,0.30940968,100,100,win
1019,home,0.7211632,0.22116321,100,100,win
1020,away,0.28372547,0.2162745,100,100,win
1021,away,0.17709702,0.32290298,100,100,win
1022,away,0.16046584,0.33953416,100,100,win
1023,home,0.83562994,0.33562994,100,-100,loss
1024,home,0.84174126,0.34174126,100,100,win
1025,away,0.46105784,0.03894216,100,100,win
1026,home,0.7168329,0.21683288,100,100,win
1027,home,0.7861088,0.2861088,100,100,win
1028,away,0.29819217,0.20180786,100,100,win
1029,home,0.85542715,0.35542715,100,-100,loss
1030,away,0.39611438,0.10388565,100,100,win
1031,home,0.88980705,0.38980705,100,100,win
1032,away,0.4687754,0.031224608,100,-100,loss
1033,away,0.2904464,0.2095536,100,-100,loss
1034,home,0.53447145,0.034471452,100,100,win
1035,home,0.8094534,0.30945343,100,100,win
1036,home,0.8834016,0.38340157,100,100,win
1037,home,0.81299293,0.31299293,100,100,win
1038,home,0.8338818,0.3338818,100,100,win
1040,home,0.61340153,0.11340153,100,-100,loss
1041,home,0.6230374,0.1230374,100,-100,loss
1042,away,0.39262575,0.10737425,100,100,win
1043,home,0.5345538,0.034553826,100,-100,loss
1044,home,0.82625717,0.32625717,100,100,win
1045,away,0.43129995,0.068700075,100,100,win
1046,away,0.33247912,0.16752088,100,100,win
1048,home,0.82492137,0.32492137,100,100,win
1049,home,0.74219316,0.24219316,100,-100,loss
1050,away,0.3445875,0.1554125,100,100,win
1051,home,0.74198896,0.24198896,100,100,win
1052,home,0.65635145,0.15635145,100,-100,loss
1053,home,0.8505757,0.3505757,100,100,win
1054,away,0.47955522,0.02044475,100,-100,loss
1056,home,0.7763971,0.2763971,100,-100,loss
1057,home,0.73818076,0.23818076,100,100,win
1058,away,0.33882922,0.16117078,100,-100,loss
1059,home,0.82699746,0.32699746,100,100,win
1060,home,0.6148991,0.1148991,100,100,win
1061,away,0.43998584,0.06001413,100,100,win
1062,home,0.5631461,0.063146114,100,100,win
1063,home,0.81646705,0.31646705,100,100,win
1064,home,0.75011545,0.25011545,100,100,win
1065,home,0.94129974,0.44129974,100,100,win
1067,home,0.905194,0.40519398,100,-100,loss
1068,away,0.34114522,0.15885478,100,-100,loss
1069,home,0.8986164,0.39861637,100,100,win
1070,home,0.5460589,0.046058893,100,-100,loss
1071,home,0.9570905,0.4570905,100,100,win
1072,home,0.52218103,0.022181034,100,-100,loss
1074,home,0.5305106,0.030510604,100,-100,loss
1075,home,0.68273103,0.18273103,100,-100,loss
1076,home,0.6740777,0.17407769,100,-100,loss
1077,home,0.7539159,0.2539159,100,-100,loss
1078,home,0.5699886,0.06998861,100,-100,loss
1079,home,0.91319734,0.41319734,100,100,win
1080,away,0.10809107,0.39190894,100,100,win
1081,home,0.59048784,0.09048784,100,100,win
1082,away,0.4054516,0.094548404,100,100,win
1083,home,0.7676957,0.26769572,100,-100,loss
1084,home,0.963343,0.46334302,100,100,win
1085,away,0.26587313,0.23412687,100,100,win
1086,home,0.5994886,0.099488616,100,-100,loss
1087,away,0.21588008,0.2841199,100,-100,loss
1088,away,0.15712796,0.34287202,100,-100,loss
1089,home,0.5409213,0.04092127,100,100,win
1090,away,0.40556425,0.09443575,100,100,win
1091,home,0.7364476,0.23644757,100,-100,loss
1092,home,0.86350507,0.36350507,100,100,win
1093,away,0.1844718,0.3155282,100,-100,loss
1094,home,0.66315377,0.16315377,100,100,win
1095,home,0.6345028,0.13450283,100,-100,loss
1096,home,0.70178133,0.20178133,100,100,win
1097,away,0.39074305,0.10925698,100,-100,loss
1098,home,0.73065627,0.23065627,100,-100,loss
1099,away,0.4620624,0.03793764,100,-100,loss
1100,away,0.26424438,0.23575562,100,100,win
1101,away,0.41543096,0.08456904,100,100,win
1102,home,0.7616811,0.26168108,100,-100,loss
1103,home,0.82054603,0.32054603,100,100,win
1104,home,0.59462166,0.09462166,100,-100,loss
1105,away,0.2785639,0.22143614,100,100,win
1106,home,0.8466006,0.3466006,100,100,win
1107,away,0.41804305,0.08195698,100,100,win
1108,away,0.36194456,0.13805544,100,100,win
1109,home,0.68378985,0.18378985,100,-100,loss
1110,away,0.10369264,0.39630735,100,100,win
1111,home,0.5664852,0.066485226,100,-100,loss
1112,home,0.6739674,0.17396742,100,100,win
1113,home,0.52730143,0.02730143,100,-100,loss
1114,away,0.15543626,0.34456372,100,100,win
1115,home,0.84035593,0.34035593,100,100,win
1116,home,0.80462456,0.30462456,100,-100,loss
1117,home,0.84823716,0.34823716,100,-100,loss
1118,away,0.37223402,0.12776601,100,100,win
1119,home,0.7606458,0.2606458,100,100,win
1122,home,0.8035543,0.3035543,100,100,win
1123,home,0.7004077,0.20040768,100,100,win
1124,home,0.5205981,0.020598114,100,100,win
1125,home,0.5920347,0.0920347,100,100,win
1126,away,0.108673394,0.3913266,100,100,win
1127,away,0.39274716,0.107252836,100,-100,loss
1128,home,0.52475035,0.024750352,100,100,win
1129,away,0.39293054,0.10706949,100,-100,loss
1130,home,0.5958752,0.0958752,100,-100,loss
1131,away,0.16351411,0.33648586,100,100,win
1132,home,0.9144515,0.41445148,100,100,win
1133,home,0.6732748,0.17327482,100,100,win
1134,away,0.25752568,0.24247432,100,-100,loss
1135,home,0.7973112,0.2973112,100,-100,loss
1136,home,0.9622316,0.46223158,100,100,win
1137,home,0.7567653,0.2567653,100,-100,loss
1138,home,0.727946,0.22794598,100,100,win
1140,away,0.34374413,0.15625584,100,100,win
1141,home,0.826115,0.326115,100,100,win
1144,home,0.68280756,0.18280756,100,-100,loss
1145,home,0.8809567,0.3809567,100,100,win
1146,home,0.97477347,0.47477347,100,-100,loss
1147,home,0.52677244,0.02677244,100,100,win
1148,home,0.63730687,0.13730687,100,-100,loss
1149,away,0.3670995,0.13290048,100,-100,loss
1150,home,0.8614466,0.36144662,100,100,win
1151,home,0.8293083,0.32930827,100,-100,loss
1152,away,0.39240545,0.10759455,100,-100,loss
1153,home,0.6078496,0.1078496,100,100,win
1154,away,0.4396626,0.060337424,100,-100,loss
1155,away,0.04470069,0.45529932,100,-100,loss
1156,away,0.3474204,0.1525796,100,-100,loss
1157,home,0.8028994,0.30289942,100,100,win
1158,home,0.6255706,0.1255706,100,-100,loss
1159,home,0.8504958,0.35049582,100,100,win
1160,away,0.37122446,0.12877554,100,100,win
1161,home,0.6882869,0.1882869,100,-100,loss
1162,home,0.9720694,0.47206938,100,100,win
1163,away,0.41480687,0.08519316,100,-100,loss
1164,away,0.21238711,0.28761292,100,100,win
1165,home,0.6717548,0.17175478,100,-100,loss
1166,home,0.6573163,0.15731633,100,100,win
1167,home,0.7438624,0.24386239,100,100,win
1168,home,0.9595843,0.4595843,100,100,win
1169,home,0.6535959,0.15359592,100,100,win
1170,home,0.5536648,0.053664804,100,100,win
1171,away,0.18795599,0.31204402,100,100,win
1172,away,0.16829342,0.33170658,100,100,win
1174,home,0.56383383,0.06383383,100,-100,loss
1175,away,0.38994646,0.11005354,100,100,win
1176,home,0.7659967,0.2659967,100,100,win
1177,home,0.84967226,0.34967226,100,100,win
1178,away,0.33861065,0.16138935,100,100,win
1179,away,0.47358,0.026419997,100,100,win
1180,home,0.6245661,0.12456608,100,-100,loss
1181,away,0.3339949,0.16600513,100,-100,loss
1182,away,0.32624593,0.1737541,100,100,win
1183,away,0.42512444,0.07487559,100,100,win
1184,home,0.956905,0.456905,100,100,win
1185,away,0.4547867,0.04521334,100,100,win
1186,home,0.5405857,0.040585697,100,100,win
1187,away,0.45364818,0.04635179,100,-100,loss
1188,home,0.79535323,0.29535323,100,100,win
1189,home,0.7456646,0.2456646,100,100,win
1190,home,0.6200711,0.12007111,100,-100,loss
1191,home,0.8028586,0.3028586,100,100,win
1192,home,0.9221032,0.42210323,100,-100,loss
1193,home,0.5617709,0.061770916,100,-100,loss
1194,home,0.92605317,0.42605317,100,100,win
1195,away,0.2647106,0.2352894,100,100,win
1196,home,0.69367063,0.19367063,100,-100,loss
1197,away,0.35224503,0.14775497,100,-100,loss
1198,home,0.5878483,0.087848306,100,-100,loss
1199,away,0.28669193,0.2133081,100,100,win
1200,home,0.5539452,0.053945184,100,100,win
1201,home,0.84302676,0.34302676,100,100,win
1202,home,0.53014785,0.03014785,100,-100,loss
1203,away,0.18421537,0.31578463,100,100,win
1204,home,0.6613062,0.1613062,100,-100,loss
1205,home,0.9229424,0.4229424,100,-100,loss
1206,away,0.17149964,0.3285004,100,100,win
1207,home,0.8900751,0.3900751,100,100,win
1208,home,0.7159347,0.2159347,100,100,win
1209,home,0.64521885,0.14521885,100,100,win
1210,home,0.8706739,0.3706739,100,100,win
1212,home,0.61254716,0.11254716,100,100,win
1213,home,0.8771749,0.3771749,100,-100,loss
1214,home,0.8538568,0.3538568,100,100,win
1215,home,0.9889103,0.48891032,100,100,win
1216,home,0.7032488,0.2032488,100,-100,loss
1217,home,0.89716804,0.39716804,100,100,win
1218,home,0.5294341,0.029434085,100,100,win
1219,away,0.47888464,0.021115363,100,-100,loss
1220,home,0.7168724,0.2168724,100,-100,loss
1221,away,0.43586808,0.064131916,100,100,win
1222,away,0.39671528,0.10328472,100,100,win
1223,home,0.70426786,0.20426786,100,100,win
1224,home,0.7852289,0.2852289,100,100,win
1225,home,0.7030944,0.20309442,100,100,win
1226,home,0.8880993,0.3880993,100,100,win
1227,home,0.81678885,0.31678885,100,100,win
1228,home,0.75028616,0.25028616,100,-100,loss
1229,home,0.95988286,0.45988286,100,100,win
