number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,user_attrs_best_iteration,user_attrs_std_logloss,state
113,0.6596328885789409,2025-12-10 15:46:32.472670,2025-12-10 15:46:34.748865,0 days 00:00:02.276195,0.5317078475981606,0.9232507124375732,0.5509727977181762,0.9229174934859684,0.014543882013884644,0,9,83,3326,0.04012915096052067,0.004359560699438066,0.9695469754426945,0.7656388226561531,351,0.004534026771122092,COMPLETE
114,0.6592551116276245,2025-12-10 15:46:34.749865,2025-12-10 15:46:37.539354,0 days 00:00:02.789489,0.587894639722859,0.960572791001688,0.5598072810477165,0.2978205532846032,0.0124082339861337,0,10,90,3459,0.025773992310655414,0.007819811171234065,0.95771251462557,0.7126043445302105,479,0.005061403977679327,COMPLETE
115,0.680483040510848,2025-12-10 15:46:37.541098,2025-12-10 15:46:41.824082,0 days 00:00:04.282984,0.5259588211028466,0.8818183208781614,0.5917662704281885,2.0166090788899993,0.013704840559388969,0,9,79,3778,97.656478242132,0.01733177161248785,0.925460759878938,0.8042228554916032,1352,0.00041347029716568213,COMPLETE
116,0.6592482188161107,2025-12-10 15:46:41.826086,2025-12-10 15:46:43.663156,0 days 00:00:01.837070,0.47197477129350407,0.934612810061669,0.5246940718333002,2.7643184948880966,0.01825300717679004,0,10,76,3339,0.061381814428431186,0.004832348425883412,1.0248688797679066,0.742680886678821,295,0.0050129924623167335,COMPLETE
117,0.6594204886214439,2025-12-10 15:46:43.665160,2025-12-10 15:46:47.100117,0 days 00:00:03.434957,0.49561180381748104,0.9491698780359551,0.5367278776938169,1.3684078882856245,0.009828251151961844,0,9,81,3529,0.018141327868947062,0.012952294792391048,1.0061915605495273,0.5336701535523408,661,0.005271585662656781,COMPLETE
118,0.6606163488836558,2025-12-10 15:46:47.102120,2025-12-10 15:46:50.730728,0 days 00:00:03.628608,0.4618129164448129,0.9731568116517504,0.5850429966622699,7.9985063401155525,0.01618999318533758,0,9,86,3180,0.031293753336926716,0.6444653154753557,0.9825911560879756,0.7749897013492264,767,0.004016231170918246,COMPLETE
119,0.6596821080911046,2025-12-10 15:46:50.732739,2025-12-10 15:46:54.075919,0 days 00:00:03.343180,0.8010690801565218,0.8021880878731111,0.572868655176126,0.7890307040136753,0.019808347163251694,0,10,100,3400,0.05447078461224494,0.006979146005011286,0.9447591423031331,0.7024316964820788,284,0.00464058639283526,COMPLETE
120,0.6589936437809992,2025-12-10 15:46:54.077925,2025-12-10 15:46:57.264779,0 days 00:00:03.186854,0.8276932964457887,0.8620062936965396,0.6164035224385576,3.1051479850105626,0.011623574887119383,9,9,33,3080,0.08406478974630809,0.02947545769372059,0.9684702311388153,0.75555502886812,279,0.004537908917175131,COMPLETE
121,0.6594392055093097,2025-12-10 15:46:57.266779,2025-12-10 15:46:59.885056,0 days 00:00:02.618277,0.8223741771797295,0.8354362180386233,0.6124953846526435,3.6574965494918787,0.011561492866075596,8,9,35,3292,0.07146515278872236,0.03214308663521249,0.9640422760693125,0.7564406799715622,331,0.0055837327421380195,COMPLETE
122,0.6593600203116416,2025-12-10 15:46:59.886056,2025-12-10 15:47:02.043465,0 days 00:00:02.157409,0.8373194039514849,0.8656825543680953,0.636799063191992,3.346866130821548,0.014586981478892999,8,9,31,3075,0.09706787373808423,0.1734149512061609,0.9967776062853254,0.7309241538632408,195,0.005025502060311266,COMPLETE
