game_date,home_team,away_team,target_moneyline_win,model_prob,model_pred,month
2024-12-10,OKC,DAL,1,0.6059272,1,2024-12
2024-12-11,NYK,ATL,0,0.62122893,1,2024-12
2024-12-11,HOU,GSW,1,0.36505583,0,2024-12
2024-12-12,MIA,TOR,1,0.6698924,1,2024-12
2024-12-12,NOP,SAC,0,0.66451645,1,2024-12
2024-12-12,BOS,DET,1,0.7335205,1,2024-12
2024-12-13,CLE,WAS,1,0.714424,1,2024-12
2024-12-13,PHI,IND,0,0.6540225,1,2024-12
2024-12-13,MIN,LAL,1,0.6406833,1,2024-12
2024-12-13,MEM,BKN,1,0.6029605,1,2024-12
2024-12-13,CHI,CHA,1,0.671278,1,2024-12
2024-12-13,DEN,LAC,1,0.64658254,1,2024-12
2024-12-13,UTA,PHX,0,0.50927955,1,2024-12
2024-12-13,POR,SAS,0,0.52553254,1,2024-12
2024-12-14,ATL,MIL,0,0.52469534,1,2024-12
2024-12-14,HOU,OKC,0,0.60408276,1,2024-12
2024-12-15,IND,NOP,1,0.52803636,1,2024-12
2024-12-15,WAS,BOS,0,0.35495886,0,2024-12
2024-12-15,SAS,MIN,0,0.5501909,1,2024-12
2024-12-15,PHX,POR,1,0.6474697,1,2024-12
2024-12-15,LAL,MEM,1,0.6093728,1,2024-12
2024-12-15,ORL,NYK,0,0.530192,1,2024-12
2024-12-15,GSW,DAL,0,0.56229645,1,2024-12
2024-12-16,DET,MIA,1,0.42571178,0,2024-12
2024-12-16,BKN,CLE,0,0.40317145,0,2024-12
2024-12-16,TOR,CHI,0,0.6021212,1,2024-12
2024-12-16,LAC,UTA,1,0.628595,1,2024-12
2024-12-16,SAC,DEN,0,0.496605,0,2024-12
2024-12-16,CHA,PHI,0,0.3420629,0,2024-12
2024-12-19,HOU,NOP,1,0.5139409,1,2024-12
2024-12-19,MEM,GSW,1,0.5498321,1,2024-12
2024-12-19,DET,UTA,0,0.473913,0,2024-12
2024-12-19,ORL,OKC,0,0.45364493,0,2024-12
2024-12-19,WAS,CHA,1,0.6156435,1,2024-12
2024-12-19,BOS,CHI,0,0.7484896,1,2024-12
2024-12-19,TOR,BKN,0,0.49622712,0,2024-12
2024-12-19,MIN,NYK,0,0.60737437,1,2024-12
2024-12-19,DAL,LAC,0,0.55827516,1,2024-12
2024-12-19,PHX,IND,0,0.6165636,1,2024-12
2024-12-19,SAS,ATL,1,0.5745564,1,2024-12
2024-12-19,POR,DEN,1,0.47197488,0,2024-12
2024-12-19,SAC,LAL,0,0.569359,1,2024-12
2024-12-20,PHI,CHA,1,0.772316,1,2024-12
2024-12-20,CLE,MIL,1,0.65772843,1,2024-12
2024-12-20,MIA,OKC,0,0.6598098,1,2024-12
2024-12-21,BKN,UTA,0,0.5678924,1,2024-12
2024-12-21,MIL,WAS,1,0.6382166,1,2024-12
2024-12-21,SAS,POR,1,0.6894048,1,2024-12
2024-12-21,SAC,LAL,0,0.5688658,1,2024-12
2024-12-21,ORL,MIA,1,0.50965124,1,2024-12
2024-12-21,CHI,BOS,0,0.4483687,0,2024-12
2024-12-21,CLE,PHI,1,0.5506694,1,2024-12
2024-12-21,MIN,GSW,0,0.64459693,1,2024-12
2024-12-21,PHX,DET,0,0.6645356,1,2024-12
2024-12-21,ATL,MEM,0,0.5300987,1,2024-12
2024-12-21,DAL,LAC,1,0.5267265,1,2024-12
2024-12-21,NOP,NYK,0,0.62733984,1,2024-12
2024-12-22,TOR,HOU,0,0.607556,1,2024-12
2024-12-22,SAC,IND,0,0.5141603,1,2024-12
2024-12-22,NOP,DEN,0,0.45985445,0,2024-12
2024-12-23,NYK,TOR,1,0.6430455,1,2024-12
2024-12-23,CHA,HOU,0,0.5955746,1,2024-12
2024-12-23,CLE,UTA,1,0.6941509,1,2024-12
2024-12-23,ORL,BOS,1,0.41000703,0,2024-12
2024-12-23,ATL,MIN,1,0.490267,0,2024-12
2024-12-23,MIA,BKN,1,0.58748186,1,2024-12
2024-12-23,PHI,SAS,1,0.6362441,1,2024-12
2024-12-23,DAL,POR,1,0.6792468,1,2024-12
2024-12-23,MEM,LAC,0,0.47784472,0,2024-12
2024-12-23,OKC,WAS,1,0.71175694,1,2024-12
2024-12-23,DEN,PHX,1,0.5696985,1,2024-12
2024-12-23,GSW,IND,0,0.5283465,1,2024-12
2024-12-23,LAL,DET,0,0.6925065,1,2024-12
2024-12-23,CHI,MIL,0,0.41741502,0,2024-12
2024-12-25,BOS,PHI,0,0.692574,1,2024-12
2024-12-25,NYK,SAS,1,0.5825936,1,2024-12
2024-12-25,GSW,LAL,0,0.60638696,1,2024-12
2024-12-25,PHX,DEN,1,0.5215225,1,2024-12
2024-12-25,DAL,MIN,0,0.5230064,1,2024-12
2024-12-26,NOP,HOU,0,0.598827,1,2024-12
2024-12-26,POR,UTA,1,0.57517576,1,2024-12
2024-12-26,IND,OKC,0,0.5792656,1,2024-12
2024-12-26,ORL,MIA,0,0.51595706,1,2024-12
2024-12-26,WAS,CHA,1,0.63486177,1,2024-12
2024-12-26,ATL,CHI,1,0.55344415,1,2024-12
2024-12-26,MEM,TOR,1,0.55911905,1,2024-12
2024-12-26,MIL,BKN,0,0.6903794,1,2024-12
2024-12-26,SAC,DET,0,0.5912506,1,2024-12
2024-12-27,LAC,GSW,1,0.6821333,1,2024-12
2024-12-27,BOS,IND,1,0.740455,1,2024-12
2024-12-27,BKN,SAS,0,0.5282949,1,2024-12
2024-12-27,PHX,DAL,0,0.55561733,1,2024-12
2024-12-27,NOP,MEM,0,0.56493944,1,2024-12
2024-12-27,DEN,CLE,0,0.6261451,1,2024-12
2024-12-27,HOU,MIN,0,0.4224587,0,2024-12
2024-12-27,ORL,NYK,0,0.46719065,0,2024-12
2024-12-28,GSW,PHX,1,0.5610539,1,2024-12
2024-12-28,CHA,OKC,0,0.47424862,0,2024-12
2024-12-28,WAS,NYK,0,0.46230757,0,2024-12
2024-12-28,CHI,MIL,1,0.40541583,0,2024-12
2024-12-28,POR,DAL,1,0.4895755,0,2024-12
2024-12-28,DEN,DET,1,0.677437,1,2024-12
2024-12-28,UTA,PHI,0,0.4870155,0,2024-12
2024-12-28,ATL,MIA,1,0.44817132,0,2024-12
2024-12-28,LAL,SAC,1,0.55391854,1,2024-12
2024-12-29,ORL,BKN,1,0.6390023,1,2024-12
2024-12-29,BOS,IND,0,0.71658415,1,2024-12
2024-12-29,TOR,ATL,0,0.6299642,1,2024-12
2024-12-29,HOU,MIA,0,0.47175118,0,2024-12
2024-12-29,OKC,MEM,1,0.6017312,1,2024-12
2024-12-29,MIN,SAS,1,0.63585705,1,2024-12
2024-12-30,CHA,CHI,0,0.44221398,0,2024-12
2024-12-30,WAS,NYK,0,0.4068868,0,2024-12
2024-12-30,NOP,LAC,0,0.5626995,1,2024-12
2024-12-30,UTA,DEN,0,0.6055506,1,2024-12
2024-12-30,GSW,CLE,0,0.6033814,1,2024-12
2024-12-30,POR,PHI,0,0.54003793,1,2024-12
2024-12-30,SAC,DAL,1,0.46735203,0,2024-12
2024-12-31,SAS,LAC,1,0.4347953,0,2024-12
2024-12-31,BOS,TOR,1,0.7350806,1,2024-12
2024-12-31,IND,MIL,0,0.5154742,1,2024-12
2024-12-31,PHX,MEM,0,0.57669586,1,2024-12
2024-12-31,LAL,CLE,0,0.6576115,1,2024-12
2024-12-31,OKC,MIN,1,0.5442072,1,2024-12
2025-01-01,DET,ORL,1,0.5709214,1,2025-01
2025-01-01,WAS,CHI,1,0.4867457,0,2025-01
2025-01-01,MIA,NOP,1,0.70233715,1,2025-01
2025-01-01,NYK,UTA,1,0.5551215,1,2025-01
2025-01-01,TOR,BKN,1,0.43842527,0,2025-01
2025-01-01,HOU,DAL,1,0.5099776,1,2025-01
2025-01-01,DEN,ATL,1,0.68791413,1,2025-01
2025-01-01,SAC,PHI,1,0.4356951,0,2025-01
2025-01-02,MIA,IND,0,0.54052985,1,2025-01
2025-01-02,MIN,BOS,0,0.3990281,0,2025-01
2025-01-02,MIL,BKN,0,0.736874,1,2025-01
2025-01-02,OKC,LAC,1,0.6404191,1,2025-01
2025-01-02,GSW,PHI,1,0.7243013,1,2025-01
2025-01-02,LAL,POR,1,0.5999378,1,2025-01
2025-01-03,HOU,BOS,0,0.49218532,0,2025-01
2025-01-03,NOP,WAS,1,0.66658086,1,2025-01
2025-01-03,DET,CHA,1,0.526469,1,2025-01
2025-01-03,TOR,ORL,0,0.53112286,1,2025-01
2025-01-03,OKC,NYK,1,0.60135925,1,2025-01
2025-01-03,DEN,SAS,0,0.6635864,1,2025-01
2025-01-03,DAL,CLE,0,0.5125374,1,2025-01
2025-01-03,LAL,ATL,1,0.6406933,1,2025-01
2025-01-03,SAC,MEM,1,0.54541224,1,2025-01
2025-01-04,MIA,UTA,0,0.6914045,1,2025-01
2025-01-04,DET,MIN,1,0.3869459,0,2025-01
2025-01-04,IND,PHX,1,0.53027135,1,2025-01
2025-01-04,GSW,MEM,1,0.6636579,1,2025-01
2025-01-04,BKN,PHI,0,0.4159684,0,2025-01
2025-01-04,MIL,POR,0,0.7168058,1,2025-01
2025-01-04,SAS,DEN,0,0.55614996,1,2025-01
2025-01-04,LAC,ATL,1,0.7007568,1,2025-01
2025-01-04,CHI,NYK,1,0.5662327,1,2025-01
2025-01-05,OKC,BOS,1,0.53638387,1,2025-01
2025-01-05,CLE,CHA,1,0.6793251,1,2025-01
2025-01-05,WAS,NOP,0,0.4572179,0,2025-01
2025-01-05,ORL,UTA,0,0.5555481,1,2025-01
2025-01-05,HOU,LAL,1,0.54072076,1,2025-01
2025-01-05,GSW,SAC,0,0.5987503,1,2025-01
2025-01-06,BKN,IND,0,0.5673471,1,2025-01
2025-01-06,DET,POR,1,0.44189614,0,2025-01
2025-01-06,PHI,PHX,0,0.55482024,1,2025-01
2025-01-06,TOR,MIL,0,0.5431849,1,2025-01
2025-01-06,SAC,MIA,1,0.4167585,0,2025-01
2025-01-06,MEM,DAL,1,0.5010858,1,2025-01
2025-01-06,MIN,LAC,1,0.54780275,1,2025-01
2025-01-06,CHI,SAS,1,0.6183332,1,2025-01
2025-01-06,NYK,ORL,0,0.70646834,1,2025-01
2025-01-07,CHA,PHX,1,0.4176858,0,2025-01
2025-01-07,WAS,HOU,0,0.38704738,0,2025-01
2025-01-07,GSW,MIA,0,0.66772425,1,2025-01
2025-01-07,DAL,LAL,1,0.56759787,1,2025-01
2025-01-07,UTA,ATL,0,0.6222943,1,2025-01
2025-01-07,DEN,BOS,0,0.58892083,1,2025-01
2025-01-07,NOP,MIN,0,0.58544123,1,2025-01
2025-01-08,CLE,OKC,1,0.6207207,1,2025-01
2025-01-08,IND,CHI,1,0.60873526,1,2025-01
2025-01-08,NYK,TOR,1,0.6180576,1,2025-01
2025-01-08,PHI,WAS,1,0.69402236,1,2025-01
2025-01-08,BKN,DET,0,0.6099282,1,2025-01
2025-01-08,NOP,POR,0,0.59022933,1,2025-01
2025-01-08,DEN,LAC,1,0.60892326,1,2025-01
2025-01-08,MIL,SAS,1,0.6485921,1,2025-01
2025-01-09,ORL,MIN,0,0.5637425,1,2025-01
2025-01-09,CLE,TOR,1,0.676945,1,2025-01
2025-01-09,DAL,POR,1,0.7184811,1,2025-01
2025-01-09,DET,GSW,0,0.42983896,0,2025-01
2025-01-09,PHX,ATL,1,0.50529134,1,2025-01
2025-01-09,UTA,MIA,0,0.5344093,1,2025-01
2025-01-09,MEM,HOU,0,0.57994926,1,2025-01
2025-01-10,IND,GSW,1,0.67266816,1,2025-01
2025-01-10,ORL,MIL,0,0.4217168,0,2025-01
2025-01-10,PHI,NOP,0,0.6036453,1,2025-01
2025-01-10,BOS,SAC,0,0.688205,1,2025-01
2025-01-10,NYK,OKC,0,0.40296206,0,2025-01
2025-01-10,CHI,WAS,1,0.59289694,1,2025-01
2025-01-10,DEN,BKN,1,0.71999925,1,2025-01
2025-01-11,DET,TOR,1,0.59287506,1,2025-01
2025-01-11,PHX,UTA,1,0.6333594,1,2025-01
2025-01-11,POR,MIA,0,0.44331273,0,2025-01
2025-01-11,MIN,MEM,0,0.61652696,1,2025-01
2025-01-12,NYK,MIL,1,0.4624446,0,2025-01
2025-01-12,DAL,DEN,0,0.54065865,1,2025-01
2025-01-12,CHI,SAC,0,0.5059449,1,2025-01
2025-01-12,BOS,NOP,1,0.7226358,1,2025-01
2025-01-12,CLE,IND,0,0.6848034,1,2025-01
2025-01-12,ORL,PHI,1,0.46947262,0,2025-01
2025-01-12,WAS,OKC,0,0.4027006,0,2025-01
2025-01-12,UTA,BKN,1,0.6200861,1,2025-01
2025-01-12,PHX,CHA,1,0.6215253,1,2025-01
2025-01-13,TOR,GSW,1,0.4030808,0,2025-01
2025-01-13,WAS,MIN,0,0.48675933,0,2025-01
2025-01-13,NYK,DET,0,0.5874827,1,2025-01
2025-01-13,LAL,SAS,0,0.640631,1,2025-01
2025-01-13,LAC,MIA,1,0.58488756,1,2025-01
2025-01-13,HOU,MEM,1,0.59118706,1,2025-01
2025-01-14,IND,CLE,0,0.5122574,1,2025-01
2025-01-14,PHI,OKC,0,0.52150524,1,2025-01
2025-01-14,ATL,PHX,1,0.6549795,1,2025-01
2025-01-14,CHI,NOP,0,0.4866526,0,2025-01
2025-01-14,MIL,SAC,1,0.73627347,1,2025-01
2025-01-14,DAL,DEN,0,0.5238439,1,2025-01
2025-01-14,POR,BKN,0,0.6359368,1,2025-01
2025-01-15,NOP,DAL,1,0.5255454,1,2025-01
2025-01-15,PHI,NYK,0,0.5447128,1,2025-01
2025-01-15,CHI,ATL,0,0.58502823,1,2025-01
2025-01-15,MIL,ORL,1,0.7133624,1,2025-01
2025-01-15,MIN,GSW,0,0.63475245,1,2025-01
2025-01-15,LAL,MIA,1,0.4260923,0,2025-01
2025-01-15,SAS,MEM,0,0.43194804,0,2025-01
2025-01-15,DEN,HOU,0,0.64928746,1,2025-01
2025-01-15,UTA,CHA,0,0.71093327,1,2025-01
2025-01-15,LAC,BKN,1,0.6915752,1,2025-01
2025-01-15,TOR,BOS,1,0.39824432,0,2025-01
2025-01-16,OKC,CLE,1,0.60121727,1,2025-01
2025-01-16,WAS,PHX,0,0.48978052,0,2025-01
2025-01-16,SAC,HOU,1,0.57881856,1,2025-01
2025-01-16,POR,LAC,0,0.40529674,0,2025-01
2025-01-16,DET,IND,0,0.4903592,0,2025-01
2025-01-17,BOS,ORL,1,0.66792154,1,2025-01
2025-01-17,NYK,MIN,0,0.4664624,0,2025-01
2025-01-17,MIA,DEN,0,0.44407758,0,2025-01
2025-01-17,MIL,TOR,1,0.65835184,1,2025-01
2025-01-17,NOP,UTA,1,0.5202866,1,2025-01
2025-01-17,SAS,MEM,0,0.4138473,0,2025-01
2025-01-17,DAL,OKC,1,0.5713712,1,2025-01
2025-01-17,CHI,CHA,0,0.6881805,1,2025-01
2025-01-17,LAL,BKN,1,0.60202396,1,2025-01
2025-01-18,DET,PHX,0,0.5083987,1,2025-01
2025-01-18,BOS,ATL,0,0.67142725,1,2025-01
2025-01-18,IND,PHI,1,0.48350564,0,2025-01
2025-01-18,GSW,WAS,1,0.74147636,1,2025-01
2025-01-18,MIN,CLE,0,0.54849786,1,2025-01
2025-01-18,POR,HOU,0,0.552512,1,2025-01
2025-01-19,MIA,SAS,1,0.66357696,1,2025-01
2025-01-19,ORL,DEN,0,0.56575,1,2025-01
2025-01-19,MIL,PHI,1,0.72008026,1,2025-01
2025-01-19,OKC,BKN,1,0.66095644,1,2025-01
2025-01-19,LAC,LAL,1,0.6632033,1,2025-01
2025-01-19,POR,CHI,1,0.44679856,0,2025-01
2025-01-19,SAC,WAS,1,0.67540836,1,2025-01
2025-01-20,NYK,ATL,1,0.6228975,1,2025-01
2025-01-20,HOU,DET,0,0.65941626,1,2025-01
2025-01-20,MEM,MIN,1,0.5227694,1,2025-01
2025-01-20,CHA,DAL,1,0.5308643,1,2025-01
2025-01-20,LAC,CHI,0,0.72652036,1,2025-01
2025-01-20,GSW,BOS,0,0.47164336,0,2025-01
2025-01-20,NOP,UTA,1,0.5383297,1,2025-01
2025-01-20,CLE,PHX,1,0.640941,1,2025-01
2025-01-21,BKN,NYK,0,0.5275381,1,2025-01
2025-01-21,MIA,POR,0,0.704842,1,2025-01
2025-01-21,TOR,ORL,1,0.52155495,1,2025-01
2025-01-21,DEN,PHI,1,0.66719455,1,2025-01
2025-01-21,LAL,WAS,1,0.6899318,1,2025-01
2025-01-22,HOU,CLE,1,0.5571916,1,2025-01
2025-01-22,ATL,DET,0,0.62692595,1,2025-01
2025-01-22,DAL,MIN,0,0.5001198,1,2025-01
2025-01-22,BKN,PHX,0,0.39932576,0,2025-01
2025-01-22,SAC,GSW,1,0.433405,0,2025-01
2025-01-22,OKC,UTA,1,0.6725087,1,2025-01
2025-01-22,LAC,BOS,0,0.4726458,0,2025-01
2025-01-22,MEM,CHA,1,0.5937904,1,2025-01
2025-01-23,ATL,TOR,0,0.54408926,1,2025-01
2025-01-23,IND,SAS,0,0.56136364,1,2025-01
2025-01-23,OKC,DAL,0,0.6581303,1,2025-01
2025-01-23,MIL,MIA,1,0.70049477,1,2025-01
2025-01-23,LAL,BOS,1,0.48647842,0,2025-01
2025-01-23,DEN,SAC,1,0.7371203,1,2025-01
2025-01-23,LAC,WAS,1,0.70010203,1,2025-01
2025-01-23,GSW,CHI,1,0.6109968,1,2025-01
2025-01-23,ORL,POR,0,0.59337455,1,2025-01
2025-01-24,CHA,POR,0,0.4789397,0,2025-01
2025-01-24,PHI,CLE,1,0.5520295,1,2025-01
2025-01-24,MEM,NOP,1,0.587792,1,2025-01
2025-01-25,IND,SAS,1,0.5538717,1,2025-01
2025-01-25,MIN,DEN,1,0.5660934,1,2025-01
2025-01-25,DAL,BOS,0,0.45431843,0,2025-01
2025-01-25,PHX,WAS,1,0.64426214,1,2025-01
2025-01-25,CHA,NOP,1,0.44414577,0,2025-01
2025-01-25,BKN,MIA,0,0.45093012,0,2025-01
2025-01-25,NYK,SAC,1,0.6586943,1,2025-01
2025-01-25,CLE,HOU,0,0.6262502,1,2025-01
2025-01-25,ORL,DET,1,0.66057885,1,2025-01
2025-01-25,CHI,PHI,0,0.56400394,1,2025-01
2025-01-25,MEM,UTA,1,0.4956905,0,2025-01
2025-01-25,GSW,LAL,0,0.59645313,1,2025-01
2025-01-25,ATL,TOR,0,0.58956635,1,2025-01
2025-01-25,LAC,MIL,1,0.46232724,0,2025-01
2025-01-26,POR,OKC,0,0.40949163,0,2025-01
2025-01-27,CHA,LAL,0,0.40972757,0,2025-01
2025-01-27,NYK,MEM,1,0.5825008,1,2025-01
2025-01-27,BOS,HOU,0,0.70328474,1,2025-01
2025-01-27,BKN,SAC,0,0.4439876,0,2025-01
2025-01-27,MIA,ORL,1,0.67483586,1,2025-01
2025-01-27,UTA,MIL,0,0.5536052,1,2025-01
2025-01-27,CLE,DET,1,0.7309233,1,2025-01
2025-01-27,CHI,DEN,1,0.42834538,0,2025-01
2025-01-27,MIN,ATL,1,0.6595619,1,2025-01
2025-01-27,DAL,WAS,1,0.6543814,1,2025-01
2025-01-27,PHX,LAC,1,0.40614974,0,2025-01
2025-01-27,TOR,NOP,1,0.50888264,1,2025-01
2025-01-28,ATL,HOU,0,0.6078186,1,2025-01
2025-01-28,PHI,LAL,1,0.668401,1,2025-01
2025-01-28,GSW,UTA,1,0.7387037,1,2025-01
2025-01-28,POR,MIL,1,0.58101696,1,2025-01
2025-01-29,BOS,CHI,1,0.73053867,1,2025-01
2025-01-29,CHA,BKN,0,0.46212715,0,2025-01
2025-01-29,MIA,CLE,0,0.6613808,1,2025-01
2025-01-29,WAS,TOR,0,0.44237554,0,2025-01
2025-01-29,SAS,LAC,0,0.40750334,0,2025-01
2025-01-29,IND,DET,1,0.68833613,1,2025-01
2025-01-29,NOP,DAL,0,0.5531869,1,2025-01
2025-01-29,GSW,OKC,1,0.55088735,1,2025-01
2025-01-29,PHX,MIN,0,0.5702982,1,2025-01
2025-01-29,PHI,SAC,1,0.5829052,1,2025-01
2025-01-29,NYK,DEN,1,0.54235154,1,2025-01
2025-01-30,WAS,LAL,0,0.39517075,0,2025-01
2025-01-30,CLE,ATL,1,0.5947527,1,2025-01
2025-01-30,MEM,HOU,1,0.569174,1,2025-01
2025-01-30,UTA,MIN,0,0.55998486,1,2025-01
2025-01-30,POR,ORL,1,0.5427852,1,2025-01
2025-01-31,TOR,CHI,0,0.58847237,1,2025-01
2025-01-31,DET,DAL,1,0.4722935,0,2025-01
2025-01-31,PHI,DEN,0,0.4938619,0,2025-01
2025-01-31,GSW,PHX,0,0.57822555,1,2025-01
2025-01-31,NOP,BOS,0,0.38688153,0,2025-01
2025-01-31,SAS,MIL,1,0.44579324,0,2025-01
2025-01-31,CHA,LAC,0,0.31631288,0,2025-01
2025-02-01,CHA,DEN,0,0.35917044,0,2025-02
2025-02-01,IND,ATL,1,0.63685876,1,2025-02
2025-02-01,UTA,ORL,1,0.68869936,1,2025-02
2025-02-01,HOU,BKN,0,0.5170684,1,2025-02
2025-02-01,MIN,WAS,0,0.65768224,1,2025-02
2025-02-01,OKC,SAC,1,0.5601004,1,2025-02
2025-02-01,SAS,MIA,0,0.39845258,0,2025-02
2025-02-01,POR,PHX,1,0.5920951,1,2025-02
2025-02-01,NYK,LAL,0,0.5167277,1,2025-02
2025-02-02,DET,CHI,1,0.5078338,1,2025-02
2025-02-02,CLE,DAL,1,0.6871348,1,2025-02
2025-02-02,TOR,LAC,1,0.34947395,0,2025-02
2025-02-02,PHI,BOS,0,0.4614789,0,2025-02
2025-02-02,MIL,MEM,0,0.48552266,0,2025-02
2025-02-03,MIN,SAC,0,0.6103239,1,2025-02
2025-02-03,CHA,WAS,0,0.5954457,1,2025-02
2025-02-03,NYK,HOU,1,0.60482043,1,2025-02
2025-02-03,MEM,SAS,1,0.5995797,1,2025-02
2025-02-03,DET,ATL,0,0.4776629,0,2025-02
2025-02-03,GSW,ORL,1,0.64635974,1,2025-02
2025-02-03,DEN,NOP,1,0.6422829,1,2025-02
2025-02-03,UTA,IND,0,0.68198246,1,2025-02
2025-02-03,POR,PHX,1,0.5676889,1,2025-02
2025-02-03,OKC,MIL,1,0.5849006,1,2025-02
2025-02-04,BKN,HOU,1,0.5958011,1,2025-02
2025-02-04,CLE,BOS,0,0.5983546,1,2025-02
2025-02-04,PHI,DAL,1,0.61437976,1,2025-02
2025-02-04,TOR,NYK,0,0.50523335,1,2025-02
2025-02-04,CHI,MIA,1,0.5293402,1,2025-02
2025-02-04,POR,IND,1,0.6288284,1,2025-02
2025-02-04,LAC,LAL,0,0.64508796,1,2025-02
2025-02-05,PHI,MIA,0,0.5403037,1,2025-02
2025-02-05,CHA,MIL,0,0.38267744,0,2025-02
2025-02-05,ATL,SAS,0,0.5301219,1,2025-02
2025-02-05,BKN,WAS,0,0.569295,1,2025-02
2025-02-05,UTA,GSW,1,0.4492283,0,2025-02
2025-02-05,DET,CLE,0,0.4414391,0,2025-02
2025-02-05,MIN,CHI,1,0.64777,1,2025-02
2025-02-05,OKC,PHX,1,0.64585096,1,2025-02
2025-02-05,DEN,NOP,1,0.660131,1,2025-02
2025-02-05,SAC,ORL,0,0.6614213,1,2025-02
2025-02-05,TOR,MEM,0,0.4455428,0,2025-02
2025-02-06,BOS,DAL,0,0.70105284,1,2025-02
2025-02-06,MIN,HOU,1,0.61991453,1,2025-02
2025-02-06,DEN,ORL,1,0.7099794,1,2025-02
2025-02-06,LAL,GSW,1,0.6377093,1,2025-02
2025-02-06,POR,SAC,1,0.6131804,1,2025-02
2025-02-06,LAC,IND,0,0.63920975,1,2025-02
2025-02-07,CHA,SAS,1,0.60436094,1,2025-02
2025-02-07,BKN,MIA,1,0.42519546,0,2025-02
2025-02-07,WAS,CLE,0,0.3669615,0,2025-02
2025-02-07,DET,PHI,1,0.37794378,0,2025-02
2025-02-07,PHX,UTA,1,0.6401414,1,2025-02
2025-02-07,OKC,TOR,1,0.6589869,1,2025-02
2025-02-07,ATL,MIL,1,0.49855834,0,2025-02
2025-02-08,WAS,ATL,0,0.47396007,0,2025-02
2025-02-08,DAL,HOU,1,0.5979597,1,2025-02
2025-02-08,LAL,IND,1,0.608241,1,2025-02
2025-02-08,ORL,SAS,1,0.6377162,1,2025-02
2025-02-08,CHI,GSW,0,0.4895914,0,2025-02
2025-02-08,MEM,OKC,0,0.58981544,1,2025-02
2025-02-08,MIN,POR,1,0.6376557,1,2025-02
2025-02-08,PHX,DEN,0,0.49451014,0,2025-02
2025-02-08,SAC,NOP,1,0.46658745,0,2025-02
2025-02-08,LAC,UTA,1,0.69236887,1,2025-02
2025-02-08,NYK,BOS,0,0.40925446,0,2025-02
2025-02-09,DET,CHA,1,0.5737234,1,2025-02
2025-02-09,HOU,TOR,1,0.50111014,1,2025-02
2025-02-09,MIL,PHI,1,0.67728066,1,2025-02
2025-02-10,ORL,ATL,0,0.56010646,1,2025-02
2025-02-10,WAS,SAS,0,0.489166,0,2025-02
2025-02-10,CLE,MIN,1,0.5889643,1,2025-02
2025-02-10,BKN,CHA,1,0.6548028,1,2025-02
2025-02-10,MIA,BOS,0,0.4804584,0,2025-02
2025-02-10,MIL,GSW,0,0.58569175,1,2025-02
2025-02-10,LAL,UTA,1,0.63739717,1,2025-02
2025-02-10,DAL,SAC,0,0.598417,1,2025-02
2025-02-10,OKC,NOP,1,0.63257456,1,2025-02
2025-02-10,DEN,POR,1,0.7333337,1,2025-02
2025-02-11,PHI,TOR,0,0.6284826,1,2025-02
2025-02-11,IND,NYK,0,0.5430162,1,2025-02
2025-02-11,CHI,DET,0,0.65922606,1,2025-02
2025-02-11,PHX,MEM,0,0.5423918,1,2025-02
2025-02-12,BOS,SAS,1,0.68950015,1,2025-02
2025-02-12,ORL,CHA,1,0.62387747,1,2025-02
2025-02-12,WAS,IND,0,0.586454,1,2025-02
2025-02-12,BKN,PHI,1,0.4536784,0,2025-02
2025-02-12,NYK,ATL,1,0.57956666,1,2025-02
2025-02-12,TOR,CLE,0,0.4759657,0,2025-02
2025-02-12,UTA,LAL,1,0.54375595,1,2025-02
2025-02-12,CHI,DET,0,0.6476178,1,2025-02
2025-02-12,NOP,SAC,0,0.61199874,1,2025-02
2025-02-12,OKC,MIA,1,0.59225905,1,2025-02
2025-02-12,HOU,PHX,1,0.61445254,1,2025-02
2025-02-12,DEN,POR,1,0.7348549,1,2025-02
2025-02-12,MIN,MIL,0,0.51787025,1,2025-02
2025-02-12,DAL,GSW,1,0.6248688,1,2025-02
2025-02-12,LAC,MEM,1,0.6935888,1,2025-02
2025-02-13,HOU,GSW,0,0.3749538,0,2025-02
2025-02-13,NOP,SAC,1,0.5914803,1,2025-02
2025-02-13,DAL,MIA,1,0.6067848,1,2025-02
2025-02-13,MIN,OKC,1,0.5571951,1,2025-02
2025-02-13,UTA,LAC,0,0.56492543,1,2025-02
2025-02-19,LAL,CHA,0,0.6752,1,2025-02
2025-02-20,IND,MEM,1,0.5184606,1,2025-02
2025-02-20,PHI,BOS,0,0.44639972,0,2025-02
2025-02-20,ATL,ORL,0,0.68725914,1,2025-02
2025-02-20,BKN,CLE,0,0.3828398,0,2025-02
2025-02-20,NYK,CHI,1,0.62784135,1,2025-02
2025-02-20,MIL,LAC,1,0.6728239,1,2025-02
2025-02-20,DEN,CHA,1,0.7592447,1,2025-02
2025-02-20,SAS,PHX,1,0.54738206,1,2025-02
2025-02-20,POR,LAL,0,0.53994536,1,2025-02
2025-02-21,CLE,NYK,1,0.57966274,1,2025-02
2025-02-21,ORL,MEM,0,0.5257379,1,2025-02
2025-02-21,WAS,MIL,0,0.47256878,0,2025-02
2025-02-21,SAC,GSW,0,0.46908963,0,2025-02
2025-02-21,TOR,MIA,0,0.4847119,0,2025-02
