player,multiplier,date,matchup,team,is_home,inj_diff,inj_abs,shap_diff,shap_abs,shap_elo_int,total_shap,pred_home_win,actual_home_win,correct,abs_shap
Nikola Jokic,2.8,2025-01-14,DEN @ DAL,DEN,False,0.0,30.0,-0.022904886,0.22437386,0.0092204735,0.21068946,0.22972941,0,True,0.21068946
Nikola Jokic,2.8,2025-01-17,DEN @ MIA,DEN,False,-6.720400442873229,23.279599557126772,-0.05769237,-0.06864909,-0.028183943,-0.1545254,0.15094988,0,True,0.1545254
Nikola Jokic,2.8,2025-01-19,DEN @ ORL,DEN,False,-2.512179172864469,27.48782082713553,0.03529933,0.059412733,-0.025392657,0.069319405,0.24407528,0,True,0.069319405
Nikola Jokic,2.8,2025-03-05,SAC @ DEN,DEN,True,7.723961163028266,22.276038836971736,-0.005822435,-0.085954085,-0.04449669,-0.1362732,0.59589225,1,True,0.1362732
Nikola Jokic,2.8,2025-03-07,PHX @ DEN,DEN,True,7.573704362245493,22.426295637754507,-0.0044524395,0.0029019597,-0.02856919,-0.030119669,0.4563849,1,False,0.030119669
Nikola Jokic,2.8,2025-03-09,DEN @ OKC,DEN,False,-7.1719616518044305,22.82803834819557,0.043538444,-0.041025642,0.047024008,0.04953681,0.57934296,1,True,0.04953681
Nikola Jokic,2.8,2025-03-10,DEN @ OKC,DEN,False,-6.102369370976444,23.897630629023556,-0.024052687,-0.0133209685,0.0065444876,-0.030829167,0.5974743,0,False,0.030829167
Nikola Jokic,2.8,2025-03-12,MIN @ DEN,DEN,True,8.747058236171961,21.25294176382804,-0.07900996,0.045788467,0.004998663,-0.028222827,0.57114184,0,False,0.028222827
Nikola Jokic,2.8,2025-03-14,LAL @ DEN,DEN,True,15.0,15.0,-0.053482287,0.049715757,0.0051130787,0.0013465495,0.8324158,1,True,0.0013465495
Nikola Jokic,2.8,2025-03-15,WAS @ DEN,DEN,True,5.903676910768539,24.09632308923146,-0.055676527,-0.09811063,-0.09473599,-0.24852315,0.8644869,0,False,0.24852315
Nikola Jokic,2.8,2025-03-17,DEN @ GSW,DEN,False,-1.6064524051764266,28.393547594823573,-0.01772556,0.17028227,-0.0056709773,0.14688574,0.68097425,0,False,0.14688574
Nikola Jokic,2.8,2025-03-19,DEN @ LAL,DEN,False,0.0,30.0,-0.019592343,0.18600942,0.014313887,0.18073097,0.59067005,1,True,0.18073097
Nikola Jokic,2.8,2025-03-21,DEN @ POR,DEN,False,-6.177245778362137,23.822754221637865,0.07931479,-0.028557908,0.028306553,0.07906344,0.40979,1,False,0.07906344
Nikola Jokic,2.8,2025-03-23,DEN @ HOU,DEN,False,-7.9824806483275665,22.017519351672433,0.09801918,0.038794,0.07723992,0.2140531,0.5144846,0,False,0.2140531
Nikola Jokic,2.8,2025-03-26,MIL @ DEN,DEN,True,0.0,30.0,-0.005715508,0.117809236,0.005696891,0.117790624,0.6303856,1,True,0.117790624
Nikola Jokic,2.8,2025-03-28,UTA @ DEN,DEN,True,15.0,15.0,-0.086024076,0.07987345,-0.025658565,-0.03180919,0.83976424,1,True,0.03180919
Nikola Jokic,2.8,2025-04-01,MIN @ DEN,DEN,True,9.672338623705198,20.327661376294802,-0.14422722,0.038140375,-0.11379737,-0.21988422,0.74835545,0,False,0.21988422
Nikola Jokic,2.8,2025-04-04,DEN @ GSW,DEN,False,-15.0,15.0,0.39684492,0.027270285,0.15854287,0.58265805,0.39853814,1,False,0.58265805
Luka Doncic,2.8,2024-11-10,DAL @ DEN,DAL,False,-8.275039910884171,21.72496008911583,0.13014707,0.011747591,0.0884112,0.23030587,0.93655187,1,True,0.23030587
Luka Doncic,2.8,2024-11-12,DAL @ GSW,DAL,False,-12.684127995381997,17.315872004618,0.2974778,0.01593841,0.118211,0.4316272,0.8224777,1,True,0.4316272
Luka Doncic,2.8,2024-11-14,DAL @ UTA,DAL,False,-3.9652818921144437,26.034718107885556,0.010279431,0.09725573,0.015151506,0.12268667,0.63147193,1,True,0.12268667
Luka Doncic,2.8,2024-11-16,SAS @ DAL,DAL,True,2.162681132879028,27.83731886712097,0.056938272,0.1907958,0.021817503,0.26955158,0.83196706,1,True,0.26955158
Luka Doncic,2.8,2024-11-17,DAL @ OKC,DAL,False,-1.427759015217454,23.02802755955401,-0.059172317,-0.17474863,-0.06274543,-0.29666638,0.36957788,0,True,0.29666638
Luka Doncic,2.8,2024-11-19,NOP @ DAL,DAL,True,-1.1039804115675533,25.559766986339014,0.0013743155,-0.06330663,-0.010987891,-0.0729202,0.8827501,1,True,0.0729202
Luka Doncic,2.8,2024-11-22,DAL @ DEN,DAL,False,0.0,30.0,-0.008028393,0.109004915,0.019252356,0.12022887,0.32565454,0,True,0.12022887
Luka Doncic,2.8,2024-11-24,DAL @ MIA,DAL,False,-1.3692737188054753,28.39656427921387,0.042353246,0.2340482,0.016265957,0.29266742,0.7797221,1,True,0.29266742
Luka Doncic,2.8,2024-11-25,DAL @ ATL,DAL,False,-7.241322655239603,22.758677344760397,0.07731901,0.046121787,0.017702848,0.14114365,0.20677862,0,True,0.14114365
Luka Doncic,2.8,2024-11-27,NYK @ DAL,DAL,True,7.948173158614095,22.051826841385903,-0.03772292,0.119128264,-0.010605929,0.07079941,0.7406228,1,True,0.07079941
Luka Doncic,2.8,2024-11-30,DAL @ UTA,DAL,False,-3.342783286057683,26.65721671394232,-0.026448054,-0.0014345188,-0.033831,-0.061713573,0.1908175,0,True,0.061713573
Luka Doncic,2.8,2024-12-19,LAC @ DAL,DAL,True,0.0,30.0,-0.011732086,0.17379506,0.0130994115,0.17516239,0.18115118,0,True,0.17516239
Luka Doncic,2.8,2024-12-21,LAC @ DAL,DAL,True,0.5287942409223785,27.949912025438387,0.051797874,0.13644393,0.027073866,0.21531567,0.71657246,1,True,0.21531567
Luka Doncic,2.8,2024-12-23,POR @ DAL,DAL,True,5.103626359017605,23.375079907343157,-0.06652564,0.026412062,-0.08888009,-0.12899366,0.8244828,1,True,0.12899366
