number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,state
809,0.5524678764678879,2025-12-12 03:11:35.727172,2025-12-12 03:11:44.908434,0 days 00:00:09.181262,0.5350608729817905,0.5085965950897735,0.5073679660419413,2.77215229040186,0.012129090697897787,4,9,14,1493,12.30665996004137,0.001379097996576586,0.9479650209102555,0.7296274257005521,COMPLETE
810,0.5522012181563462,2025-12-12 03:11:44.912465,2025-12-12 03:11:52.561795,0 days 00:00:07.649330,0.5301225301413658,0.5071711044231302,0.5418929305345979,2.85759820535827,0.013211494603501149,4,9,18,1141,14.421022540499736,0.0019494743325277001,0.9383978824624957,0.7506591687253205,COMPLETE
811,0.5523481977177633,2025-12-12 03:11:52.563809,2025-12-12 03:12:02.442640,0 days 00:00:09.878831,0.543632820740758,0.509502386259531,0.525492270152374,2.910750116861388,0.010360132649038928,9,9,17,1226,13.48355924438743,0.0012178814241043392,0.949850935453779,0.8870815508605021,COMPLETE
812,0.5528551689962471,2025-12-12 03:12:02.444652,2025-12-12 03:12:13.025309,0 days 00:00:10.580657,0.5293305168300738,0.5003773220077474,0.512125493920556,2.7576285271915197,0.011317053398199729,9,9,19,1748,11.863829227736193,0.0022875515925081416,0.9349044808775567,0.7068076880983677,COMPLETE
813,0.5533238947376382,2025-12-12 03:12:13.027314,2025-12-12 03:12:23.917198,0 days 00:00:10.889884,0.538391969803524,0.5123723731187174,0.5313379401380399,2.8182507965950556,0.010900282863815227,9,9,19,1722,14.93634099716331,0.0014496786406016891,1.058271107307009,0.7618328156232124,COMPLETE
814,0.5534904500903238,2025-12-12 03:12:23.919214,2025-12-12 03:12:37.002464,0 days 00:00:13.083250,0.5520290324171027,0.5137990436165325,0.5445671663236229,2.897534368508709,0.010424302145524061,9,9,18,2339,13.996047321990918,0.001092512194034208,0.9430992625833987,0.7206566391406072,COMPLETE
815,0.5517992579180521,2025-12-12 03:12:37.004473,2025-12-12 03:12:48.537340,0 days 00:00:11.532867,0.533639228713103,0.5049889995889496,0.5371457593439833,2.699378049181107,0.012218802679735416,9,9,20,1675,8.858777350964475,0.0017076246475257264,0.93720159899692,0.7415753625472552,COMPLETE
816,0.5525146716864064,2025-12-12 03:12:48.539364,2025-12-12 03:13:07.226624,0 days 00:00:18.687260,0.5455697475481185,0.5448395325146862,0.5314175594087029,2.9398205924692515,0.011471554157151084,10,9,14,2963,12.511409697310357,0.0008627617325774793,0.9326589511699417,0.7325898967304884,COMPLETE
817,0.5535755337438618,2025-12-12 03:13:07.228637,2025-12-12 03:13:26.392493,0 days 00:00:19.163856,0.5272691770102425,0.5177202302936633,0.5974317325347612,2.84432429055477,0.010390346760579703,9,9,17,2924,11.475551603224371,0.0012486961339255008,0.9546759882230689,0.6951786169748821,COMPLETE
818,0.5527575204849429,2025-12-12 03:13:26.396532,2025-12-12 03:13:38.903747,0 days 00:00:12.507215,0.5850307256938095,0.540744542220432,0.5486192076886394,2.245556050476116,0.010038759754870357,9,9,19,1608,12.843522304995362,0.0020608724131490823,0.9409663068350401,0.715613830261359,COMPLETE
819,0.5523580956610559,2025-12-12 03:13:38.905763,2025-12-12 03:13:48.435422,0 days 00:00:09.529659,0.5385796106236244,0.5112155271593478,0.5392794002879986,2.8975670513136254,0.013678503944282253,9,9,21,1424,12.281179128693736,0.0008181073129323169,1.0270132148181177,0.7247085212142066,COMPLETE
820,0.5539157753056487,2025-12-12 03:13:48.439200,2025-12-12 03:14:01.238522,0 days 00:00:12.799322,0.5293253850808888,0.5301913356109379,0.734860530486627,2.7629985945673745,0.01097144797370759,9,9,18,1065,13.338465931070663,0.00146797482396122,0.9265172903950184,0.7393935575706589,COMPLETE
821,0.5544891319039141,2025-12-12 03:14:01.242541,2025-12-12 03:14:11.092331,0 days 00:00:09.849790,0.5352861716346837,0.516314309469452,0.5186777277410469,2.822287752195496,0.01177213295650749,6,9,19,1578,12.69569969239585,0.0010113151361230643,0.9461341617769317,0.7112851383829943,COMPLETE
822,0.5531705663727159,2025-12-12 03:14:11.094343,2025-12-12 03:14:18.703566,0 days 00:00:07.609223,0.5354787219355871,0.507535284200586,0.5132483915336504,2.618246776106496,0.011483638121409515,6,9,20,1144,13.284705096643991,0.0011090148773664126,0.946644247764035,0.701527356412113,COMPLETE
823,0.553062314056772,2025-12-12 03:14:18.707589,2025-12-12 03:14:27.838029,0 days 00:00:09.130440,0.5421597290340753,0.5378068295446772,0.518004294416075,2.670390839297707,0.011781522269047918,6,9,17,1471,13.706094909043838,0.0022601874058806293,0.9518456351032525,0.7057320674674251,COMPLETE
824,0.553809527130705,2025-12-12 03:14:27.842056,2025-12-12 03:14:36.938971,0 days 00:00:09.096915,0.5335860337996294,0.505169770620086,0.5194834208196322,2.7484397985050695,0.010835462730957196,6,9,18,1425,12.901967700654762,0.0018125708557888793,0.9469096976677633,0.6982080554476912,COMPLETE
825,0.552535179842323,2025-12-12 03:14:36.940990,2025-12-12 03:14:46.410800,0 days 00:00:09.469810,0.5491638500813624,0.5482216260852416,0.5060574986578058,2.801629966552305,0.0100135934436176,6,9,18,1547,14.145018375179811,0.001369448691794478,0.9524786890120844,0.7114397212253112,COMPLETE
826,0.5526584566736116,2025-12-12 03:14:46.412810,2025-12-12 03:14:57.638604,0 days 00:00:11.225794,0.5292900013276777,0.5145984796927606,0.5146295941924472,2.712326939037462,0.011239818893830111,6,9,16,1417,12.812267795163807,0.0009958454098939304,0.9499096702330171,0.7094530678283198,COMPLETE
827,0.5545626199447978,2025-12-12 03:14:57.642652,2025-12-12 03:15:08.313672,0 days 00:00:10.671020,0.5424479743834705,0.5003558711998077,0.5244028686749496,2.7935667601859167,0.01180792930991698,6,9,18,1555,13.153826014406553,0.0028756025225719155,0.9619913799353154,0.714874645660545,COMPLETE
828,0.5529324459102151,2025-12-12 03:15:08.315685,2025-12-12 03:15:19.257867,0 days 00:00:10.942182,0.5556419922502122,0.5017422896080793,0.5211150647988754,2.508448774410791,0.012091507175997664,6,7,18,1660,13.39152080457583,0.002897320884008596,0.9432519644371281,0.6946129724528635,COMPLETE
829,0.5526975487359754,2025-12-12 03:15:19.259881,2025-12-12 03:15:28.634406,0 days 00:00:09.374525,0.5482202925718739,0.5344198605175987,0.5235705910705916,2.827200464009657,0.01189497522859029,6,6,13,1553,13.598064794897406,0.0030770296114262102,0.945237384579461,0.7031053740656683,COMPLETE
830,0.552513668928196,2025-12-12 03:15:28.636419,2025-12-12 03:15:40.225293,0 days 00:00:11.588874,0.54404695627758,0.5433278402863793,0.5168863195512019,2.745261258716778,0.012463242526810329,6,9,19,2051,13.124049973733834,0.0005902298690199955,0.9560448878003311,0.7112240999339451,COMPLETE
831,0.5529382606808073,2025-12-12 03:15:40.227052,2025-12-12 03:15:49.030530,0 days 00:00:08.803478,0.5398451925930119,0.5253168540687364,0.5118120788182386,2.838645047250126,0.01176582937295552,6,9,18,1454,13.847764846483901,0.000666620627583611,0.9702255589109889,0.7128313429591113,COMPLETE
832,0.5541074635155699,2025-12-12 03:15:49.034305,2025-12-12 03:15:59.872236,0 days 00:00:10.837931,0.5519304815776875,0.5009823584386472,0.5257532860841031,2.8636882136000326,0.012368772853433855,6,9,18,1257,13.255620142976646,0.0022968139013127735,0.9511298567770967,0.7194286391724625,COMPLETE
833,0.5509182511726556,2025-12-12 03:15:59.874254,2025-12-12 03:16:09.684294,0 days 00:00:09.810040,0.5594596629916162,0.501131156459264,0.5234741717911342,2.6829532210565303,0.01308737065698715,6,9,18,1272,7.988548642083439,0.8926881802433294,0.9534931011747428,0.704516814707717,COMPLETE
834,0.5510772495085731,2025-12-12 03:16:09.688319,2025-12-12 03:16:18.456798,0 days 00:00:08.768479,0.5533755353264561,0.5041848730709413,0.5210373494571511,2.581620008781233,0.012501668757864926,6,9,18,1307,13.009009021425948,0.002914907045522517,0.9498015293432527,0.7141657188485662,COMPLETE
835,0.5536040092947185,2025-12-12 03:16:18.458809,2025-12-12 03:16:26.946974,0 days 00:00:08.488165,0.5501120127835161,0.5030136442323478,0.5126335334736157,2.787071356158743,0.012433852263917184,6,9,18,1325,13.228954515436936,0.003663409998839987,0.9407214297328045,0.6887586064363149,COMPLETE
836,0.5520478236772606,2025-12-12 03:16:26.948997,2025-12-12 03:16:37.816955,0 days 00:00:10.867958,0.5561141666377717,0.5010688901880457,0.5210892850240533,2.740496775222269,0.012170489106107643,6,9,19,1537,12.73442284396007,0.0025500275403292556,0.9509080587945998,0.7183408193598251,COMPLETE
837,0.5527235186264878,2025-12-12 03:16:37.821013,2025-12-12 03:16:45.211595,0 days 00:00:07.390582,0.5483152919997272,0.5004323280192778,0.5257046403259886,2.785616487458314,0.012831081453639408,6,9,18,1179,13.107988023868504,0.0022424133556198404,0.9469737101852531,0.7007241926924075,COMPLETE
838,0.5529264620392562,2025-12-12 03:16:45.213609,2025-12-12 03:16:54.443845,0 days 00:00:09.230236,0.543748488307728,0.508786693839152,0.5051559644369484,2.859552791023366,0.013407687072428917,6,9,19,1380,12.62140281432342,0.0026050749889411037,0.9449996681453048,0.7088052272229715,COMPLETE
839,0.5523572151511889,2025-12-12 03:16:54.445869,2025-12-12 03:17:07.710686,0 days 00:00:13.264817,0.5455200957558647,0.5091878308789485,0.5269868248131095,1.8818903994652483,0.012042716457209708,6,9,19,1565,13.361960375864788,0.0020857263107737704,0.960409483625894,0.7187650443903264,COMPLETE
840,0.5526341795932339,2025-12-12 03:17:07.712697,2025-12-12 03:17:18.494162,0 days 00:00:10.781465,0.5605747873560756,0.5092888768685456,0.5160065218119844,2.6459618180930513,0.011671893356952692,6,9,12,1491,12.685965271921969,0.003028102137256788,0.9562259520152707,0.6991283784278371,COMPLETE
841,0.5519748367970416,2025-12-12 03:17:18.496177,2025-12-12 03:17:26.182365,0 days 00:00:07.686188,0.5395961766211378,0.5118240985889592,0.5263230331920188,2.8464778442023477,0.012716326086359682,6,9,18,1194,13.044650353671415,0.0022868742097481194,0.9568781063276098,0.7203311706167324,COMPLETE
842,0.5526103661183489,2025-12-12 03:17:26.184393,2025-12-12 03:17:34.133726,0 days 00:00:07.949333,0.5553504897238454,0.5057223939333301,0.500539316087964,2.7149131845187355,0.011813708827473198,6,9,18,1259,13.552366287766628,0.003586506969071221,0.961960459292217,0.7100049981074521,COMPLETE
843,0.5507013507713349,2025-12-12 03:17:34.135740,2025-12-12 03:17:43.666938,0 days 00:00:09.531198,0.5506703209243264,0.50578076362941,0.5181789366785648,2.808870244692979,0.012268839728133642,6,9,19,1620,12.665552936550178,0.0019842019130259826,0.9489967352198962,0.8486776309773612,COMPLETE
844,0.5534007716406573,2025-12-12 03:17:43.668949,2025-12-12 03:17:52.276659,0 days 00:00:08.607710,0.5392066114768719,0.510218448058099,0.5072155121843691,2.8646083755446248,0.011373939128629064,6,9,18,1312,12.928047527076375,0.004194832995633674,0.9039267119951996,0.6911695637451295,COMPLETE
845,0.55356795349068,2025-12-12 03:17:52.278417,2025-12-12 03:18:03.563174,0 days 00:00:11.284757,0.5478236559159342,0.517314235226981,0.5289687550012433,2.797799760419781,0.013227997788720131,6,6,19,1378,13.654163340846505,0.001651130868298515,0.9400997185300722,0.7248050568409994,COMPLETE
846,0.5522795426156685,2025-12-12 03:18:03.566951,2025-12-12 03:18:12.316193,0 days 00:00:08.749242,0.5407192909016433,0.5135326601952362,0.6247225985853254,2.8874305186629936,0.012172756614195371,6,7,18,1236,12.516962612212469,0.0026077576151682436,0.9512321806912295,0.7174442382266485,COMPLETE
847,0.5525843738215561,2025-12-12 03:18:12.318203,2025-12-12 03:18:22.359422,0 days 00:00:10.041219,0.535808668187423,0.7194853380438034,0.5133761357601911,2.734205289210947,0.01146121316790205,6,9,20,1436,12.979420858423312,0.0015890685648925077,0.964231606885725,0.7058636045710739,COMPLETE
848,0.552151940365163,2025-12-12 03:18:22.361433,2025-12-12 03:18:31.452418,0 days 00:00:09.090985,0.5448951737883659,0.5013667302347344,0.5237196358410152,2.935664522515018,0.012859190557282877,6,9,18,1598,13.378037077020604,0.00195830712939343,0.9039854955075555,0.8630672140016585,COMPLETE
849,0.5543316546555603,2025-12-12 03:18:31.454433,2025-12-12 03:18:44.369455,0 days 00:00:12.915022,0.5523222266462053,0.5489238222123274,0.5271209507311405,2.8450382078500995,0.01188743936537902,6,9,19,2443,12.512166625773624,0.0012179794808688698,0.9456103390425171,0.7263250334116396,COMPLETE
850,0.5493091088012305,2025-12-12 03:18:44.371464,2025-12-12 03:18:51.849438,0 days 00:00:07.477974,0.5556006293669812,0.55551721066672,0.5309979330434417,2.676243296009057,0.05369872874344554,6,9,19,1383,12.366153371688435,0.0012830869673377005,0.9509312804791524,0.7245734798963672,COMPLETE
851,0.5532182611062186,2025-12-12 03:18:51.853474,2025-12-12 03:19:02.152344,0 days 00:00:10.298870,0.5479346580142128,0.5509518367194401,0.5277637432027322,2.767098284573086,0.012490227174414375,6,9,19,1276,12.64625255114264,0.001961410607349006,0.9470752267701257,0.7161869001366957,COMPLETE
852,0.5519523949282514,2025-12-12 03:19:02.154101,2025-12-12 03:19:09.912697,0 days 00:00:07.758596,0.5575805026406393,0.550029583856239,0.5275533492501989,2.8209097203793174,0.013987034785626925,6,9,19,1166,12.449392453653093,0.0014014650904930208,0.9431818890092625,0.7116661122858882,COMPLETE
853,0.5519543666974174,2025-12-12 03:19:09.914713,2025-12-12 03:19:20.571131,0 days 00:00:10.656418,0.5646726219799973,0.5553284477401628,0.531191172644939,2.7125590299295492,0.01199145094308414,6,9,20,1647,13.10029132145678,0.00246064838773295,0.9547552357995734,0.7255975567830801,COMPLETE
854,0.5508235539080412,2025-12-12 03:19:20.573141,2025-12-12 03:19:32.993143,0 days 00:00:12.420002,0.5623436848381336,0.5488021870496583,0.5277206730216757,1.6472687953810783,0.013315667678108937,6,9,20,1362,12.214349339822313,0.0016415005430036815,0.9440329606204787,0.6986460169559147,COMPLETE
855,0.5530724422775716,2025-12-12 03:19:32.995153,2025-12-12 03:19:42.051414,0 days 00:00:09.056261,0.5532196640688769,0.5453690799266662,0.5222622819632713,2.614095102000344,0.012905461622962987,6,9,19,1445,12.817535415872594,0.0011490502556283063,0.9478892361898905,0.6483545947976775,COMPLETE
856,0.5532471100264729,2025-12-12 03:19:42.053434,2025-12-12 03:19:52.506967,0 days 00:00:10.453533,0.5517219278834277,0.5433452187506628,0.5341680763835005,2.807264429714734,0.012060244227689984,6,9,19,1700,13.415690502105821,0.003374542169830267,0.9457429309334273,0.7193484955661399,COMPLETE
857,0.5522470202954517,2025-12-12 03:19:52.511019,2025-12-12 03:20:04.762795,0 days 00:00:12.251776,0.5527125115182933,0.5562503907224213,0.6111327517987728,2.8559327558568324,0.012437722132206149,6,9,19,1560,12.370781762027807,0.0009652181605682832,0.9409570423306357,0.7064786391208242,COMPLETE
858,0.5538102926615613,2025-12-12 03:20:04.766582,2025-12-12 03:20:15.433504,0 days 00:00:10.666922,0.5451861858394823,0.540483472956381,0.5214588614966396,2.7431699903362334,0.011772567636195077,6,9,12,1808,13.047520117581998,0.0014670463868032373,0.9549223554520138,0.7270172278146607,COMPLETE
859,0.5509715706184408,2025-12-12 03:20:15.435534,2025-12-12 03:20:23.908991,0 days 00:00:08.473457,0.5603641344346494,0.5471067683784391,0.5320973657077074,2.535709520435832,0.011413441105331792,6,9,18,1105,13.68922956327285,0.0005170510182249565,0.9485975849525244,0.7141192924393771,COMPLETE
860,0.5485855172000715,2025-12-12 03:20:23.911006,2025-12-12 03:20:39.918920,0 days 00:00:16.007914,0.5414859900051082,0.5376226762500583,0.5235983705064066,1.0284165046549587,0.012603671170764419,6,9,20,1527,11.977184885188805,0.0020256424767710317,0.938580795068513,0.7251364864066151,COMPLETE
861,0.5538901228822226,2025-12-12 03:20:39.920945,2025-12-12 03:20:49.656201,0 days 00:00:09.735256,0.5545207278781397,0.5508799566732481,0.5899388867496745,2.8553916555878476,0.013546540399755709,6,9,19,1502,12.628549240284483,0.32688295358219166,0.9446139140167963,0.6932840114608405,COMPLETE
862,0.5520766606735725,2025-12-12 03:20:49.658217,2025-12-12 03:20:58.898395,0 days 00:00:09.240178,0.5486047362010077,0.5427002283924197,0.532872808231938,2.9190375602592473,0.014144201411354631,9,9,18,1027,13.170624363940963,0.000748214899567932,0.9393796668330702,0.717147855664269,COMPLETE
863,0.5526144507321871,2025-12-12 03:20:58.900409,2025-12-12 03:21:11.790169,0 days 00:00:12.889760,0.5666164761455751,0.5344521643301848,0.5281180900334236,2.665458565139801,0.011735431508460951,10,9,18,2435,17.556950409522567,0.0011498957370339677,0.9000509064647031,0.7028647778434614,COMPLETE
864,0.5527025559463556,2025-12-12 03:21:11.792184,2025-12-12 03:21:21.582222,0 days 00:00:09.790038,0.5415983246518574,0.5575763147665425,0.5181907355748203,2.7923869628263542,0.011100453798205954,6,9,19,1342,13.87176907398914,0.002957858456956784,0.9510697232908342,0.7269894185425646,COMPLETE
865,0.5508360997246922,2025-12-12 03:21:21.584244,2025-12-12 03:21:35.674715,0 days 00:00:14.090471,0.5261928548547191,0.6542182730630404,0.5341266699077607,0.6247679567761706,0.012234685705149795,9,9,21,1079,12.091599561687302,0.0016478456873875896,0.9364020267562844,0.7084063952578058,COMPLETE
866,0.552695601025515,2025-12-12 03:21:35.676730,2025-12-12 03:21:44.593833,0 days 00:00:08.917103,0.5359923017961792,0.5359926377131174,0.5854627426998003,2.9389378298831694,0.01154989657000386,9,9,20,1391,12.827504038507032,0.0009861286568545874,0.9455509579117344,0.7297568724200401,COMPLETE
867,0.549377686721111,2025-12-12 03:21:44.595843,2025-12-12 03:22:01.963305,0 days 00:00:17.367462,0.5470769118094404,0.5421938391366634,0.6014250886449003,1.2397830921574409,0.011070952118618185,6,12,21,1488,13.352308822348883,0.0013176367733786524,0.9071054715350535,0.6827961254918691,COMPLETE
868,0.5525263571274683,2025-12-12 03:22:01.965313,2025-12-12 03:22:15.120625,0 days 00:00:13.155312,0.5588614863153583,0.5307858416550886,0.5258684420016768,2.861865298727658,0.012790710978422385,9,9,18,2321,12.661057239905745,0.0006345349606698478,0.9037956655012049,0.7170141331365946,COMPLETE
869,0.5523560310371837,2025-12-12 03:22:15.122637,2025-12-12 03:22:22.821125,0 days 00:00:07.698488,0.527128170905566,0.5215541791796996,0.5346942169520857,2.748633737518093,0.011881185037893358,6,7,18,1003,12.364781387171963,0.0023890842951564692,0.9406838400135796,0.7212590012203263,COMPLETE
870,0.5476692140330641,2025-12-12 03:22:22.823134,2025-12-12 03:22:49.952717,0 days 00:00:27.129583,0.5370323322791608,0.5464706427253534,0.5215877725830125,0.4830318702287699,0.011233519667772706,6,9,19,2269,11.949466427542678,3.4154864988297886,0.9355936696560295,0.707763438320871,COMPLETE
871,0.5527255348983421,2025-12-12 03:22:49.954736,2025-12-12 03:23:00.964972,0 days 00:00:11.010236,0.5449498169801772,0.5382764669699543,0.6334059834434257,2.4433335349889314,0.01326278482033559,9,9,17,1228,13.071933698696698,0.0008056617700483514,0.90321245365337,0.731268157750797,COMPLETE
872,0.5520162296961593,2025-12-12 03:23:00.968998,2025-12-12 03:23:09.745995,0 days 00:00:08.776997,0.5303570106205874,0.5217251120405352,0.5286130478527704,2.812361641043873,0.012231653418341683,6,12,20,1355,13.730565167018556,0.02637908673267917,0.9072831165810128,0.7215028455086876,COMPLETE
873,0.5531791311477494,2025-12-12 03:23:09.748003,2025-12-12 03:23:20.654857,0 days 00:00:10.906854,0.5517091922584877,0.5301225027037713,0.5960079622808546,2.9994644416332115,0.011010725956320716,9,9,19,1735,12.431317608358691,0.0016423821899588414,0.9579896396952706,0.6962984053479365,COMPLETE
874,0.5539350778844068,2025-12-12 03:23:20.658882,2025-12-12 03:23:34.311898,0 days 00:00:13.653016,0.5398216120679687,0.5566921108375603,0.5358180971674953,2.8946069506930883,0.011535698827439031,6,9,18,2398,13.342284148872825,0.0011724576666227767,0.9425791610796261,0.7131074392364856,COMPLETE
875,0.5526021606758398,2025-12-12 03:23:34.315928,2025-12-12 03:23:42.913358,0 days 00:00:08.597430,0.52362628695376,0.5481748714709386,0.5806220340911082,2.83379540377845,0.010805532693378564,9,9,18,1286,14.6517913094452,0.0019960397803646265,0.9528171774087069,0.733175472743266,COMPLETE
876,0.5527361099637011,2025-12-12 03:23:42.917387,2025-12-12 03:23:57.882339,0 days 00:00:14.964952,0.5327458110514955,0.535784177652294,0.5162995312648258,2.9477879625832424,0.012672312259810326,6,12,17,2536,12.946340913772937,0.0009462527051156031,0.9331024439865909,0.7210369243510664,COMPLETE
877,0.5511989368252599,2025-12-12 03:23:57.886358,2025-12-12 03:24:10.841576,0 days 00:00:12.955218,0.5416244681602649,0.5176499846724659,0.5313588586803754,1.788413413598036,0.011819841613329463,6,9,21,1565,14.163754573469319,0.0005385294504222401,0.9073352967029894,0.7288493180512227,COMPLETE
878,0.5514781128916215,2025-12-12 03:24:10.843590,2025-12-12 03:24:19.138839,0 days 00:00:08.295249,0.5504897872611375,0.523518060004833,0.6538213089124132,2.682392417340816,0.014354674951179435,9,9,19,1184,15.333815952937602,0.0013710297956579629,1.0317612774402856,0.7065312029031535,COMPLETE
879,0.5510596539229731,2025-12-12 03:24:19.140858,2025-12-12 03:24:34.171507,0 days 00:00:15.030649,0.5632675318426831,0.5420701239240225,0.5907632436637325,2.777782342763489,0.01128532235733816,10,9,13,2354,12.043949483921187,0.0007291451481141269,1.0491270845731708,0.7150715483165987,COMPLETE
880,0.5534839420716583,2025-12-12 03:24:34.173537,2025-12-12 03:24:43.298054,0 days 00:00:09.124517,0.5346590158617595,0.5306702846278931,0.5232172085641111,2.8860595415209263,0.012233162764354683,9,9,17,1589,12.639484377244399,0.0010359255881422693,0.9003202520010832,0.7004708424835414,COMPLETE
881,0.5534250321922322,2025-12-12 03:24:43.300065,2025-12-12 03:24:56.420417,0 days 00:00:13.120352,0.5259394918990112,0.5504447975421127,0.5351432018048642,2.9471258429704816,0.01098398106864206,8,9,20,2069,12.310548114849363,0.002679733493241977,0.9492755618186766,0.8787167230015198,COMPLETE
882,0.5536057984576874,2025-12-12 03:24:56.422428,2025-12-12 03:25:09.851134,0 days 00:00:13.428706,0.5451399532328801,0.5271333857984265,0.5271538663872705,2.7419452389233965,0.01305869619946918,6,12,18,2264,13.633701468528972,0.001833047406368458,0.9097708577058962,0.6883891642167537,COMPLETE
883,0.5519084703471433,2025-12-12 03:25:09.853143,2025-12-12 03:25:24.770600,0 days 00:00:14.917457,0.5312072803998856,0.5161935020601512,0.5171557164592238,2.8398405781706293,0.011670251689660335,6,9,20,2504,6.643142770173296,0.001384095808637073,0.9359596752645947,0.7303910423880982,COMPLETE
884,0.5521349927803989,2025-12-12 03:25:24.772611,2025-12-12 03:25:38.335185,0 days 00:00:13.562574,0.5369860961610899,0.5413247594808208,0.5375802681755637,2.89867121858321,0.010517361761963847,9,9,19,2464,13.100663971659554,0.0008504267300019023,0.9050804368341704,0.6369493334513835,COMPLETE
885,0.5532830625290693,2025-12-12 03:25:38.337196,2025-12-12 03:25:52.812274,0 days 00:00:14.475078,0.555258312026213,0.5322956141654575,0.60679848381212,2.5796454663883406,0.012304397690236763,8,9,18,2294,11.937895908013,0.0005923745223759612,0.944206436647966,0.7232990907951218,COMPLETE
886,0.5534337642463296,2025-12-12 03:25:52.816316,2025-12-12 03:26:06.661568,0 days 00:00:13.845252,0.5258707068886476,0.521964501638572,0.5907016556283836,2.7994732999509835,0.010708511537138522,6,7,12,2097,13.941575793254003,0.0020965950531866033,0.9038489067088816,0.7124106845203634,COMPLETE
887,0.5533439484017435,2025-12-12 03:26:06.663580,2025-12-12 03:26:15.992608,0 days 00:00:09.329028,0.5430362132209687,0.5370026767173802,0.5839543712149494,2.9423470819402424,0.011442366297083293,9,9,19,1466,12.832889998229117,0.0011908639293002055,0.9307364083350457,0.7305507043480393,COMPLETE
888,0.550778677225769,2025-12-12 03:26:15.996641,2025-12-12 03:26:25.537610,0 days 00:00:09.540969,0.5214308119151412,0.5140938096727262,0.5277770591735926,2.69576258765095,0.013510736977777191,6,12,17,1679,13.47032610698816,0.00402653044300934,0.9384183128322815,0.721209537841613,COMPLETE
889,0.5536098784306506,2025-12-12 03:26:25.539627,2025-12-12 03:26:34.211457,0 days 00:00:08.671830,0.5319126450814388,0.5452072650080984,0.6004547428011678,2.8590914003256604,0.011918070756960645,8,9,18,1313,12.482499236433984,0.0015167396037721872,0.9111180007319041,0.5773457225823314,COMPLETE
890,0.5529599203903028,2025-12-12 03:26:34.213467,2025-12-12 03:26:44.490018,0 days 00:00:10.276551,0.5503317891388559,0.5265315408616912,0.5200668397388251,2.8892102860209024,0.010898890636619425,10,9,22,1868,14.613644573532452,0.00046152498728913857,0.9029761196062619,0.7028602252261118,COMPLETE
891,0.5517386455891004,2025-12-12 03:26:44.494046,2025-12-12 03:26:52.497454,0 days 00:00:08.003408,0.5384960713674295,0.5533479001434515,0.538636933275061,2.7653519526295676,0.012753774798034261,6,9,19,1114,13.26340608607739,0.000771700860333328,0.9466133862302911,0.7119423850041592,COMPLETE
892,0.5522626822836726,2025-12-12 03:26:52.501231,2025-12-12 03:27:05.075679,0 days 00:00:12.574448,0.5607350695111627,0.5205436926149696,0.7074999044504774,2.6170324803234437,0.011300731495243398,9,12,18,1404,12.76445759903959,0.0023091768728721288,0.9073283414910146,0.7345316778229297,COMPLETE
893,0.5532532166947223,2025-12-12 03:27:05.077694,2025-12-12 03:27:13.752321,0 days 00:00:08.674627,0.5448396964767624,0.5334467163612849,0.5782069278810871,2.942076691626944,0.010505900874289294,9,9,21,1241,11.845670864226541,0.0009932012107871308,0.9391205052667652,0.7221442279478913,COMPLETE
894,0.5530564535988606,2025-12-12 03:27:13.754335,2025-12-12 03:27:25.458704,0 days 00:00:11.704369,0.5229819229291848,0.5390794371997853,0.5297830837404094,2.824301027859535,0.011885061181558281,6,9,20,2081,12.303204947360882,0.024532643441798962,0.9333220139483928,0.6972491117787287,COMPLETE
895,0.553452299018893,2025-12-12 03:27:25.460717,2025-12-12 03:27:37.459060,0 days 00:00:11.998343,0.5298673930483497,0.5116462889688856,0.5340548413417057,2.9995592298837077,0.01111882064502949,9,8,18,2206,14.258800376331926,0.0018047176528234578,0.9106612292008383,0.714333154142122,COMPLETE
896,0.5534770861582734,2025-12-12 03:27:37.463091,2025-12-12 03:27:49.800491,0 days 00:00:12.337400,0.5413459892439509,0.5257044844212801,0.51226138936993,2.8984593222679726,0.012363211254085817,8,9,19,2424,13.412111290140826,0.0031603468861998796,0.9431518487846486,0.7332365582888246,COMPLETE
897,0.5525934084925087,2025-12-12 03:27:49.802500,2025-12-12 03:28:04.730472,0 days 00:00:14.927972,0.534875389746511,0.7280307461023359,0.5231021156714124,2.721949129951121,0.010404409966407508,6,9,17,2029,15.037354769929618,0.0011644734478468474,0.9002422720206718,0.6641894238737416,COMPLETE
898,0.5521860866843695,2025-12-12 03:28:04.732484,2025-12-12 03:28:15.969070,0 days 00:00:11.236586,0.569597930768544,0.5453407905949526,0.6178217466886208,2.8335793636219817,0.01165527854710446,9,12,18,1756,13.745296872279605,0.0006552432758050577,0.9000189605726322,0.7251605835706356,COMPLETE
899,0.5519925022434373,2025-12-12 03:28:15.972854,2025-12-12 03:28:25.239307,0 days 00:00:09.266453,0.5525548120524184,0.5597679587284476,0.5396854831389388,2.94345473303407,0.01085271498349016,8,9,20,1520,12.948349395487725,0.0015557717973527655,0.9524082689441702,0.7074604394625016,COMPLETE
