game_date,matchup,model_prob,edge,kelly_frac,bet_size,won,profit,bankroll,penalty_reason
2025-03-30,DET @ MIN,0.6278364,0.10383639999999994,0.07645975399999996,56660885159.54079,True,51504744610.022575,792559772848.0262,No penalty
2025-03-30,CHA @ NOP,0.69128025,0.16728025000000002,0.12309098375000002,63404781827.8421,True,57634946681.50848,850194719529.5347,No penalty
2025-03-31,SAC @ IND,0.64825183,0.12425182999999995,0.09146509505,68015577562.36278,True,61826160004.18777,912020879533.7224,No penalty
2025-03-31,CHI @ OKC,0.69251853,0.16851852999999994,0.12400111954999997,72961670362.6978,True,66322158359.6923,978343037893.4147,No penalty
2025-03-31,BKN @ DAL,0.7090767,0.18507669999999998,0.13617137450000003,78267443031.47318,False,-78267443031.47318,900075594861.9415,No penalty
2025-03-31,HOU @ LAL,0.67814726,0.15414726,0.11343823610000002,72006047588.95532,True,65453497258.36039,965529092120.3019,No penalty
2025-04-01,ORL @ SAS,0.615903,0.09190299999999996,0.067688705,65355413885.44894,False,-65355413885.44894,900173678234.8529,No penalty
2025-04-01,TOR @ CHI,0.57189137,0.04789136999999999,0.03534015695000003,31812279071.078526,True,28917361675.610382,929091039910.4633,No penalty
2025-04-01,PHI @ NYK,0.59634626,0.07234626,0.05331450110000001,49534025269.30654,True,45026428969.799644,974117468880.263,No penalty
2025-04-01,MIN @ DEN,0.6384374,0.11443740000000002,0.08425148900000005,77929397510.42104,False,-77929397510.42104,896188071369.8419,No penalty
2025-04-01,PHX @ MIL,0.6819567,0.15795669999999995,0.1162381745,71695045709.58736,True,65170796550.01491,961358867919.8568,No penalty
2025-04-01,POR @ ATL,0.6019933,0.07799329999999993,0.057465075499999976,55244559927.60908,False,-55244559927.60908,906114307992.2477,No penalty
2025-04-02,NYK @ CLE,0.66318494,0.13918493999999992,0.10244093089999995,72489144639.37982,True,65892632477.19626,972006940469.444,No penalty
2025-04-02,CHA @ IND,0.6421986,0.11819859999999993,0.08701597099999997,77760555237.55553,True,70684344710.93797,1042691285180.382,No penalty
2025-04-02,MIA @ BOS,0.67669994,0.15269993999999998,0.1123744559,83415302814.43056,False,-83415302814.43056,959275982365.9514,No penalty
2025-04-02,UTA @ HOU,0.604494,0.08049399999999995,0.05930308999999999,56888029917.08642,True,51711219194.63155,1010987201560.583,No penalty
2025-04-02,DET @ OKC,0.6744919,0.1504919,0.11075154650000002,80878976124.84665,True,73518989297.48561,1084506190858.0686,No penalty
2025-04-02,ATL @ DAL,0.6953502,0.1713502,0.12608239700000004,86760495268.6455,True,78865290199.19876,1163371481057.2673,No penalty
2025-04-02,SAS @ DEN,0.6727903,0.14879029999999993,0.10950087049999996,93069718484.58139,False,-93069718484.58139,1070301762572.6859,No penalty
2025-04-02,NOP @ LAC,0.567865,0.04386499999999993,0.032380774999999994,34657200555.96956,True,31503395305.37633,1101805157878.0623,No penalty
2025-04-03,GSW @ LAL,0.6227928,0.09879280000000001,0.07275270800000005,80159308923.99663,False,-80159308923.99663,1021645848954.0657,No penalty
2025-04-04,POR @ CHI,0.73331416,0.20931416000000003,0.15398590760000005,81731667916.32526,True,74294086135.93967,1095939935090.0054,No penalty
2025-04-04,UTA @ IND,0.5768533,0.05285329999999999,0.03898717550000004,42727602586.81269,True,38839390751.412735,1134779325841.4182,No penalty
2025-04-04,PHX @ BOS,0.717523,0.193523,0.14237940500000004,90782346067.31346,True,82521152575.18794,1217300478416.6062,No penalty
2025-04-04,NOP @ LAL,0.6131011,0.08910109999999993,0.0656293085,79890588635.20103,True,72620545069.39774,1289921023486.004,No penalty
2025-04-04,DAL @ LAC,0.6316418,0.10764180000000001,0.07925672300000002,102234913250.30673,True,92931536144.52882,1382852559630.5327,No penalty
2025-04-04,OKC @ HOU,0.57938135,0.055381349999999996,0.040845292250000026,56483016936.7697,True,51343062395.52366,1434195622026.0564,No penalty
2025-04-05,DAL @ LAC,0.649966,0.12596600000000002,0.09272501000000002,114735649762.08452,True,104294705633.73483,1538490327659.7913,No penalty
2025-04-06,TOR @ BKN,0.5591215,0.03512150000000003,0.025954302500000057,39930443357.406425,False,-39930443357.406425,1498559884302.3848,No penalty
2025-04-06,LAL @ OKC,0.56392497,0.03992496999999995,0.029484852950000015,44184817825.42485,False,-44184817825.42485,1454375066476.96,No penalty
2025-04-06,SAC @ CLE,0.5620215,0.03802149999999993,0.02808580249999999,40847290877.996254,False,-40847290877.996254,1413527775598.9636,No penalty
2025-04-06,IND @ DEN,0.72922665,0.20522664999999995,0.15098158774999998,113082222047.9171,False,-113082222047.9171,1300445553551.0466,No penalty
2025-04-06,WAS @ BOS,0.7297283,0.20572829999999998,0.15135030049999998,104035644284.08374,True,94568400654.23212,1395013954205.2788,No penalty
2025-04-06,HOU @ GSW,0.6676436,0.14364359999999998,0.105718046,111601116336.4223,False,-111601116336.4223,1283412837868.8564,No penalty
2025-04-07,PHI @ MIA,0.67445415,0.15045414999999995,0.11072380024999999,102673027029.50851,True,93329781569.82324,1376742619438.6797,No penalty
2025-04-08,CHI @ CLE,0.7204036,0.1964036,0.14449664600000003,110139409555.09438,True,100116723285.5808,1476859342724.2605,No penalty
