feature1,feature2,correlation,abs_corr
away_ewma_tov_pct,ewma_net_chaos,-0.021804149215365675,0.021804149215365675
away_back_to_back,season_month,0.0217879392128328,0.0217879392128328
fatigue_mismatch,injury_shock_diff,-0.021641212054286162,0.021641212054286162
home_ewma_3p_pct,injury_shock_away,-0.021579538270749956,0.021579538270749956
ewma_net_chaos,home_back_to_back,0.021528873961749736,0.021528873961749736
injury_shock_home,is_season_opener,-0.02140619875389002,0.02140619875389002
away_ewma_fta_rate,injury_impact_diff,-0.021395248139611377,0.021395248139611377
ewma_foul_synergy_away,injury_impact_diff,-0.021395248139611193,0.021395248139611193
away_3in4,away_star_missing,0.021349928035171488,0.021349928035171488
away_rest_days,home_star_missing,-0.0212570141517174,0.0212570141517174
home_orb,injury_impact_diff,-0.0212142116926566,0.0212142116926566
ewma_orb_diff,ewma_foul_synergy_home,-0.021003597298534835,0.021003597298534835
home_rest_days,season_progress,-0.02084179482518709,0.02084179482518709
home_rest_days,games_into_season,-0.020841794825187044,0.020841794825187044
ewma_efg_diff,ewma_foul_synergy_away,0.020690358942847067,0.020690358942847067
ewma_efg_diff,away_ewma_fta_rate,0.020690358942846994,0.020690358942846994
away_back_to_back,off_elo_diff,0.02055207613221538,0.02055207613221538
ewma_orb_diff,ewma_foul_synergy_away,0.020548451622640438,0.020548451622640438
ewma_orb_diff,away_ewma_fta_rate,0.02054845162263999,0.02054845162263999
away_rest_days,season_month,-0.020542436265318646,0.020542436265318646
home_ewma_3p_pct,ewma_net_chaos,0.020533309776562793,0.020533309776562793
away_rest_days,games_into_season,-0.020493382184195573,0.020493382184195573
away_rest_days,season_progress,-0.020493382184195563,0.020493382184195563
away_rest_days,injury_impact_diff,0.020455152167508563,0.020455152167508563
away_back_to_back,games_into_season,0.020249151382244247,0.020249151382244247
away_back_to_back,season_progress,0.020249151382244094,0.020249151382244094
home_ewma_3p_pct,injury_shock_home,-0.020190634572494637,0.020190634572494637
away_ewma_fta_rate,away_back_to_back,0.02011440846032881,0.02011440846032881
ewma_foul_synergy_away,away_back_to_back,0.02011440846032774,0.02011440846032774
ewma_efg_diff,injury_impact_diff,0.020063111273066963,0.020063111273066963
away_rest_days,star_mismatch,0.02001067949843208,0.02001067949843208
away_orb,injury_shock_diff,-0.019987783980952894,0.019987783980952894
home_composite_elo,star_mismatch,-0.01974043005596536,0.01974043005596536
away_orb,star_mismatch,0.019608848854015586,0.019608848854015586
ewma_chaos_home,home_3in4,0.019561696921598527,0.019561696921598527
rest_advantage,off_elo_diff,0.019432905300090876,0.019432905300090876
total_foul_environment,home_back_to_back,-0.019352266929505414,0.019352266929505414
ewma_foul_synergy_home,rest_advantage,-0.019298426801781846,0.019298426801781846
away_ewma_tov_pct,home_3in4,0.0192032028472043,0.0192032028472043
away_ewma_tov_pct,is_season_opener,-0.01916908447890635,0.01916908447890635
away_ewma_tov_pct,off_elo_diff,-0.019020342049599098,0.019020342049599098
home_orb,home_back_to_back,0.018886998646554624,0.018886998646554624
home_3in4,injury_impact_diff,0.018886548829056625,0.018886548829056625
away_back_to_back,star_mismatch,-0.01884447126015572,0.01884447126015572
home_ewma_3p_pct,away_orb,0.018719563348440764,0.018719563348440764
fatigue_mismatch,is_season_opener,-0.01870388933881901,0.01870388933881901
home_3in4,star_mismatch,0.018654375320409235,0.018654375320409235
home_3in4,off_elo_diff,0.018550077047324337,0.018550077047324337
ewma_efg_diff,ewma_tov_diff,0.018523372854289313,0.018523372854289313
home_composite_elo,season_year,0.018429971498887296,0.018429971498887296
home_composite_elo,season_year_normalized,0.0184299714988818,0.0184299714988818
away_ewma_fta_rate,altitude_game,0.018244959980513238,0.018244959980513238
ewma_foul_synergy_away,altitude_game,0.01824495998051323,0.01824495998051323
injury_shock_diff,away_composite_elo,0.01818372547432192,0.01818372547432192
ewma_vol_3p_diff,injury_shock_diff,-0.01815864181645704,0.01815864181645704
away_ewma_tov_pct,home_rest_days,-0.018138097764675645,0.018138097764675645
ewma_orb_diff,away_star_missing,0.01806512400377316,0.01806512400377316
away_orb,away_ewma_fta_rate,-0.017915830032080565,0.017915830032080565
away_orb,ewma_foul_synergy_away,-0.017915830032076207,0.017915830032076207
ewma_efg_diff,injury_shock_away,0.01780780134514638,0.01780780134514638
ewma_orb_diff,home_3in4,0.017793629351908053,0.017793629351908053
home_composite_elo,injury_shock_diff,-0.01778301298838784,0.01778301298838784
total_foul_environment,endgame_phase,-0.017275085475752957,0.017275085475752957
home_star_missing,away_composite_elo,-0.017199665103977187,0.017199665103977187
ewma_foul_synergy_home,away_back_to_back,0.017122298145925488,0.017122298145925488
ewma_vol_3p_diff,away_composite_elo,-0.017086676371954136,0.017086676371954136
altitude_game,injury_impact_abs,-0.01704463957007491,0.01704463957007491
fatigue_mismatch,injury_shock_home,-0.01698750334677296,0.01698750334677296
ewma_vol_3p_diff,is_season_opener,0.016756087324860343,0.016756087324860343
ewma_vol_3p_diff,away_star_missing,0.01671530059008626,0.01671530059008626
away_rest_days,injury_shock_diff,0.0167133312465455,0.0167133312465455
total_foul_environment,injury_shock_home,0.016463260588453328,0.016463260588453328
ewma_vol_3p_diff,away_rest_days,0.016441268047743398,0.016441268047743398
away_orb,endgame_phase,-0.016248831981360807,0.016248831981360807
away_ewma_tov_pct,injury_shock_away,0.016188461612979016,0.016188461612979016
rest_advantage,def_elo_diff,0.01616604995162191,0.01616604995162191
ewma_efg_diff,star_mismatch,0.015960986549770746,0.015960986549770746
away_ewma_tov_pct,away_rest_days,-0.015958062359471104,0.015958062359471104
away_ewma_fta_rate,injury_shock_home,0.015824941367026515,0.015824941367026515
ewma_foul_synergy_away,injury_shock_home,0.015824941367021582,0.015824941367021582
altitude_game,star_mismatch,0.015806022564954978,0.015806022564954978
ewma_orb_diff,injury_shock_home,0.015786541300572034,0.015786541300572034
away_ewma_fta_rate,home_back_to_back,-0.0156578644845384,0.0156578644845384
ewma_foul_synergy_away,home_back_to_back,-0.01565786448453758,0.01565786448453758
ewma_chaos_home,fatigue_mismatch,0.015653933805694832,0.015653933805694832
home_back_to_back,def_elo_diff,0.01558980424808597,0.01558980424808597
home_back_to_back,off_elo_diff,0.015511788037398508,0.015511788037398508
ewma_foul_synergy_away,endgame_phase,-0.015412213283745884,0.015412213283745884
away_ewma_fta_rate,endgame_phase,-0.015412213283745495,0.015412213283745495
home_back_to_back,home_composite_elo,-0.015407658762906751,0.015407658762906751
ewma_foul_synergy_home,away_composite_elo,0.015321787839879855,0.015321787839879855
injury_impact_abs,away_composite_elo,0.015303419494950425,0.015303419494950425
ewma_tov_diff,altitude_game,-0.015303228713377472,0.015303228713377472
away_back_to_back,injury_impact_diff,-0.01516144461388604,0.01516144461388604
home_back_to_back,injury_impact_abs,0.015035258487525115,0.015035258487525115
total_foul_environment,fatigue_mismatch,0.015033643936804703,0.015033643936804703
away_ewma_3p_pct,def_elo_diff,-0.015030256523013753,0.015030256523013753
injury_impact_diff,off_elo_diff,-0.014948671424361707,0.014948671424361707
away_ewma_fta_rate,fatigue_mismatch,0.014909142593852918,0.014909142593852918
ewma_foul_synergy_away,fatigue_mismatch,0.014909142593852518,0.014909142593852518
home_back_to_back,home_star_missing,0.01487170074588213,0.01487170074588213
altitude_game,away_star_missing,-0.0148214281454562,0.0148214281454562
home_rest_days,season_year_normalized,-0.014753540998212163,0.014753540998212163
home_rest_days,season_year,-0.014753540998204057,0.014753540998204057
ewma_tov_diff,injury_impact_diff,-0.014745882466559971,0.014745882466559971
home_orb,total_foul_environment,-0.01467872850096666,0.01467872850096666
home_composite_elo,injury_shock_home,-0.014674379523856404,0.014674379523856404
away_orb,total_foul_environment,-0.014365896578751192,0.014365896578751192
away_ewma_3p_pct,ewma_net_chaos,0.014206661634080273,0.014206661634080273
away_back_to_back,home_star_missing,-0.014131078380272298,0.014131078380272298
ewma_foul_synergy_home,injury_shock_away,0.014099139468121375,0.014099139468121375
away_back_to_back,def_elo_diff,0.014049735302634009,0.014049735302634009
ewma_foul_synergy_home,home_3in4,-0.014024947282087412,0.014024947282087412
home_orb,away_back_to_back,0.013974653827657479,0.013974653827657479
ewma_orb_diff,home_composite_elo,0.013820511302384514,0.013820511302384514
total_foul_environment,home_3in4,-0.013743460302059248,0.013743460302059248
rest_advantage,injury_shock_away,0.013602747120166419,0.013602747120166419
rest_advantage,games_into_season,0.01357304886928274,0.01357304886928274
rest_advantage,season_progress,0.013573048869282688,0.013573048869282688
total_foul_environment,away_composite_elo,-0.013469906740685572,0.013469906740685572
ewma_foul_synergy_home,season_progress,-0.01344434998719261,0.01344434998719261
ewma_foul_synergy_home,games_into_season,-0.01344434998719167,0.01344434998719167
home_composite_elo,home_star_missing,-0.013404393856514778,0.013404393856514778
home_back_to_back,injury_shock_home,0.013393206678122464,0.013393206678122464
ewma_foul_synergy_home,home_back_to_back,-0.013374230728793396,0.013374230728793396
injury_shock_diff,endgame_phase,0.013051260521155286,0.013051260521155286
home_star_missing,off_elo_diff,0.013050187152379442,0.013050187152379442
ewma_vol_3p_diff,star_mismatch,-0.013023144777403541,0.013023144777403541
away_orb,home_star_missing,0.013001220198337507,0.013001220198337507
rest_advantage,away_star_missing,0.012967876425639858,0.012967876425639858
ewma_tov_diff,injury_shock_away,0.012947657825347018,0.012947657825347018
total_foul_environment,rest_advantage,-0.012927348859935966,0.012927348859935966
fatigue_mismatch,star_mismatch,-0.01279247311956113,0.01279247311956113
away_star_missing,is_season_opener,-0.01272380986349502,0.01272380986349502
home_composite_elo,altitude_game,-0.012697224231364143,0.012697224231364143
ewma_efg_diff,injury_shock_diff,-0.012652412543355373,0.012652412543355373
home_orb,away_star_missing,0.012611360997972521,0.012611360997972521
home_star_missing,is_season_opener,-0.012604473743403663,0.012604473743403663
ewma_foul_synergy_home,home_composite_elo,0.01254062507255265,0.01254062507255265
altitude_game,is_season_opener,-0.012518124126451008,0.012518124126451008
home_orb,away_rest_days,-0.012421216877943274,0.012421216877943274
home_orb,home_3in4,0.012333483569318269,0.012333483569318269
ewma_orb_diff,home_back_to_back,0.012261931899037742,0.012261931899037742
ewma_tov_diff,away_star_missing,0.012226962723509562,0.012226962723509562
ewma_pace_diff,home_orb,0.01217917251775582,0.01217917251775582
away_ewma_3p_pct,away_star_missing,-0.012163329473857058,0.012163329473857058
injury_shock_home,away_composite_elo,-0.012154069246343446,0.012154069246343446
ewma_vol_3p_diff,off_elo_diff,0.012052056258486803,0.012052056258486803
ewma_vol_3p_diff,home_orb,0.011987942003306586,0.011987942003306586
rest_advantage,fatigue_mismatch,0.01195082257311915,0.01195082257311915
rest_advantage,away_composite_elo,0.011903393802875528,0.011903393802875528
away_orb,away_star_missing,-0.011857836896742625,0.011857836896742625
ewma_orb_diff,is_season_opener,0.01182576119054237,0.01182576119054237
ewma_vol_3p_diff,away_back_to_back,-0.011788613972765172,0.011788613972765172
away_ewma_tov_pct,endgame_phase,0.011775527252169281,0.011775527252169281
away_orb,home_3in4,-0.011768861937192203,0.011768861937192203
home_orb,star_mismatch,-0.01174724188793974,0.01174724188793974
home_3in4,altitude_game,-0.011745661717149435,0.011745661717149435
ewma_pace_diff,injury_shock_away,0.011740106513242593,0.011740106513242593
away_3in4,star_mismatch,-0.011663622682406448,0.011663622682406448
home_composite_elo,away_star_missing,0.011621643194309764,0.011621643194309764
ewma_orb_diff,away_back_to_back,0.011575895860916018,0.011575895860916018
home_composite_elo,injury_impact_diff,-0.011545519844406993,0.011545519844406993
altitude_game,injury_shock_diff,-0.011483359229237659,0.011483359229237659
ewma_foul_synergy_home,away_rest_days,-0.01147893073371053,0.01147893073371053
away_ewma_3p_pct,away_back_to_back,-0.011448003472205754,0.011448003472205754
ewma_pace_diff,injury_shock_diff,-0.011404696641487135,0.011404696641487135
off_elo_diff,season_month,-0.01128528332689807,0.01128528332689807
away_ewma_tov_pct,injury_shock_home,0.011240809969453121,0.011240809969453121
ewma_orb_diff,home_star_missing,-0.011239248811654676,0.011239248811654676
ewma_tov_diff,injury_impact_abs,0.011222272863868172,0.011222272863868172
home_orb,is_season_opener,0.011215579296666027,0.011215579296666027
ewma_orb_diff,endgame_phase,0.011047972890143415,0.011047972890143415
away_orb,season_month,-0.0109292777306321,0.0109292777306321
total_foul_environment,altitude_game,-0.010910426147734976,0.010910426147734976
ewma_net_chaos,off_elo_diff,-0.010855123922010202,0.010855123922010202
home_ewma_3p_pct,home_back_to_back,0.010645903986408483,0.010645903986408483
away_ewma_fta_rate,injury_shock_diff,-0.010634994027503656,0.010634994027503656
ewma_foul_synergy_away,injury_shock_diff,-0.010634994027503454,0.010634994027503454
ewma_chaos_home,away_back_to_back,-0.010548703833910593,0.010548703833910593
away_ewma_3p_pct,endgame_phase,0.010530605742990655,0.010530605742990655
ewma_foul_synergy_home,endgame_phase,-0.01050729177778642,0.01050729177778642
ewma_efg_diff,ewma_pace_diff,0.0104509442084852,0.0104509442084852
altitude_game,season_progress,0.01044740389536552,0.01044740389536552
altitude_game,games_into_season,0.010447403895365458,0.010447403895365458
ewma_efg_diff,away_rest_days,0.010297348382124328,0.010297348382124328
ewma_tov_diff,total_foul_environment,-0.0102960956170364,0.0102960956170364
ewma_efg_diff,away_star_missing,-0.010276087803855263,0.010276087803855263
home_orb,home_composite_elo,0.010216400137380517,0.010216400137380517
away_rest_days,off_elo_diff,-0.01016399611030228,0.01016399611030228
home_orb,ewma_chaos_home,-0.010157576288589043,0.010157576288589043
away_orb,season_progress,-0.010115940649672434,0.010115940649672434
away_orb,games_into_season,-0.010115940649670366,0.010115940649670366
altitude_game,season_month,0.010110924111378617,0.010110924111378617
fatigue_mismatch,endgame_phase,0.010066177090612681,0.010066177090612681
ewma_net_chaos,home_3in4,0.010060839966706486,0.010060839966706486
ewma_orb_diff,ewma_vol_3p_diff,0.010052609327051138,0.010052609327051138
ewma_efg_diff,ewma_foul_synergy_home,-0.010025014599274087,0.010025014599274087
away_ewma_fta_rate,away_3in4,0.010006319959312494,0.010006319959312494
ewma_foul_synergy_away,away_3in4,0.010006319959312148,0.010006319959312148
total_foul_environment,injury_shock_diff,-0.009988829493539254,0.009988829493539254
away_ewma_3p_pct,away_rest_days,0.00998691412520374,0.00998691412520374
ewma_vol_3p_diff,home_3in4,0.009980884900156153,0.009980884900156153
home_orb,ewma_foul_synergy_away,0.00996104515995611,0.00996104515995611
home_orb,away_ewma_fta_rate,0.009961045159951271,0.009961045159951271
ewma_efg_diff,home_star_missing,0.009958070532085772,0.009958070532085772
away_3in4,injury_impact_diff,-0.009954383623124787,0.009954383623124787
away_ewma_3p_pct,home_orb,0.009949878854292014,0.009949878854292014
home_orb,ewma_net_chaos,0.00994805076324442,0.00994805076324442
total_foul_environment,away_rest_days,-0.009933609544633923,0.009933609544633923
ewma_tov_diff,home_3in4,0.009925851184729372,0.009925851184729372
away_orb,altitude_game,0.009921062379982996,0.009921062379982996
home_back_to_back,injury_shock_diff,0.0098133802981775,0.0098133802981775
away_ewma_3p_pct,home_composite_elo,-0.009781075800338143,0.009781075800338143
away_back_to_back,away_star_missing,0.009759813248454957,0.009759813248454957
ewma_pace_diff,home_star_missing,0.009756236161613273,0.009756236161613273
ewma_orb_diff,ewma_net_chaos,-0.009703169165663154,0.009703169165663154
ewma_efg_diff,away_ewma_tov_pct,0.009698758442420834,0.009698758442420834
ewma_vol_3p_diff,total_foul_environment,-0.009662724402831212,0.009662724402831212
altitude_game,injury_shock_away,-0.009595451673694971,0.009595451673694971
home_orb,away_3in4,0.009583919922352118,0.009583919922352118
ewma_efg_diff,away_3in4,0.009577951633105066,0.009577951633105066
fatigue_mismatch,injury_shock_away,0.00956786204767035,0.00956786204767035
ewma_tov_diff,season_progress,-0.009538771331594613,0.009538771331594613
ewma_tov_diff,games_into_season,-0.009538771331594555,0.009538771331594555
away_3in4,injury_shock_diff,-0.009518594354911163,0.009518594354911163
home_ewma_3p_pct,home_star_missing,-0.009480459214522572,0.009480459214522572
away_ewma_fta_rate,home_rest_days,0.009433308219063102,0.009433308219063102
ewma_foul_synergy_away,home_rest_days,0.009433308219062811,0.009433308219062811
away_ewma_3p_pct,off_elo_diff,-0.00914541489434266,0.00914541489434266
ewma_efg_diff,endgame_phase,-0.00913787617999191,0.00913787617999191
ewma_net_chaos,home_rest_days,-0.009103531269654352,0.009103531269654352
total_foul_environment,injury_impact_diff,-0.009054324180996082,0.009054324180996082
ewma_foul_synergy_home,def_elo_diff,-0.009020196145397721,0.009020196145397721
ewma_tov_diff,injury_shock_diff,-0.008991443358740314,0.008991443358740314
is_season_opener,season_year,0.008981701293827127,0.008981701293827127
is_season_opener,season_year_normalized,0.008981701293822118,0.008981701293822118
ewma_foul_synergy_home,injury_shock_home,0.008879338693810652,0.008879338693810652
rest_advantage,injury_shock_home,0.008856657478418876,0.008856657478418876
ewma_vol_3p_diff,away_3in4,0.008822234977511554,0.008822234977511554
ewma_efg_diff,home_rest_days,0.008792328990031871,0.008792328990031871
star_mismatch,season_year,0.008788351144838247,0.008788351144838247
star_mismatch,season_year_normalized,0.008788351144835836,0.008788351144835836
home_back_to_back,away_star_missing,0.008774605801130693,0.008774605801130693
injury_impact_abs,def_elo_diff,-0.00877368056017735,0.00877368056017735
away_orb,rest_advantage,0.008644535861106443,0.008644535861106443
home_rest_days,off_elo_diff,-0.008627238490527454,0.008627238490527454
ewma_tov_diff,season_month,0.00860845085782675,0.00860845085782675
home_back_to_back,season_month,0.00855199989744844,0.00855199989744844
injury_impact_abs,off_elo_diff,0.008518281353817945,0.008518281353817945
away_orb,home_composite_elo,-0.00849776820283559,0.00849776820283559
ewma_net_chaos,rest_advantage,-0.00848754595312648,0.00848754595312648
home_back_to_back,injury_impact_diff,0.008343189673723259,0.008343189673723259
ewma_pace_diff,away_rest_days,0.008338366527928992,0.008338366527928992
home_ewma_3p_pct,def_elo_diff,0.008320195948724145,0.008320195948724145
injury_impact_diff,season_year,0.008300393675718724,0.008300393675718724
injury_impact_diff,season_year_normalized,0.008300393675716866,0.008300393675716866
home_ewma_3p_pct,away_ewma_tov_pct,-0.008241530915946895,0.008241530915946895
home_ewma_3p_pct,away_star_missing,-0.008161972354878809,0.008161972354878809
away_ewma_3p_pct,star_mismatch,0.008123249148231915,0.008123249148231915
ewma_chaos_home,injury_shock_diff,-0.008093004237650976,0.008093004237650976
ewma_pace_diff,away_back_to_back,-0.008044645629716145,0.008044645629716145
away_ewma_tov_pct,altitude_game,-0.00801802938862504,0.00801802938862504
away_rest_days,altitude_game,0.007954226554704628,0.007954226554704628
ewma_orb_diff,altitude_game,-0.007900034519163613,0.007900034519163613
ewma_tov_diff,home_star_missing,0.007816470644566916,0.007816470644566916
ewma_foul_synergy_home,injury_impact_diff,0.0077769465222198636,0.0077769465222198636
ewma_efg_diff,home_3in4,-0.007748095522336392,0.007748095522336392
injury_shock_diff,season_year,0.0077408179662236095,0.0077408179662236095
injury_shock_diff,season_year_normalized,0.007740817966222997,0.007740817966222997
ewma_pace_diff,away_3in4,-0.007728022301938217,0.007728022301938217
home_back_to_back,games_into_season,0.007727164185732217,0.007727164185732217
home_back_to_back,season_progress,0.007727164185732066,0.007727164185732066
ewma_chaos_home,away_3in4,0.007686829438093544,0.007686829438093544
ewma_tov_diff,away_3in4,-0.007665769563365573,0.007665769563365573
ewma_efg_diff,ewma_net_chaos,0.0076627018826235915,0.0076627018826235915
ewma_vol_3p_diff,injury_impact_abs,0.0076581814186813075,0.0076581814186813075
ewma_foul_synergy_home,fatigue_mismatch,0.007651040303080529,0.007651040303080529
fatigue_mismatch,off_elo_diff,0.007603659969864409,0.007603659969864409
ewma_pace_diff,off_elo_diff,0.007544308831657322,0.007544308831657322
total_foul_environment,home_composite_elo,0.007527858962638856,0.007527858962638856
ewma_orb_diff,season_year_normalized,0.007523577411260067,0.007523577411260067
ewma_orb_diff,season_year,0.007523577411259384,0.007523577411259384
altitude_game,endgame_phase,0.007300642413999226,0.007300642413999226
fatigue_mismatch,away_star_missing,-0.007296076619952353,0.007296076619952353
home_ewma_3p_pct,away_rest_days,0.007293612697160343,0.007293612697160343
away_ewma_fta_rate,star_mismatch,-0.007269091286942646,0.007269091286942646
ewma_foul_synergy_away,star_mismatch,-0.007269091286942397,0.007269091286942397
away_3in4,away_composite_elo,-0.007229735250860783,0.007229735250860783
home_composite_elo,injury_shock_away,0.007154018477035616,0.007154018477035616
injury_impact_diff,injury_impact_abs,-0.007148489275621766,0.007148489275621766
ewma_pace_diff,injury_impact_diff,0.007130530659580905,0.007130530659580905
ewma_efg_diff,total_foul_environment,0.007084458849931644,0.007084458849931644
away_orb,away_rest_days,-0.007046431211983799,0.007046431211983799
ewma_tov_diff,home_rest_days,-0.006991106420724969,0.006991106420724969
home_3in4,away_composite_elo,0.006985350450653498,0.006985350450653498
home_ewma_3p_pct,away_ewma_3p_pct,0.00698132093172951,0.00698132093172951
away_back_to_back,injury_shock_diff,-0.006916901179057177,0.006916901179057177
home_ewma_3p_pct,endgame_phase,-0.006772027338271159,0.006772027338271159
away_ewma_3p_pct,is_season_opener,0.006767638776201675,0.006767638776201675
star_mismatch,season_month,-0.006762611760770316,0.006762611760770316
ewma_pace_diff,star_mismatch,0.006731898378839553,0.006731898378839553
ewma_vol_3p_diff,home_rest_days,0.0066683315771667,0.0066683315771667
away_orb,fatigue_mismatch,-0.00666230229556562,0.00666230229556562
away_ewma_3p_pct,injury_shock_diff,-0.006659091831608386,0.006659091831608386
home_back_to_back,endgame_phase,0.006657043892899015,0.006657043892899015
rest_advantage,star_mismatch,-0.006623380536357128,0.006623380536357128
away_orb,away_3in4,0.006622107037659559,0.006622107037659559
away_ewma_fta_rate,home_3in4,-0.006581549547919825,0.006581549547919825
ewma_foul_synergy_away,home_3in4,-0.006581549547919556,0.006581549547919556
away_3in4,home_star_missing,0.006571026598355972,0.006571026598355972
ewma_net_chaos,away_star_missing,-0.006538843571504232,0.006538843571504232
season_progress,away_composite_elo,0.0064961339620581045,0.0064961339620581045
games_into_season,away_composite_elo,0.006496133962058015,0.006496133962058015
star_mismatch,off_elo_diff,0.006455765692334061,0.006455765692334061
ewma_pace_diff,rest_advantage,-0.00642507825187023,0.00642507825187023
ewma_efg_diff,home_back_to_back,0.0064092056230656705,0.0064092056230656705
injury_impact_diff,season_month,-0.006402155807681882,0.006402155807681882
injury_shock_diff,season_progress,-0.006377727315472883,0.006377727315472883
injury_shock_diff,games_into_season,-0.006377727315472722,0.006377727315472722
altitude_game,injury_impact_diff,-0.006328985795185458,0.006328985795185458
away_3in4,altitude_game,0.0063219943706016605,0.0063219943706016605
ewma_pace_diff,home_back_to_back,-0.006304455620048884,0.006304455620048884
ewma_net_chaos,away_3in4,-0.006252139013304285,0.006252139013304285
ewma_tov_diff,is_season_opener,-0.006213819788684481,0.006213819788684481
total_foul_environment,def_elo_diff,-0.00615708530817063,0.00615708530817063
ewma_tov_diff,ewma_net_chaos,0.006147401570035403,0.006147401570035403
away_ewma_3p_pct,injury_impact_abs,-0.0061384166136327885,0.0061384166136327885
home_orb,season_progress,-0.006080808152745934,0.006080808152745934
home_orb,games_into_season,-0.006080808152743833,0.006080808152743833
home_orb,season_month,-0.006062874246541534,0.006062874246541534
ewma_foul_synergy_home,away_3in4,-0.005979429725787735,0.005979429725787735
ewma_net_chaos,star_mismatch,0.005979074276650193,0.005979074276650193
ewma_vol_3p_diff,season_month,-0.005839804495943634,0.005839804495943634
total_foul_environment,star_mismatch,-0.005833680969569871,0.005833680969569871
ewma_tov_diff,season_year_normalized,0.005819005964221321,0.005819005964221321
ewma_tov_diff,season_year,0.005819005964220911,0.005819005964220911
home_3in4,season_year_normalized,0.0057949975703798515,0.0057949975703798515
home_3in4,season_year,0.005794997570375395,0.005794997570375395
away_orb,home_rest_days,-0.0057301412345802695,0.0057301412345802695
total_foul_environment,home_rest_days,0.005672586918550748,0.005672586918550748
ewma_tov_diff,fatigue_mismatch,-0.005655882021329979,0.005655882021329979
altitude_game,away_composite_elo,-0.0056540472771976135,0.0056540472771976135
injury_impact_abs,injury_shock_diff,-0.005502052002178203,0.005502052002178203
injury_impact_diff,season_progress,-0.0054854194172401114,0.0054854194172401114
injury_impact_diff,games_into_season,-0.00548541941724001,0.00548541941724001
home_back_to_back,altitude_game,-0.005458644411901038,0.005458644411901038
home_rest_days,altitude_game,0.005443088397928485,0.005443088397928485
fatigue_mismatch,home_composite_elo,0.00542611720534875,0.00542611720534875
ewma_pace_diff,injury_impact_abs,0.005402429548482845,0.005402429548482845
away_rest_days,def_elo_diff,-0.005260220164230514,0.005260220164230514
rest_advantage,injury_impact_abs,0.005246851470406231,0.005246851470406231
home_ewma_3p_pct,injury_impact_abs,-0.005216777511689905,0.005216777511689905
away_rest_days,away_composite_elo,0.005213843874870405,0.005213843874870405
altitude_game,home_star_missing,0.0052138025450255525,0.0052138025450255525
home_ewma_3p_pct,injury_impact_diff,0.005211468973333623,0.005211468973333623
away_ewma_tov_pct,fatigue_mismatch,-0.005185106515739395,0.005185106515739395
ewma_orb_diff,fatigue_mismatch,0.005145571425940985,0.005145571425940985
ewma_orb_diff,rest_advantage,-0.00514446052193332,0.00514446052193332
ewma_efg_diff,away_back_to_back,-0.005083440826350474,0.005083440826350474
ewma_vol_3p_diff,altitude_game,0.005077316953484206,0.005077316953484206
ewma_chaos_home,rest_advantage,-0.0050089673863867095,0.0050089673863867095
away_ewma_tov_pct,away_3in4,0.004983691358565018,0.004983691358565018
home_orb,injury_impact_abs,0.004978420918716459,0.004978420918716459
fatigue_mismatch,altitude_game,0.004938556482551843,0.004938556482551843
injury_shock_diff,is_season_opener,0.004925645353959152,0.004925645353959152
home_ewma_3p_pct,is_season_opener,0.004921111473899079,0.004921111473899079
fatigue_mismatch,def_elo_diff,0.004904166912668806,0.004904166912668806
away_ewma_3p_pct,fatigue_mismatch,-0.0048896983633575876,0.0048896983633575876
away_star_missing,off_elo_diff,0.004861238607706751,0.004861238607706751
home_back_to_back,star_mismatch,0.004804484064876856,0.004804484064876856
away_orb,is_season_opener,-0.004772690119807846,0.004772690119807846
home_ewma_3p_pct,away_back_to_back,-0.004709945756550401,0.004709945756550401
away_ewma_3p_pct,home_rest_days,-0.004631278935049278,0.004631278935049278
ewma_tov_diff,endgame_phase,0.004630458982355248,0.004630458982355248
home_orb,home_rest_days,-0.0046091062423647584,0.0046091062423647584
away_ewma_tov_pct,rest_advantage,-0.0046002259267284825,0.0046002259267284825
rest_advantage,home_star_missing,0.004575883281447156,0.004575883281447156
home_back_to_back,away_composite_elo,0.00453777567261664,0.00453777567261664
ewma_foul_synergy_away,is_season_opener,0.004526599461171615,0.004526599461171615
away_ewma_fta_rate,is_season_opener,0.004526599461171558,0.004526599461171558
ewma_vol_3p_diff,home_back_to_back,0.004485328353824876,0.004485328353824876
ewma_foul_synergy_home,injury_shock_diff,-0.0043565242062654375,0.0043565242062654375
ewma_net_chaos,def_elo_diff,0.004268397029180669,0.004268397029180669
home_composite_elo,away_composite_elo,0.00424716068997405,0.00424716068997405
rest_advantage,season_year_normalized,-0.004196108714178855,0.004196108714178855
rest_advantage,season_year,-0.004196108714178228,0.004196108714178228
away_ewma_3p_pct,away_3in4,-0.004164684164321511,0.004164684164321511
away_ewma_tov_pct,injury_shock_diff,-0.004153116259471871,0.004153116259471871
ewma_tov_diff,away_back_to_back,-0.004085137479981153,0.004085137479981153
ewma_orb_diff,away_rest_days,-0.0040392615989984495,0.0040392615989984495
off_elo_diff,games_into_season,-0.004039108339986619,0.004039108339986619
off_elo_diff,season_progress,-0.004039108339986606,0.004039108339986606
rest_advantage,injury_shock_diff,-0.003967738024264996,0.003967738024264996
home_ewma_3p_pct,away_3in4,0.003930230960842277,0.003930230960842277
injury_impact_abs,star_mismatch,-0.003902437373962006,0.003902437373962006
