date,game,bet_side,bet_team,edge,win_prob,odds_american,odds_decimal,stake,result,pnl,is_favorite,month
2024-10-22,NYK @ BOS,away,NYK,0.4414809243810689,0.5212355256080627,1100.0,12.0,100,LOSS,-100.0,False,2024-10
2024-10-23,IND @ DET,away,IND,0.1677577604997389,0.5212355256080627,170.0,2.7,100,WIN,161.84000000000003,False,2024-10
2024-10-23,CLE @ TOR,home,TOR,0.2720548418963828,0.43790850043296814,470.0,5.7,100,LOSS,-100.0,False,2024-10
2024-10-23,MIL @ PHI,home,PHI,0.12273169677114043,0.47876447439193726,165.0,2.65,100,LOSS,-100.0,False,2024-10
2024-10-23,GSW @ POR,home,POR,0.14294166469360026,0.43790850043296814,225.0,3.25,100,LOSS,-100.0,False,2024-10
2024-10-23,CHI @ NOP,away,CHI,0.13651738507907524,0.5212355256080627,145.0,2.45,100,LOSS,-100.0,False,2024-10
2024-10-23,MEM @ UTA,home,UTA,0.14110676603796013,0.5896656513214111,114.0,2.1399999999999997,100,LOSS,-100.0,False,2024-10
2024-10-23,PHX @ LAC,home,LAC,0.10970481817353478,0.47876447439193726,160.0,2.6,100,LOSS,-100.0,False,2024-10
2024-10-23,CHA @ HOU,away,CHA,0.21674834612088328,0.5212355256080627,210.0,3.1,100,WIN,199.92,False,2024-10
2024-10-24,BOS @ WAS,home,WAS,0.3581538992059743,0.43790850043296814,1100.0,12.0,100,LOSS,-100.0,False,2024-10
2024-10-24,SAS @ DAL,away,SAS,0.226769707318628,0.5212355256080627,220.0,3.2,100,LOSS,-100.0,False,2024-10
2024-10-25,IND @ NYK,away,IND,0.30566628548329383,0.6363636255264282,185.0,2.85,100,LOSS,-100.0,False,2024-10
2024-10-25,DET @ CLE,away,DET,0.32074949887659254,0.5212355256080627,370.0,4.7,100,LOSS,-100.0,False,2024-10
2024-10-25,CHA @ ATL,away,CHA,0.2646200629643032,0.41033434867858887,550.0,6.5,100,LOSS,-100.0,False,2024-10
2024-10-25,GSW @ UTA,home,UTA,0.1695573574460053,0.47876447439193726,210.0,3.1,100,LOSS,-100.0,False,2024-10
2024-10-25,CHI @ MIL,away,CHI,0.2794147574715051,0.5212355256080627,290.0,3.9,100,WIN,276.08,False,2024-10
2024-10-25,NOP @ POR,home,POR,0.2804585343754792,0.5896656513214111,210.0,3.1,100,LOSS,-100.0,False,2024-10
2024-10-25,MEM @ HOU,away,MEM,0.3939878657712775,0.7075471878051758,200.0,3.0,100,LOSS,-100.0,False,2024-10
2024-10-26,BOS @ DET,home,DET,0.24648811725102154,0.2924528419971466,2000.0,21.0,100,LOSS,-100.0,False,2024-10
2024-10-26,MIA @ CHA,home,CHA,0.2864567820842449,0.47876447439193726,390.0,4.9,100,LOSS,-100.0,False,2024-10
2024-10-26,CLE @ WAS,home,WAS,0.2130672743380319,0.38461539149284363,450.0,5.5,100,LOSS,-100.0,False,2024-10
2024-10-26,OKC @ CHI,home,CHI,0.10397116660447644,0.2924528419971466,400.0,5.0,100,LOSS,-100.0,False,2024-10
2024-10-26,TOR @ MIN,away,TOR,0.15121834782086102,0.19718307256698608,2000.0,21.0,100,LOSS,-100.0,False,2024-10
2024-10-26,DAL @ PHX,home,PHX,0.3858095684796206,0.8028169274330139,130.0,2.3,100,WIN,123.75999999999996,False,2024-10
2024-10-27,MIL @ BKN,away,MIL,0.6786982874909798,0.7075471878051758,3300.0,34.0,100,LOSS,-100.0,False,2024-10
2024-10-27,ATL @ OKC,away,ATL,0.2662019685610829,0.5212355256080627,270.0,3.7,100,LOSS,-100.0,False,2024-10
2024-10-27,LAC @ GSW,away,LAC,0.38128668322126813,0.615384578704834,310.0,4.1,100,WIN,295.11999999999995,False,2024-10
2024-10-28,IND @ ORL,away,IND,0.4550659156027641,0.6363636255264282,420.0,5.2,100,LOSS,-100.0,False,2024-10
2024-10-28,MIL @ BOS,away,MIL,0.23591410931380358,0.5212355256080627,230.0,3.3,100,LOSS,-100.0,False,2024-10
2024-10-28,DET @ MIA,away,DET,0.3117760661486033,0.5212355256080627,350.0,4.5,100,LOSS,-100.0,False,2024-10
2024-10-28,CLE @ NYK,away,CLE,0.30705791271772964,0.5620914697647095,270.0,3.7,100,WIN,257.03999999999996,False,2024-10
2024-10-28,CHI @ MEM,away,CHI,0.3289278333003704,0.5212355256080627,390.0,4.9,100,WIN,371.28000000000003,False,2024-10
2024-10-28,HOU @ SAS,home,SAS,0.1593323537175806,0.47876447439193726,195.0,2.95,100,LOSS,-100.0,False,2024-10
2024-10-28,POR @ SAC,away,POR,0.36773665427623425,0.5212355256080627,525.0,6.25,100,LOSS,-100.0,False,2024-10
2024-10-29,DAL @ MIN,home,MIN,0.3451730154034002,0.9444444179534912,-175.0,1.5714285714285714,100,LOSS,-100.0,True,2024-10
2024-10-29,DEN @ BKN,away,DEN,0.16697587042438733,0.6363636255264282,100.0,2.0,100,WIN,95.19999999999999,False,2024-10
2024-10-29,NOP @ GSW,home,GSW,0.3352844599005464,0.8028169274330139,105.0,2.05,100,WIN,99.95999999999998,False,2024-10
2024-10-29,SAC @ UTA,home,UTA,0.1695573574460053,0.47876447439193726,210.0,3.1,100,LOSS,-100.0,False,2024-10
2024-10-30,LAL @ CLE,away,LAL,0.33654300007807997,0.41033434867858887,1200.0,13.0,100,LOSS,-100.0,False,2024-10
2024-10-30,ATL @ WAS,home,WAS,0.28957528520274806,0.47876447439193726,400.0,5.0,100,WIN,380.79999999999995,False,2024-10
2024-10-30,BOS @ IND,away,BOS,0.3210205819347117,0.692307710647583,154.0,2.54,100,LOSS,-100.0,False,2024-10
2024-10-30,ORL @ CHI,home,CHI,0.30721635723712554,0.47876447439193726,450.0,5.5,100,WIN,428.4,False,2024-10
2024-10-30,NOP @ GSW,home,GSW,0.35107466379406727,0.9444444179534912,-162.0,1.617283950617284,100,WIN,58.76543209876544,True,2024-10
2024-10-30,POR @ LAC,away,POR,0.2956337895139257,0.5620914697647095,260.0,3.6,100,WIN,247.51999999999998,False,2024-10
2024-10-30,SAS @ OKC,away,SAS,0.26279336507203144,0.41033434867858887,550.0,6.5,100,LOSS,-100.0,False,2024-10
2024-10-30,NYK @ MIA,away,NYK,0.12550603619471246,0.615384578704834,-110.0,1.9090909090909092,100,WIN,86.54545454545455,True,2024-10
2024-10-31,SAS @ UTA,home,UTA,0.14110676603796013,0.5896656513214111,114.0,2.1399999999999997,100,LOSS,-100.0,False,2024-10
2024-10-31,PHX @ LAC,home,LAC,0.22060599510300866,0.5896656513214111,160.0,2.6,100,LOSS,-100.0,False,2024-10
2024-10-31,MIL @ MEM,away,MIL,0.10827578525508474,0.7075471878051758,-175.0,1.5714285714285714,100,LOSS,-100.0,True,2024-10
2024-10-31,HOU @ DAL,away,HOU,0.2528843528187775,0.5620914697647095,210.0,3.1,100,WIN,199.92,False,2024-10
2024-11-01,ORL @ CLE,away,ORL,0.3596041411459217,0.41033434867858887,1800.0,19.0,100,LOSS,-100.0,False,2024-11
2024-11-01,NYK @ DET,home,DET,0.4090596001187722,0.43790850043296814,3300.0,34.0,100,LOSS,-100.0,False,2024-11
2024-11-01,BOS @ CHA,home,CHA,0.19230769918515128,0.38461539149284363,390.0,4.9,100,LOSS,-100.0,False,2024-11
2024-11-01,OKC @ POR,home,POR,0.11957653797330159,0.2924528419971466,455.0,5.55,100,LOSS,-100.0,False,2024-11
2024-11-01,SAC @ ATL,home,ATL,0.30721635723712554,0.47876447439193726,450.0,5.5,100,LOSS,-100.0,False,2024-11
2024-11-01,DEN @ MIN,away,DEN,0.2528019816908118,0.6363636255264282,150.0,2.5,100,LOSS,-100.0,False,2024-11
2024-11-01,LAL @ TOR,home,TOR,0.5389354437887439,0.5896656513214111,1800.0,19.0,100,LOSS,-100.0,False,2024-11
2024-11-01,CHI @ BKN,away,CHI,0.3327538502153926,0.5212355256080627,400.0,5.0,100,LOSS,-100.0,False,2024-11
2024-11-02,CLE @ MIL,away,CLE,0.45251363075819595,0.7075471878051758,270.0,3.7,100,WIN,257.03999999999996,False,2024-11
2024-11-02,GSW @ HOU,away,GSW,0.1360222215433674,0.7075471878051758,-154.0,1.6493506493506493,100,WIN,61.81818181818181,True,2024-11
2024-11-02,MEM @ PHI,away,MEM,0.3228290472761883,0.7075471878051758,145.0,2.45,100,WIN,138.04000000000002,False,2024-11
2024-11-02,POR @ PHX,away,POR,0.3937962194011636,0.5307825207710266,600.0,7.0,100,LOSS,-100.0,False,2024-11
2024-11-02,UTA @ DEN,home,DEN,0.18274111675126903,1.0,-575.0,1.1739130434782608,100,WIN,16.556521739130424,True,2024-11
2024-11-03,ORL @ DAL,away,ORL,0.1061043007519375,0.41033434867858887,215.0,3.15,100,LOSS,-100.0,False,2024-11
2024-11-04,MIL @ CLE,away,MIL,0.3320851393152475,0.5620914697647095,310.0,4.1,100,LOSS,-100.0,False,2024-11
2024-11-04,GSW @ WAS,home,WAS,0.13474053697115007,0.2924528419971466,500.0,6.0,100,LOSS,-100.0,False,2024-11
2024-11-04,LAL @ DET,home,DET,0.29920921978614146,0.5896656513214111,230.0,3.3,100,WIN,218.95999999999995,False,2024-11
2024-11-04,BOS @ ATL,home,ATL,0.1889083207857729,0.38461539149284363,390.0,4.9,100,LOSS,-100.0,False,2024-11
2024-11-04,ORL @ OKC,away,ORL,0.2682782739122337,0.41033434867858887,575.0,6.75,100,LOSS,-100.0,False,2024-11
2024-11-04,POR @ NOP,away,POR,0.17887664219689753,0.615384578704834,120.0,2.2,100,WIN,114.24000000000001,False,2024-11
2024-11-04,IND @ DAL,away,IND,0.35227636660540873,0.7075471878051758,170.0,2.7,100,WIN,161.84000000000003,False,2024-11
2024-11-04,TOR @ DEN,away,TOR,0.2222012083023226,0.41033434867858887,410.0,5.1,100,LOSS,-100.0,False,2024-11
2024-11-04,NYK @ HOU,away,NYK,0.17507965533764325,0.7075471878051758,-125.0,1.8,100,LOSS,-100.0,True,2024-11
2024-11-06,ORL @ IND,away,ORL,0.15530079163160904,0.41033434867858887,270.0,3.7,100,LOSS,-100.0,False,2024-11
2024-11-06,NYK @ ATL,home,ATL,0.14745206889769846,0.43790850043296814,230.0,3.3,100,WIN,218.95999999999995,False,2024-11
2024-11-06,GSW @ BOS,away,GSW,0.33213357759977685,0.6363636255264282,215.0,3.15,100,WIN,204.67999999999998,False,2024-11
2024-11-06,SAS @ HOU,away,SAS,0.11049642323288389,0.41033434867858887,220.0,3.2,100,LOSS,-100.0,False,2024-11
2024-11-06,CHI @ DAL,away,CHI,0.3212355256080628,0.5212355256080627,380.0,4.8,100,LOSS,-100.0,False,2024-11
2024-11-06,OKC @ DEN,home,DEN,0.18379763865256937,0.47876447439193726,225.0,3.25,100,WIN,214.2,False,2024-11
2024-11-06,MIA @ PHX,away,MIA,0.15813970730218496,0.5212355256080627,164.0,2.6399999999999997,100,LOSS,-100.0,False,2024-11
2024-11-06,PHI @ LAC,home,LAC,0.27402111591468925,0.8028169274330139,-125.0,1.8,100,WIN,76.16,True,2024-11
2024-11-06,TOR @ SAC,away,TOR,0.23745804465474385,0.41033434867858887,455.0,5.55,100,LOSS,-100.0,False,2024-11
2024-11-07,UTA @ MIL,home,MIL,0.1530827781291867,0.9444444179534912,-470.0,1.2127659574468086,100,WIN,20.25531914893618,True,2024-11
2024-11-07,POR @ SAS,away,POR,0.2960646815897609,0.692307710647583,142.0,2.42,100,LOSS,-100.0,False,2024-11
2024-11-08,IND @ CHA,away,IND,0.1360222215433674,0.7075471878051758,-154.0,1.6493506493506493,100,LOSS,-100.0,True,2024-11
2024-11-08,GSW @ CLE,away,GSW,0.15546122392413336,0.5620914697647095,136.0,2.3600000000000003,100,LOSS,-100.0,False,2024-11
2024-11-08,NOP @ ORL,away,NOP,0.18603769497400346,0.34375,500.0,6.0,100,LOSS,-100.0,False,2024-11
2024-11-08,MIL @ NYK,away,MIL,0.24748472819167583,0.5620914697647095,205.0,3.05,100,LOSS,-100.0,False,2024-11
2024-11-08,LAC @ SAC,away,LAC,0.24748472819167583,0.5620914697647095,205.0,3.05,100,WIN,195.15999999999997,False,2024-11
2024-11-08,HOU @ OKC,away,HOU,0.2653045407051152,0.5212355256080627,275.0,3.75,100,LOSS,-100.0,False,2024-11
2024-11-08,ATL @ DET,away,ATL,0.30705791271772964,0.5620914697647095,270.0,3.7,100,LOSS,-100.0,False,2024-11
2024-11-08,POR @ MIN,away,POR,0.408592598432881,0.5620914697647095,525.0,6.25,100,LOSS,-100.0,False,2024-11
2024-11-09,UTA @ SAS,home,SAS,0.6250122972791345,0.9444444179534912,195.0,2.95,100,LOSS,-100.0,False,2024-11
2024-11-09,TOR @ LAC,home,LAC,0.11742366900604762,0.8028169274330139,-250.0,1.4,100,WIN,38.07999999999999,True,2024-11
2024-11-10,NYK @ IND,away,NYK,0.4710814808634886,0.5620914697647095,950.0,10.5,100,LOSS,-100.0,False,2024-11
2024-11-10,DAL @ DEN,home,DEN,0.2513758127164649,0.8028169274330139,-135.0,1.7407407407407407,100,WIN,70.51851851851852,True,2024-11
2024-11-10,MEM @ POR,away,MEM,0.19018306208890567,0.7075471878051758,-118.0,1.847457627118644,100,WIN,80.6779661016949,True,2024-11
2024-11-10,TOR @ LAL,away,TOR,0.2222012083023226,0.41033434867858887,410.0,5.1,100,LOSS,-100.0,False,2024-11
2024-11-10,GSW @ OKC,away,GSW,0.2767700534704503,0.5620914697647095,230.0,3.3,100,WIN,218.95999999999995,False,2024-11
2024-11-11,LAC @ OKC,away,LAC,0.2622535443190045,0.5620914697647095,220.0,3.2,100,LOSS,-100.0,False,2024-11
2024-11-11,SAC @ SAS,home,SAS,0.14110676603796013,0.5896656513214111,114.0,2.1399999999999997,100,WIN,108.52799999999996,False,2024-11
2024-11-11,BKN @ NOP,home,NOP,0.11140478175619373,0.5896656513214111,100.0,2.0,100,LOSS,-100.0,False,2024-11
2024-11-12,ATL @ BOS,away,ATL,0.40259145781145256,0.5212355256080627,700.0,8.0,100,WIN,666.4,False,2024-11
2024-11-12,MIA @ DET,away,MIA,0.16520274798726592,0.5212355256080627,165.0,2.65,100,LOSS,-100.0,False,2024-11
2024-11-12,DAL @ GSW,home,GSW,0.23075729187255012,0.8028169274330139,-148.0,1.6756756756756757,100,WIN,64.32432432432432,True,2024-11
2024-11-12,PHX @ UTA,home,UTA,0.253313775512873,0.5896656513214111,185.0,2.85,100,LOSS,-100.0,False,2024-11
2024-11-13,MEM @ LAL,away,MEM,0.36211613388763225,0.6363636255264282,250.0,3.5,100,LOSS,-100.0,False,2024-11
2024-11-13,IND @ ORL,away,IND,0.4284750337381916,1.0,-154.0,1.6493506493506493,100,LOSS,-100.0,True,2024-11
2024-11-13,BOS @ BKN,home,BKN,0.23790850043296816,0.43790850043296814,380.0,4.8,100,LOSS,-100.0,False,2024-11
2024-11-13,CHI @ NYK,away,CHI,0.27204809332203894,0.5212355256080627,285.0,3.85,100,WIN,271.32,False,2024-11
2024-11-13,CLE @ PHI,home,PHI,0.11957653797330159,0.2924528419971466,455.0,5.55,100,LOSS,-100.0,False,2024-11
2024-11-13,LAC @ HOU,away,LAC,0.35227636660540873,0.7075471878051758,170.0,2.7,100,LOSS,-100.0,False,2024-11
2024-11-13,DET @ MIL,away,DET,0.22626868986869486,0.5212355256080627,225.0,3.25,100,LOSS,-100.0,False,2024-11
2024-11-13,WAS @ SAS,home,SAS,0.2180936995153473,1.0,-440.0,1.2272727272727273,100,WIN,21.636363636363637,True,2024-11
2024-11-13,PHX @ SAC,away,PHX,0.15120596234172196,0.41033434867858887,270.0,3.7,100,LOSS,-100.0,False,2024-11
2024-11-14,DAL @ UTA,home,UTA,0.3788101071366867,0.6216216087341309,295.0,3.95,100,WIN,280.84,False,2024-11
2024-11-15,CHI @ CLE,away,CHI,0.3212355256080628,0.5212355256080627,380.0,4.8,100,LOSS,-100.0,False,2024-11
2024-11-15,BKN @ NYK,away,BKN,0.10093849840255589,0.34375,295.0,3.95,100,LOSS,-100.0,False,2024-11
2024-11-15,LAC @ HOU,away,LAC,0.344451369499298,0.7075471878051758,164.0,2.6399999999999997,100,LOSS,-100.0,False,2024-11
2024-11-15,MIN @ SAC,away,MIN,0.11027704026470853,0.6363636255264282,-122.0,1.819672131147541,100,WIN,78.0327868852459,True,2024-11
2024-11-15,PHX @ OKC,away,PHX,0.1352919038568572,0.41033434867858887,250.0,3.5,100,LOSS,-100.0,False,2024-11
2024-11-15,MEM @ GSW,away,MEM,0.2800619913066596,0.5620914697647095,240.0,3.4,100,LOSS,-100.0,False,2024-11
2024-11-15,LAL @ SAS,home,SAS,0.14110676603796013,0.5896656513214111,114.0,2.1399999999999997,100,LOSS,-100.0,False,2024-11
2024-11-16,TOR @ BOS,away,TOR,0.10113787482687309,0.19718307256698608,900.0,10.0,100,LOSS,-100.0,False,2024-11
2024-11-16,LAL @ NOP,home,NOP,0.31541815968261516,0.5896656513214111,250.0,3.5,100,LOSS,-100.0,False,2024-11
2024-11-16,SAS @ DAL,away,SAS,0.2682782739122337,0.41033434867858887,575.0,6.75,100,LOSS,-100.0,False,2024-11
2024-11-16,UTA @ SAC,home,SAC,0.10863508677696565,0.8136682510375977,-278.0,1.3597122302158273,100,WIN,34.244604316546756,True,2024-11
2024-11-17,DEN @ MEM,away,DEN,0.47513494802557904,0.5620914697647095,1000.0,11.0,100,LOSS,-100.0,False,2024-11
2024-11-17,MIA @ IND,away,MIA,0.45706440261341036,0.5212355256080627,1400.0,15.0,100,LOSS,-100.0,False,2024-11
2024-11-17,DET @ WAS,home,WAS,0.2976588697537132,0.38461539149284363,1000.0,11.0,100,LOSS,-100.0,False,2024-11
2024-11-17,ATL @ POR,home,POR,0.20195344425319287,0.43790850043296814,300.0,4.0,100,WIN,285.59999999999997,False,2024-11
2024-11-17,BKN @ NYK,away,BKN,0.12206325301204818,0.34375,325.0,4.25,100,LOSS,-100.0,False,2024-11
2024-11-17,HOU @ CHI,home,CHI,0.1359073315347944,0.47876447439193726,175.0,2.75,100,LOSS,-100.0,False,2024-11
2024-11-17,DAL @ OKC,home,OKC,0.23891023624292596,0.9444444179534912,-298.0,1.3355704697986577,100,LOSS,-100.0,True,2024-11
2024-11-18,PHI @ MIA,home,MIA,0.23932486394095043,0.8028169274330139,-142.0,1.704225352112676,100,WIN,67.04225352112675,True,2024-11
2024-11-18,WAS @ NYK,home,NYK,0.11999999999999988,1.0,-1100.0,1.0909090909090908,100,WIN,8.654545454545447,True,2024-11
2024-11-18,HOU @ MIL,away,HOU,0.10422816665466944,0.5212355256080627,130.0,2.3,100,LOSS,-100.0,False,2024-11
2024-11-18,ORL @ PHX,home,PHX,0.22060599510300866,0.5896656513214111,160.0,2.6,100,LOSS,-100.0,False,2024-11
2024-11-18,GSW @ LAC,home,LAC,0.1234936531921702,0.47876447439193726,170.0,2.7,100,WIN,161.84000000000003,False,2024-11
2024-11-19,CLE @ BOS,away,CLE,0.3300631624105748,0.615384578704834,230.0,3.3,100,LOSS,-100.0,False,2024-11
2024-11-19,CHA @ BKN,home,BKN,0.2854528017167438,0.8028169274330139,-118.0,1.847457627118644,100,WIN,80.6779661016949,True,2024-11
2024-11-19,DEN @ MEM,away,DEN,0.24748472819167583,0.5620914697647095,205.0,3.05,100,WIN,195.15999999999997,False,2024-11
2024-11-19,OKC @ SAS,home,SAS,0.18039126860926882,0.38461539149284363,370.0,4.7,100,WIN,352.24,False,2024-11
2024-11-20,PHI @ MEM,home,MEM,0.21213220318258474,0.5896656513214111,154.0,2.54,100,WIN,146.608,False,2024-11
2024-11-20,CHI @ MIL,away,CHI,0.2784240240106186,0.5212355256080627,295.0,3.95,100,LOSS,-100.0,False,2024-11
2024-11-20,IND @ HOU,away,IND,0.36131473171077255,0.692307710647583,190.0,2.9,100,LOSS,-100.0,False,2024-11
2024-11-20,ATL @ GSW,away,ATL,0.2653045407051152,0.5212355256080627,275.0,3.75,100,LOSS,-100.0,False,2024-11
2024-11-20,POR @ OKC,away,POR,0.4200353949983543,0.5620914697647095,575.0,6.75,100,LOSS,-100.0,False,2024-11
2024-11-21,DET @ CHA,away,DET,0.1336164360265179,0.5620914697647095,120.0,2.2,100,LOSS,-100.0,False,2024-11
2024-11-21,UTA @ SAS,home,SAS,0.23075729187255012,0.8028169274330139,-148.0,1.6756756756756757,100,WIN,64.32432432432432,True,2024-11
2024-11-22,IND @ MIL,away,IND,0.2195666959603148,0.5620914697647095,180.0,2.8,100,LOSS,-100.0,False,2024-11
2024-11-22,BOS @ WAS,home,WAS,0.12090472484233489,0.2924528419971466,450.0,5.5,100,LOSS,-100.0,False,2024-11
2024-11-22,POR @ HOU,away,POR,0.36123552560806277,0.5212355256080627,500.0,6.0,100,LOSS,-100.0,False,2024-11
2024-11-22,DAL @ DEN,home,DEN,0.20944717327358997,0.8028169274330139,-162.0,1.617283950617284,100,LOSS,-100.0,True,2024-11
2024-11-22,GSW @ NOP,home,NOP,0.2787644743919373,0.47876447439193726,380.0,4.8,100,LOSS,-100.0,False,2024-11
2024-11-23,DET @ ORL,away,DET,0.34040472277675765,0.5620914697647095,325.0,4.25,100,LOSS,-100.0,False,2024-11
2024-11-23,POR @ HOU,away,POR,0.36773665427623425,0.5212355256080627,525.0,6.25,100,WIN,499.79999999999995,False,2024-11
2024-11-23,DEN @ LAL,away,DEN,0.16173024158891175,0.5620914697647095,140.0,2.4,100,WIN,133.28,False,2024-11
2024-11-24,WAS @ IND,home,IND,0.14162751654504047,0.9444444179534912,-600.0,1.1666666666666667,100,WIN,15.866666666666674,True,2024-11
2024-11-24,DAL @ MIA,home,MIA,0.12839832278185104,0.8028169274330139,-250.0,1.4,100,WIN,38.07999999999999,True,2024-11
2024-11-24,BKN @ SAC,away,BKN,0.1383783912658691,0.37837839126586914,300.0,4.0,100,WIN,285.59999999999997,False,2024-11
2024-11-24,TOR @ CLE,away,TOR,0.24743366554669188,0.41033434867858887,490.0,5.9,100,LOSS,-100.0,False,2024-11
2024-11-25,DAL @ ATL,home,ATL,0.23932486394095043,0.8028169274330139,-142.0,1.704225352112676,100,LOSS,-100.0,True,2024-11
2024-11-25,LAC @ BOS,away,LAC,0.36638439905763875,0.5620914697647095,390.0,4.9,100,LOSS,-100.0,False,2024-11
2024-11-25,POR @ MEM,away,POR,0.33310238523179647,0.5212355256080627,410.0,5.1,100,LOSS,-100.0,False,2024-11
2024-11-25,BKN @ GSW,away,BKN,0.27334804730872586,0.41033434867858887,600.0,7.0,100,WIN,571.1999999999999,False,2024-11
2024-11-26,HOU @ MIN,away,HOU,0.10422816665466944,0.5212355256080627,130.0,2.3,100,WIN,123.75999999999996,False,2024-11
2024-11-26,MIL @ MIA,away,MIL,0.22573959395617132,0.5620914697647095,185.0,2.85,100,WIN,176.12,False,2024-11
2024-11-26,SAS @ UTA,home,UTA,0.13240919008880675,0.5896656513214111,110.0,2.1,100,LOSS,-100.0,False,2024-11
2024-11-27,LAC @ WAS,home,WAS,0.1571587243500878,0.2924528419971466,600.0,7.0,100,LOSS,-100.0,False,2024-11
2024-11-27,MIA @ CHA,home,CHA,0.17904508941958963,0.5896656513214111,130.0,2.3,100,LOSS,-100.0,False,2024-11
2024-11-27,ATL @ CLE,away,ATL,0.29862263696687713,0.41033434867858887,750.0,8.5,100,WIN,714.0,False,2024-11
2024-11-27,CHI @ ORL,away,CHI,0.42138795217676983,0.5620914697647095,575.0,6.75,100,LOSS,-100.0,False,2024-11
2024-11-27,HOU @ PHI,home,PHI,0.1742772949047578,0.47876447439193726,210.0,3.1,100,LOSS,-100.0,False,2024-11
2024-11-27,POR @ IND,away,POR,0.30694981132234844,0.5212355256080627,340.0,4.4,100,LOSS,-100.0,False,2024-11
2024-11-27,BKN @ PHX,away,BKN,0.18183972502267493,0.41033434867858887,320.0,4.2,100,WIN,304.64,False,2024-11
2024-11-27,LAL @ SAS,home,SAS,0.13240919008880675,0.5896656513214111,110.0,2.1,100,LOSS,-100.0,False,2024-11
2024-11-27,DEN @ UTA,home,UTA,0.2551673836816991,0.43790850043296814,425.0,5.25,100,LOSS,-100.0,False,2024-11
2024-11-27,SAC @ MIN,away,SAC,0.10422816665466944,0.5212355256080627,130.0,2.3,100,WIN,123.75999999999996,False,2024-11
2024-11-27,DET @ MEM,away,DET,0.24698803396926677,0.5212355256080627,250.0,3.5,100,LOSS,-100.0,False,2024-11
2024-11-29,LAC @ MIN,away,LAC,0.39834007085924383,0.7075471878051758,210.0,3.1,100,LOSS,-100.0,False,2024-11
2024-11-29,ORL @ BKN,home,BKN,0.29469881558204325,0.5896656513214111,225.0,3.25,100,LOSS,-100.0,False,2024-11
2024-11-29,NOP @ MEM,away,NOP,0.1203179632979582,0.19718307256698608,1125.0,12.25,100,LOSS,-100.0,False,2024-11
2024-11-29,BOS @ CHI,home,CHI,0.21609539086701438,0.3636363744735718,550.0,6.5,100,LOSS,-100.0,False,2024-11
2024-11-29,TOR @ MIA,away,TOR,0.15120596234172196,0.41033434867858887,270.0,3.7,100,LOSS,-100.0,False,2024-11
2024-11-29,DET @ IND,away,DET,0.15813970730218496,0.5212355256080627,164.0,2.6399999999999997,100,WIN,156.12799999999996,False,2024-11
2024-11-30,PHI @ DET,home,DET,0.5609961592964563,0.8028169274330139,290.0,3.9,100,LOSS,-100.0,False,2024-11
2024-11-30,ATL @ CHA,home,CHA,0.3210521693659407,0.47876447439193726,500.0,6.0,100,LOSS,-100.0,False,2024-11
2024-11-30,DAL @ UTA,home,UTA,0.34164325842696636,0.65625,205.0,3.05,100,LOSS,-100.0,False,2024-11
2024-11-30,WAS @ MIL,home,MIL,0.11999999999999988,1.0,-1100.0,1.0909090909090908,100,WIN,8.654545454545447,True,2024-11
2024-12-01,OKC @ HOU,away,OKC,0.1974257303152972,0.7075471878051758,-120.0,1.8333333333333335,100,LOSS,-100.0,True,2024-12
2024-12-01,LAL @ UTA,home,UTA,0.23439483012164408,0.5896656513214111,170.0,2.7,100,LOSS,-100.0,False,2024-12
2024-12-01,DAL @ POR,home,POR,0.2852697329255927,0.6216216087341309,185.0,2.85,100,LOSS,-100.0,False,2024-12
2024-12-01,DEN @ LAC,away,DEN,0.11417743364575184,0.7075471878051758,-162.0,1.617283950617284,100,LOSS,-100.0,True,2024-12
2024-12-02,MIA @ BOS,away,MIA,0.20169598850289341,0.41033434867858887,360.0,4.6,100,LOSS,-100.0,False,2024-12
2024-12-02,LAL @ MIN,away,LAL,0.11987791714331919,0.41033434867858887,230.0,3.3,100,LOSS,-100.0,False,2024-12
2024-12-03,MIL @ DET,away,MIL,0.1360222215433674,0.7075471878051758,-154.0,1.6493506493506493,100,WIN,61.81818181818181,True,2024-12
2024-12-03,WAS @ CLE,away,WAS,0.12857600395991747,0.19718307256698608,1300.0,14.0,100,LOSS,-100.0,False,2024-12
2024-12-03,SAS @ PHX,away,SAS,0.128304870220539,0.41033434867858887,240.0,3.4,100,LOSS,-100.0,False,2024-12
2024-12-03,PHI @ CHA,home,CHA,0.25314633630747246,0.5896656513214111,180.0,2.8,100,LOSS,-100.0,False,2024-12
2024-12-03,MEM @ DAL,away,MEM,0.35227636660540873,0.7075471878051758,170.0,2.7,100,LOSS,-100.0,False,2024-12
2024-12-03,POR @ LAC,away,POR,0.31927996816726534,0.5620914697647095,295.0,3.95,100,LOSS,-100.0,False,2024-12
2024-12-04,DET @ BOS,away,DET,0.27334804730872586,0.41033434867858887,600.0,7.0,100,LOSS,-100.0,False,2024-12
2024-12-04,ORL @ PHI,home,PHI,0.2702212068769667,0.5896656513214111,200.0,3.0,100,LOSS,-100.0,False,2024-12
2024-12-04,ATL @ MIL,away,ATL,0.14370207746923636,0.5212355256080627,154.0,2.54,100,WIN,146.608,False,2024-12
2024-12-05,OKC @ TOR,home,TOR,0.10431970162088033,0.2924528419971466,410.0,5.1,100,LOSS,-100.0,False,2024-12
