game_id,home_team,away_team,date,season,home_composite_elo,away_composite_elo,off_elo_diff,def_elo_diff,net_fatigue_score,ewma_efg_diff,ewma_pace_diff,ewma_tov_diff,ewma_orb_diff,ewma_vol_3p_diff,injury_impact_diff,injury_shock_diff,star_mismatch,ewma_chaos_home,ewma_foul_synergy_home,total_foul_environment,league_offensive_context,season_progress,pace_efficiency_interaction,projected_possession_margin,three_point_matchup,net_free_throw_advantage,star_power_leverage,offense_vs_defense_matchup,target_spread,target_spread_cover,target_moneyline_win,target_over_under,target_game_total,injury_matchup_advantage,home_score,away_score,actual_spread,total_points,margin_target,margin_bin,game_date,predicted_margin,raw_prob,calibrated_prob,home_ml_odds,away_ml_odds,market_prob,edge,is_favorite,won,stake,profit,raw_edge
22400157,ATL,BOS,2024-11-04,2024-25,1514.300588415453,1576.9351230296377,-62.63453461418476,372.8418359603254,-0.1035539,-0.0019099100178728,3.108691604338773,-0.0339942494920779,-0.007904348703968,-9.810884381567504,-7.075418317351673,-4.354946351012018,0,17.627301872827545,27.193081238024817,54.56454023600773,8.935956897890819,1.1829268292682926,244.11714410773857,-0.0418985981960459,0.028956007320781,-0.0875149972961538,-0.0,97645.65050790658,-30,0,0,1,216,0.0465987129094742,93,123,-30,216,-30,Blowout Loss (<-20),2024-11-04,-1.4884613,0.4558424079902157,0.4451939291736931,390,-520,0.20408163265306123,0.24111229652063187,False,False,1.0,-1.0,0.25176077533715446
22400171,ATL,NYK,2024-11-06,2024-25,1516.3533707416289,1522.7462848368637,-6.392914095234801,197.27113883025183,0.01085439,-0.0156392313379379,7.845624181918382,-0.0370577320372131,-0.0355702968385673,1.948661856901154,8.40434088040185,10.37596596299306,0,14.934980168436075,25.526073401127963,47.6165730485302,8.935956897890819,1.353658536585366,993.5765607615722,-0.0726280288757804,-0.1620123551307663,-0.1088823269403209,0.0,36404.45801076437,5,1,1,1,237,-0.1797250120443603,121,116,5,237,5,Tight Win (0 to 5),2024-11-06,0.38434902,0.5114241518589834,0.53125,230,-285,0.30303030303030304,0.22821969696969696,False,True,1.0,2.3,0.20839384882868034
22400177,DEN,OKC,2024-11-06,2024-25,1575.736323565622,1648.0346525011057,-72.2983289354836,149.74589333508334,0.37827173,-0.0070467240619238,-2.020027353881318,-0.0086754616880572,0.1183044408689112,-6.1973019470312245,2.691871762638498,1.6594010752674162,0,13.397875872493252,31.40802819406981,52.14403101899323,8.935956897890819,1.4024390243902438,74.50362539275875,0.109628979180854,-0.129753261019816,-0.1840803188520842,0.0,5403.053170049579,2,1,1,1,246,-0.0177894814882292,124,122,2,246,2,Tight Win (0 to 5),2024-11-06,1.7459855,0.5517576287465227,0.53125,225,-278,0.3076923076923077,0.2235576923076923,False,True,1.0,2.25,0.24406532105421497
22400181,CHI,MIN,2024-11-07,2024-25,1521.9674900044251,1577.6540444435534,-55.68655443912826,171.25961850114504,-0.17026356,-0.0534006557972086,5.731677079944703,0.010447869338249,0.0256924256099712,-0.7228913649796738,11.003337551582431,9.019600874217437,1,12.867619540209407,25.07125379086772,53.83437648689465,8.935956897890819,1.4634146341463414,37.28110939573526,0.0361402949482202,0.0291688041058895,-0.0697341358810592,11.003337551582431,15674.049389438698,-16,0,0,1,254,-0.0948644150155832,119,135,-16,254,-16,Big Loss (-20 to -10),2024-11-07,-2.746649,0.4189156335099363,0.391304347826087,330,-425,0.23255813953488372,0.15874620829120326,False,False,1.0,-1.0,0.1863574939750526
22400197,SAS,UTA,2024-11-09,2024-25,1458.2136848258597,1358.7349640168072,99.47872080905243,-63.82264829379915,0.01085439,0.0341251733489079,-4.133224194367244,0.0221729342004565,-0.0205373373268931,1.35972415377843,-2.2227347802964683,1.082993030514099,0,14.397590176648896,21.89348039921233,50.70447648019504,8.935956897890819,1.6585365853658536,-972.2801433859676,0.0016355968735634,0.008839986713318,-0.0587503796035058,-0.0,-7904.751621551658,-1,0,0,1,221,-0.0439520309608784,110,111,-1,221,-1,Tight Loss (-5 to 0),2024-11-09,7.8065786,0.7196197392282162,0.7675840978593272,195,-260,0.3389830508474576,0.42860104701186963,False,False,1.0,-1.0,0.3806366883807586
22400212,CHI,CLE,2024-11-11,2024-25,1526.609996385191,1582.987114428371,-56.37711804317996,53.8628720746608,0.1099575399999999,-0.0613872444781088,2.677888592928383,-0.0102999476041424,0.0706550886173168,2.5074810370626537,9.166434776533396,4.284509877643296,1,13.440362728109603,23.85099399931007,46.5577945743692,8.935956897890819,1.8658536585365848,15.224166654347757,0.0603551410131744,-0.1457564536968542,-0.1350219235009143,9.166434776533396,-2471.7487497032785,-6,0,0,1,232,0.0033946913137015,113,119,-6,232,-6,Close Loss (-10 to -5),2024-11-11,-0.60309726,0.4820774931726263,0.4848993288590604,275,-345,0.26666666666666666,0.21823266219239373,False,False,1.0,-1.0,0.21541082650595966
22400216,SAS,SAC,2024-11-11,2024-25,1457.7270541436008,1509.3704101683138,-51.64335602471306,181.11879176081493,0.35359103,0.010869222904651,-1.0957625420651311,-0.0387023726990858,0.0066505374192407,6.552041977464981,2.0914534010527226,-0.0631096637926718,0,14.387504913346822,21.981402900526497,48.43729289866143,8.935956897890819,1.8780487804878048,-86.13279537950302,-0.0320518352798451,0.3909126162421876,-0.0853462283354606,0.0,14426.54802228185,20,1,1,1,212,0.0185058151936555,116,96,20,212,20,Big Win (10 to 20),2024-11-11,1.2834111,0.5380944547873803,0.53125,114,-135,0.4672897196261682,0.06396028037383178,False,True,1.0,1.14,0.07080473516121205
22400006,UTA,PHX,2024-11-12,2024-25,1360.432131287363,1432.806626832953,-72.37449554558998,153.239593464348,0.3771861299999999,-0.0435888554402182,4.300104427128133,-0.0544988429562685,0.034251969817754,-5.831773083655243,-2.5825194323962446,-0.6872370379459749,0,11.741482870574735,31.35137196682328,55.45623883988038,8.935956897890819,1.9634146341463408,578.1182238032397,-0.0202468731385145,0.2238276759080124,-0.0925368850473385,-0.0,3236.0944986581926,-8,0,0,1,232,-0.0045604212720236,112,120,-8,232,-8,Close Loss (-10 to -5),2024-11-12,0.38747117,0.5115169266571556,0.53125,185,-225,0.3508771929824561,0.18037280701754388,False,False,1.0,-1.0,0.16063973367469953
22400008,POR,MIN,2024-11-12,2024-25,1569.3401599208964,1573.6494400702024,-4.309280149306005,-106.72262852891436,0.02108114,-0.0993521729323363,2.8713589509743827,0.011442784804449,0.0795273168951246,-8.314966298728862,0.0,-1.3583482193333087,0,19.45754792659624,24.17051075038136,46.9450615891156,8.935956897890819,1.975609756097561,-542.0252100485877,0.0909701016995736,0.9786896195377808,-0.0411128882499337,0.0,8291.731270537879,14,1,1,1,230,0.0324699558349434,122,108,14,230,14,Big Win (10 to 20),2024-11-12,1.2170103,0.5361290741316309,0.53125,320,-410,0.23809523809523808,0.2931547619047619,False,True,1.0,3.2,0.29803383603639283
22400226,POR,MIN,2024-11-13,2024-25,1571.4188378518434,1569.4395488516132,1.97928900023021,-106.72262852891436,0.14007959,-0.0765313311460414,2.248012606771155,0.0151125086401277,0.0938934498095883,-7.323399491349662,0.0,-1.6859905421024692,0,17.19213935280644,24.142340574052,48.44328336262918,8.935956897890819,2.0121951219512195,-395.52906306856,0.109005958449716,0.4423274970286037,-0.0805627834778197,0.0,8291.731270537879,8,1,1,1,204,0.0403019179184174,106,98,8,204,8,Close Win (5 to 10),2024-11-13,2.2125545,0.5654768212731748,0.5486935866983375,380,-500,0.20833333333333334,0.3403602533650041,False,True,1.0,3.8,0.3571434879398414
22400228,UTA,DAL,2024-11-14,2024-25,1362.129298557919,1370.762352387608,-8.633053829689288,60.45811201993888,0.37827173,-0.0374263322227582,1.3691628969114618,-0.0445083197003406,0.0364249032821741,1.3959316008666889,-4.552141617809447,-6.384346481136789,0,11.759772419924676,27.3774045261778,51.657231438678586,8.935956897890819,2.1341463414634148,278.3159317728034,-0.0080834164181665,0.0172438981290688,-0.1021044598108367,-0.0,4886.480977386903,2,1,1,1,228,0.1156161633571564,115,113,2,228,2,Tight Win (0 to 5),2024-11-14,4.082549,0.6195174910329863,0.6291793313069909,295,-375,0.25316455696202533,0.37601477434496555,False,True,1.0,2.95,0.3663529340709609
22400015,SAS,LAL,2024-11-15,2024-25,1456.753792779083,1479.2748105757455,-22.52101779666259,206.6817077229425,0.02108114,0.0047409821393398,-1.7737230703984324,-0.0305700952439578,0.0048916016969808,6.137438409261257,-11.00947372959056,-5.802380944664662,-1,15.147784587019212,22.38301197315968,53.48360000114519,8.935956897890819,2.2804878048780486,-229.5166949575841,-0.025678493546977,-0.0109924220730608,-0.0687746703160767,11.00947372959056,42174.33181968763,-5,0,0,1,235,0.0179101211008816,115,120,-5,235,-5,Close Loss (-10 to -5),2024-11-15,-0.056989048,0.49830586647509584,0.513953488372093,114,-135,0.4672897196261682,0.04666376874592476,False,False,1.0,-1.0,0.031016146848927617
22400239,POR,ATL,2024-11-17,2024-25,1573.49751578279,1515.0728670561753,58.424648726614805,-362.5945434813032,0.01890994,-0.0329753121185653,-2.8103910895671333,-0.0225798065669959,0.0078371622397382,-2.3903236501074225,2.453272574804529,8.025184522397932,0,17.506556546199,24.82794814897396,50.03160021604325,8.935956897890819,2.414634146341464,374.0639027748671,-0.0147426443272577,0.0159088216244963,-0.0781763253136791,0.0,82482.1547498283,4,1,1,1,224,-0.1718962646079637,114,110,4,224,4,Tight Win (0 to 5),2024-11-17,4.5093994,0.6315724195960063,0.6767676767676768,300,-425,0.25,0.4267676767676768,False,True,1.0,3.0,0.3815724195960063
22400241,CHI,HOU,2024-11-17,2024-25,1518.764977901067,1543.011780008678,-24.246802107611305,69.47611033636235,0.02108114,0.0589153671944793,3.724166722340499,-0.0253409183600344,-0.075159765140741,1.911575240799764,-5.940709257388276,-7.489019771124019,-1,11.33770898374094,24.343294895330388,47.14195825975772,8.935956897890819,2.4390243902439024,239.0978701972126,-0.1005006835007754,0.1084462970889079,-0.1593119394391079,5.940709257388276,6361.529886080256,-36,0,0,1,250,0.099421384474154,107,143,-36,250,-36,Blowout Loss (<-20),2024-11-17,0.00089668203,0.5000266560637648,0.513953488372093,175,-230,0.36363636363636365,0.15031712473572933,False,False,1.0,-1.0,0.1363902924274012
22400249,PHX,ORL,2024-11-18,2024-25,1435.4415607846165,1485.963964467255,-50.52240368263847,245.9019379219588,-0.17026356,0.0198608323383239,-0.5207969101412573,0.008950808111066,0.0166618945276598,0.7886051554835376,-9.332622059254838,-10.513253526179268,-1,10.75417074539235,27.85873759849752,53.67461731275861,8.935956897890819,2.5365853658536586,-7.165058364435254,0.0256127026387258,0.0546555641262381,-0.1087949914469447,9.332622059254838,36563.17983208527,-10,0,0,1,208,0.1441465928142251,99,109,-10,208,-10,Big Loss (-20 to -10),2024-11-18,-1.7153993,0.4491440954727231,0.4451939291736931,160,-192,0.38461538461538464,0.06057854455830847,False,False,1.0,-1.0,0.06452871085733847
22400251,LAC,GSW,2024-11-18,2024-25,1607.4612559511568,1571.309145498049,36.15211045310775,-41.72927855673856,-0.17026356,-0.0295845574706533,-3.332563719047741,-0.0112462507830244,-0.0081205956665962,-3.870509312204909,-15.0,-20.42257548213585,-1,11.460248504699786,26.93724650449218,53.15275910484243,8.935956897890819,2.548780487804878,282.03704334052327,-0.0193668464496205,0.1239560482371869,-0.0987312766214346,15.0,-1836.03173796745,3,1,1,1,201,0.3349602443249754,102,99,3,201,3,Tight Win (0 to 5),2024-11-18,5.3676257,0.6554114708622001,0.6875,170,-205,0.37037037037037035,0.31712962962962965,False,True,1.0,1.7,0.28504110049182974
22400255,MEM,PHI,2024-11-20,2024-25,1597.7861941987044,1360.446298969426,237.33989522927843,-136.75700147694397,-0.1924303,0.0228447228632974,9.848455852470778,-0.0081212493908091,0.0695092915553435,-3.9089210608674136,3.620957344612524,4.6228038725229545,0,16.314907100079072,27.002582353719568,50.91989457314922,8.935956897890819,2.6463414634146343,2262.4839203271767,0.0613880421645344,-0.0020930246907165,-0.0708141810105318,0.0,-50652.074773784014,6,1,1,1,228,-0.0810759834291227,117,111,6,228,6,Close Win (5 to 10),2024-11-20,9.485098,0.7601509586893052,0.7874632713026445,154,-185,0.3937007874015748,0.39376248390106966,False,True,1.0,1.54,0.36645017128773033
22400259,LAC,ORL,2024-11-20,2024-25,1609.5107182178797,1487.56499838433,121.94571983354945,79.55528976058918,0.01085439,0.0065993576710809,3.4066480260556204,-0.0104976931558122,0.006277444971754,-2.2381802328322777,5.667377940745162,1.126958368095984,0,9.645973198561585,26.03773570150788,53.157319813817054,8.935956897890819,2.6951219512195124,-16.673044130251583,-0.0042202481840582,-0.1526356259462666,-0.109970432925496,0.0,26995.13340644734,11,1,1,1,197,0.0191199676934695,104,93,11,197,11,Big Win (10 to 20),2024-11-20,7.531636,0.7126778366080494,0.7675840978593272,130,-155,0.43478260869565216,0.3328014891636751,False,True,1.0,1.3,0.27789522791239724
22400034,LAC,SAC,2024-11-22,2024-25,1611.560180484602,1507.872694650804,103.68748583379806,-74.64480157110347,0.0654146199999999,-0.035061515895769,0.6597712152229889,-0.0357107349002365,0.0443138424564834,-3.917231855013121,13.100927130643282,1.909814867435608,1,9.990041146324833,26.25743367496626,50.05869175215868,8.935956897890819,2.865853658536585,-14.256728767069376,0.0086031075562469,-0.1338068741863221,-0.1650944468688223,13.100927130643282,-9354.107732306353,16,1,1,1,192,0.0921350201995571,104,88,16,192,16,Big Win (10 to 20),2024-11-22,7.5695777,0.7136406233762302,0.7675840978593272,142,-170,0.4132231404958678,0.35436095736345946,False,True,1.0,1.42,0.30041748288036246
22400266,CHI,MEM,2024-11-23,2024-25,1530.042261785043,1597.9835316408462,-67.94126985580351,76.28858485613478,-0.17026356,0.0464101795703683,-1.6577955452861204,0.0140694547730998,-0.0775694455577616,5.485188462359773,-8.000037998883318,-4.313043854650402,0,13.283914798297266,20.38861631697035,45.88565455538627,8.935956897890819,2.914634146341464,0.3207223201720808,-0.0634999907846618,0.3428305390706954,-0.1418224216696543,-0.0,-6371.465047692022,-11,0,0,1,273,0.0380826914846385,131,142,-11,273,-11,Big Loss (-20 to -10),2024-11-23,-1.6914697,0.44984974874752354,0.4451939291736931,150,-180,0.4,0.04519392917369308,False,False,1.0,-1.0,0.049849748747523515
22400296,SAS,LAL,2024-11-27,2024-25,1457.6549119098222,1454.8688905346924,2.786021375129849,206.6817077229425,0.06142994,-0.0023757709510919,0.1763142272335613,-0.0052629088820392,0.0212611684165009,8.453926055633353,6.542261289303164,14.220295450579709,1,13.601239987976328,27.91042179835621,56.71368579486439,8.935956897890819,3.3292682926829267,24.868480339927657,0.0159982595344617,-0.125760071372779,-0.0585873616096574,6.542261289303164,42174.33181968763,-18,0,0,1,220,-0.2554369849524905,101,119,-18,220,-18,Big Loss (-20 to -10),2024-11-27,0.5009653,0.5148889583223545,0.53125,110,-130,0.47619047619047616,0.055059523809523836,False,False,1.0,-1.0,0.03869848213187832
22400299,GSW,OKC,2024-11-27,2024-25,1567.177257793146,1651.9331381881846,-84.7558803950385,51.46891100158632,0.02108114,-0.0067384924665507,1.4915031044938445,-0.0166081682439026,0.0142955792911564,3.1264540574875355,-15.0,-13.614530260619269,-1,14.036145032323548,22.666712792624782,45.19004399612676,8.935956897890819,3.341463414634146,-221.18307598207,-0.0023125889527461,0.0507243219100784,-0.1437924576583251,15.0,-5124.029492729059,-4,0,0,1,206,0.172220731349843,101,105,-4,206,-4,Tight Loss (-5 to 0),2024-11-27,-1.6895428,0.44990657921476435,0.4451939291736931,150,-180,0.4,0.04519392917369308,False,False,1.0,-1.0,0.049906579214764324
22400047,CHI,BOS,2024-11-29,2024-25,1534.2052513458373,1602.5163778504825,-68.31112650464524,288.22953950908163,0.0551878699999999,0.0139194494632353,7.524129175511376,-0.0297389847362092,-0.0224676978392833,-10.390483295126792,7.451585876586909,13.028410092457882,1,13.020962562446432,20.37927525009868,44.86438725347804,8.935956897890819,3.451219512195122,48.23848103861201,-0.0522066825754925,-0.105419894199602,-0.1492940717440347,7.451585876586909,58693.43837563525,-9,0,0,1,267,-0.2195560764310914,129,138,-9,267,-9,Close Loss (-10 to -5),2024-11-29,-2.5984955,0.4232333592845938,0.391304347826087,550,-800,0.15384615384615385,0.23745819397993312,False,False,1.0,-1.0,0.26938720543843997
22400049,POR,SAC,2024-11-29,2024-25,1563.8508701454969,1515.5615265794306,48.28934356606624,-182.06945122517527,0.02108114,-0.0552180001700087,2.2249214061885,-0.0200556439123288,0.1068384287512225,3.025058828111966,-4.117253667636763,-6.268371789641249,0,18.195366674542523,24.89501046227284,50.23658429137122,8.935956897890819,3.4878048780487805,-277.66804735798814,0.0867827848388937,0.048380711888546,-0.087011594645788,-0.0,4875.442233760468,9,1,1,1,221,0.1163782387027004,115,106,9,221,9,Close Win (5 to 10),2024-11-29,4.8540397,0.6412125986069183,0.6767676767676768,230,-285,0.30303030303030304,0.37373737373737376,False,True,1.0,2.3,0.3381822955766152
22400301,DET,PHI,2024-11-30,2024-25,1530.4582371553076,1366.1514370116993,164.30680014360837,-49.252633274697246,-0.17026356,0.0627088867151777,1.831097194030633,-0.0164950543058214,-0.040931829444516,0.3010149979786476,-15.0,-8.715799307864744,-1,12.924155057386477,26.692948890426603,51.699025123253854,8.935956897890819,3.5121951219512195,405.1777238716832,-0.0574268837503374,0.0174015857235436,-0.1248462343362367,15.0,-15018.088667207445,-15,0,0,1,207,0.0551214666551988,96,111,-15,207,-15,Big Loss (-20 to -10),2024-11-30,10.0491295,0.7730163598504101,0.7874632713026445,290,-410,0.2564102564102564,0.5310530148923881,False,False,1.0,-1.0,0.5166061034401537
22400304,UTA,DAL,2024-11-30,2024-25,1365.2961448277158,1379.5233458943371,-14.22720106662132,60.45811201993888,0.3993528699999999,-0.0208314611295256,-0.7925059247715041,-0.0412441232599859,0.036247428022282,4.847018285454041,-4.648574864482455,-1.561618566414996,0,12.05854036728632,25.36096974438294,51.2530587394124,8.935956897890819,3.548780487804878,-147.42139734209877,-0.0049966952377039,-0.0464828460846724,-0.1198225194363575,-0.0,4886.480977386903,-12,0,0,1,200,-0.0004500377120648,94,106,-12,200,-12,Big Loss (-20 to -10),2024-11-30,2.424706,0.5716900446028558,0.5486935866983375,205,-250,0.32786885245901637,0.22082473423932109,False,False,1.0,-1.0,0.2438211921438394
22400312,POR,DAL,2024-12-01,2024-25,1565.1470147309444,1371.1706304519864,193.976384278958,-366.55277925985047,0.26471463,-0.0623393163473904,0.1848720313657565,-0.0174412694272559,0.0620846123022258,3.515365964059036,8.531215839663775,17.61145138489701,1,17.203494626628075,23.39727858770012,47.60974638331932,8.935956897890819,3.658536585365854,3.2036490223255782,0.0446433428749699,-0.1940309230668686,-0.0909354805279551,8.531215839663775,-36013.39528907939,-6,0,0,1,268,-0.3203349427756306,131,137,-6,268,-6,Close Loss (-10 to -5),2024-12-01,10.316338,0.7789727649627394,0.7874632713026445,185,-225,0.3508771929824561,0.43658607832018836,False,False,1.0,-1.0,0.42809557198028325
22400314,LAC,DEN,2024-12-01,2024-25,1609.7041992389225,1581.6466869741653,28.05751226475718,-140.00626089023558,0.0654146199999999,-0.0416736192590131,-1.5423595703244215,-0.024253814526321,-0.0118701032965026,0.0429697729700038,9.491644847144109,3.4472280062859904,0,14.145131903907696,22.84454091309417,49.39595897814106,8.935956897890819,3.670731707317073,159.61923538612473,-0.0361239178228236,-0.0016484855924514,-0.087401911912446,0.0,12829.984691417492,4,1,1,1,248,-0.0052639405895201,126,122,4,248,4,Tight Win (0 to 5),2024-12-01,3.913854,0.6147203369751657,0.6291793313069909,136,-162,0.423728813559322,0.20545051774766887,False,True,1.0,1.36,0.1909915234158437
22400052,DET,MIL,2024-12-03,2024-25,1529.5460635310174,1553.4493026931605,-23.90323916214311,2.3553979286573394,0.04216228,-0.0456063141579684,1.7854163805457546,-0.0248604426651007,0.0369666245807112,0.1308793896714419,-15.0,-5.079659221175497,-1,13.04242534758656,25.43200017079521,51.226752586681606,8.935956897890819,3.7560975609756095,43.63530157508876,0.0121061819156104,-0.0094389116954622,-0.0983555404806864,15.0,-98.25380140270684,-21,0,0,1,235,-0.0317968259770209,107,128,-21,235,-21,Blowout Loss (<-20),2024-12-03,-0.05663428,0.49831641265566357,0.513953488372093,120,-154,0.45454545454545453,0.05940803382663845,False,False,1.0,-1.0,0.043770958110209035
22400050,CHA,PHI,2024-12-03,2024-25,1345.0774069526972,1377.9399005572486,-32.862493604551446,-116.42984710010546,0.04216228,-0.0130300211692077,0.4819966639076085,-0.0112936665467612,0.0543676291176429,9.13203472380222,0.0,0.7443462389388174,0,9.93733237528272,18.75976514959705,43.93280099340328,8.935956897890819,3.804878048780488,-7.014656404399375,0.0430739625708817,0.2908824048717345,-0.1040863225197261,0.0,15742.587111736751,-6,0,0,1,214,-0.0177928524955934,104,110,-6,214,-6,Close Loss (-10 to -5),2024-12-03,-1.1111443,0.467006223215523,0.44970414201183434,180,-238,0.35714285714285715,0.09256128486897719,False,False,1.0,-1.0,0.10986336607266584
22400324,LAC,MIN,2024-12-04,2024-25,1605.6484738148156,1589.1381957643728,16.51027805044282,0.7020211251574437,-0.1924303,0.0215757116818301,1.7890713360319523,0.0081318207045652,0.0501547021547644,-4.870717095775419,-1.9374166545639429,-15.157768041076386,0,14.828738669432266,23.385214153866645,49.13916030248893,8.935956897890819,3.9390243902439024,-159.76371009572904,0.0582865228593296,-0.1587105914993178,-0.1416673044424,-0.0,52.229411345406994,-28,0,0,1,188,0.3465859021022488,80,108,-28,188,-28,Blowout Loss (<-20),2024-12-04,3.5399911,0.604027101639043,0.6165228113440195,142,-170,0.4132231404958678,0.20329967084815176,False,False,1.0,-1.0,0.19080396114317527
22400332,GSW,HOU,2024-12-05,2024-25,1563.0099231169488,1523.2216829395416,39.78824017740726,-59.35220848288668,0.02108114,0.0133061389951684,0.6474069130411522,0.000823402019364,-0.0216370725522409,6.705998998594758,6.054026617858982,2.910572645509341,0,14.53023717522949,21.92295505027986,50.95373192546569,8.935956897890819,4.024390243902439,-21.416110484680644,-0.0208136705328768,0.0775198706879457,-0.0600704403615942,0.0,-1806.806414609616,6,1,1,1,192,-0.0203732541949153,99,93,6,192,6,Close Win (5 to 10),2024-12-05,3.3950822,0.5998607773614543,0.6165228113440195,142,-170,0.4132231404958678,0.20329967084815176,False,True,1.0,1.42,0.1866376368655865
22400336,CHI,IND,2024-12-06,2024-25,1536.233722808572,1557.7962145881727,-21.562491779600578,45.851176021225,-0.09332715,0.0768608601122435,3.3039826804512984,0.0119512005748149,-0.0238865602326008,7.660618939816949,7.410693672578214,9.881877143993892,0,14.439645133414718,20.94440913859294,46.93496205217696,8.935956897890819,4.085365853658536,148.34672713092732,-0.0119353596577859,0.3751136072418682,-0.1384094980747011,0.0,-1458.891399384726,-9,0,0,1,255,-0.1759896837729868,123,132,-9,255,-9,Close Loss (-10 to -5),2024-12-06,-1.7413983,0.44837759055513154,0.4451939291736931,136,-162,0.423728813559322,0.02146511561437109,False,False,1.0,-1.0,0.02464877699580953
22400337,SAS,SAC,2024-12-06,2024-25,1458.530261050153,1509.0735377457204,-50.54327669556733,181.11879176081493,0.14007959,-0.0050557938771562,0.4351499698430245,0.0030813657887749,-0.0017886124386987,6.255398005298396,13.240720703339797,8.857249268516703,1,13.350230039413672,28.39603093495244,54.624745165240654,8.935956897890819,4.097560975609756,41.59644060568462,0.0012927533500762,-0.0508110722584329,-0.066885688491585,13.240720703339797,14426.54802228185,-27,0,0,1,253,-0.0728003493585807,113,140,-27,253,-27,Blowout Loss (<-20),2024-12-06,-0.96581507,0.471313554967361,0.44970414201183434,215,-265,0.31746031746031744,0.1322438245515169,False,False,1.0,-1.0,0.15385323750704355
22400344,TOR,DAL,2024-12-07,2024-25,1429.052994960998,1387.1304969058854,41.92249805511278,-82.80036748906514,0.02108114,-0.0563927858156786,-1.148833684848114,-0.0146994761432516,-0.0019915729320688,0.6717274574827528,7.057402058368978,8.951924906683091,1,12.572016377235345,25.346284774674864,56.4229271799254,8.935956897890819,4.182926829268292,-105.65596739515809,-0.0166910490753204,-0.0626005500265123,-0.0268786015664952,7.057402058368978,-4147.422491415117,-7,0,0,1,243,-0.1253153064409879,118,125,-7,243,-7,Close Loss (-10 to -5),2024-12-07,1.9814278,0.5586894698179806,0.5486935866983375,280,-355,0.2631578947368421,0.28553569196149536,False,False,1.0,-1.0,0.29553157508113853
22400356,LAC,HOU,2024-12-08,2024-25,1603.620611102762,1526.7412728891916,76.87933821357046,-101.08148703962524,0.04107668,0.0466451925862597,-2.113860766436858,-0.0431556697113124,-0.0186059840705193,0.3529967937198535,4.218938055876624,-4.2324307471242095,0,16.34609420594026,21.96610718477144,49.026972072532864,8.935956897890819,4.317073170731708,117.93897714235028,-0.0617616537818316,0.0181603949421778,-0.1057269595018952,0.0,-7524.582195200772,-11,0,0,1,223,0.1354593341593664,106,117,-11,223,-11,Big Loss (-20 to -10),2024-12-08,6.3668194,0.6824025174024275,0.70506454816286,170,-205,0.37037037037037035,0.33469417779248967,False,False,1.0,-1.0,0.31203214703205717
22401214,UTA,PHX,2024-12-13,2024-25,1381.0869828676225,1433.7890411204571,-52.70205825283483,153.239593464348,0.4415151499999999,-0.0089640696317381,0.9399277144910344,-0.030208437620763,0.0421953522804641,0.1773469398726987,0.0,2.291304656692052,0,17.35391844118088,25.19615814955717,52.65257407057089,8.935956897890819,4.536585365853658,135.6631914474808,0.0119869146597011,-0.0056783572619646,-0.0939707910242133,0.0,3236.0944986581926,-8,0,0,1,260,-0.0547713465135668,126,134,-8,260,-8,Close Loss (-10 to -5),2024-12-13,0.6586591,0.5195723920725703,0.53125,240,-298,0.29411764705882354,0.23713235294117646,False,False,1.0,-1.0,0.2254547450137468
22401215,POR,SAS,2024-12-13,2024-25,1555.131540785217,1456.9873865163645,98.14415426885262,-363.1882429859902,0.08432456,-0.0005127085588537,-1.6416014707127005,-0.032660646031307,-0.0002517416600948,-2.794748490608953,4.721720631537583,5.221561558763444,0,16.65799637285033,22.152048182957955,52.210130179120384,8.935956897890819,4.548780487804878,119.57988739073151,-0.0329123876914018,-0.0342416646437425,-0.0387935415412879,0.0,38654.24613977736,-2,0,0,1,234,-0.0864427839281754,116,118,-2,234,-2,Tight Loss (-5 to 0),2024-12-13,7.528593,0.7126005370699192,0.7675840978593272,130,-155,0.43478260869565216,0.3328014891636751,False,False,1.0,-1.0,0.27781792837426705
22401227,ORL,NYK,2024-12-15,2024-25,1484.8933917424497,1524.4959811791937,-39.60258943674398,-137.45404475756868,0.06215782,-0.0578635573191473,-0.4242896384160559,-0.0216129030540314,0.0958730698242846,-2.482593146293013,10.679770814814086,9.815656922597878,1,13.342855874764474,28.61705522531984,53.29761700819675,8.935956897890819,4.646341463414634,95.10136843105158,0.0742601667702532,0.2237588981368906,-0.0461246668500656,10.679770814814086,31637.80056195445,-9,0,0,1,191,-0.1165229656657856,91,100,-9,191,-9,Close Loss (-10 to -5),2024-12-15,-1.7067193,0.4494000364910666,0.4451939291736931,400,-620,0.2,0.2451939291736931,False,False,1.0,-1.0,0.24940003649106657
22401228,GSW,DAL,2024-12-15,2024-25,1564.113804196675,1369.7691289969866,194.34467519968825,-217.3988510490401,0.08541016,-0.0771243106075892,-2.071534881013619,0.0075420102525534,0.0271648911988937,3.3789374859187404,9.813140460557118,10.229342754161337,0,10.200377908375955,20.742550943989308,52.73229963805605,8.935956897890819,4.658536585365853,-216.7028601630532,0.0347069014514471,-0.278699858046261,-0.0181888744075365,0.0,-44858.74687636604,-10,0,0,1,276,-0.1647708166725249,133,143,-10,276,-10,Big Loss (-20 to -10),2024-12-15,10.054491,0.7731367619305762,0.7874632713026445,105,-125,0.4878048780487805,0.299658393253864,False,False,1.0,-1.0,0.28533188388179576
